description,subcategory
"IO General Feedback:  The entire team was briefed about customers’ Category Profile  The allocated seat was checked pre boarding for serviceability & IFE system  Customer was welcomed back on board & introduced to the CREW in the cabin  Ensured satisfaction was granted by service checking on customer throughout the flight  Customer was FASTING, so he didn't have anything to eat or drink",IO customers
"Special Meal Cancellation  Ms French complained that she had the Gluten Free meal(GFML) cancelled from her profile, but that she still receives it on all her flights",Transactions
"General Feedback:  The entire team was briefed about customers’ Category Profile  The allocated seat was checked pre boarding for serviceability & IFE system  Customer was welcomed back on board & introduced to the Crew in the cabin  Ensured satisfaction was granted by service checking on customer throughout the flight  Customer was FASTING, so no meals or drinks were consumed",IO customers
"BC CUSTOMER , Ms MCDONALD was transferred from Lufthansa Airline On Emirates FRA DXB She wanted to go to the Emirates FRA lounge EK staff in the lounge refused her for her entry in the lounge told bet she was not entitled When she boarded she was very upset and mentioned she will never fly by Emirates I took her feedback and called EK ground staff who took all the details from her regarding lounge entry came back and briefed the customer and me that Lufthansa Air lines made a mistake and there was no info in the lounge that she was entitled for lounge facility FYI Regards",Product Feedback
"Please be advised that the mode controller and handset doesn't work on Mr Campbell suit Also window blinds was stocked He mentioned that there is always a defects on his seat when he travels, however he was very positive and doesn't make any complaint",IO customers
"Mr Eberhardson was boarded and escorted to his suite by the crew  I introduced myself and inform him about all the 1st class amenities, he is a well travel customer and is aware of all the cabin offerings  I chat with him and it was noted that he is working in aviation industry working to develop some airlines in Sudan and Uganda I would suggest to CASA to invite him to have a guided tour of Emirates training facilities as this can be beneficial for a possible business relationship between Emirates and Mr Eberhardson",Product Feedback
IO MOVEMENT ! Mr Stütz traveling in JC on present flight ! Cabin crew informed during briefing,IO customers
Landing request  Ms Boukari requested to have her nanny (YC seated) in FC cabin to disembark together,Product Feedback
Leather holder for the stationary and pen  Mr Simerabet took away the leather holder and stationary and pen with him,Product Feedback
Mr Gandhi used his skywards miles to upgrade to JC,Transactions
Customer Skywards information does not appear on the KIS tablet    Customer said that his skyward  is EK571972951  No information about his skywards details appear on his profile,Transactions
"Mr Tanglao claimed that He gets An error Message When trying to log on into his Emirates skywards   his profile on the tablet does not show any skywards details, however his ticket shows his Skyward number",Product Feedback
Customer was offered 6D but proffered 8K,Product Feedback
"Customer was escorted on board   No information shared about when he would be boarding   Customer asked to have iced water   Customer slept after take off, and then had some food and drinks during the last service   Customer said he enjoyed the attentiveness of the crew during the service",IO customers
Paid and moved to 8K,Product Feedback
During boarding customer requested to upgrade to first class and asked the price in cash   Informed customer that the upgrade charge is 2400 USD   Customer was unhappy and claimed that in the lounge they informed him that the price for upgrade is 2000,Transactions
Unhappy Customer Customer stated that someone from the Skywards Department make a mistake and used different Skyward Number under her profile and did not update her about the tier miles customer contact details: SBbehzadi@aolcom,Product Feedback
Customer Upgraded against skywards miles    Mr Hultin requested to be upgraded to business class by using his skywards miles,Transactions
"IO experience validation   Mr Mullen was escorted by ground staff to the aircraft  His original seat was in business class However there is one seat in business was not working, so the ground staff blocked that seat and upgrade Mr Mullen to first class  I brought him to his seat and introduced myself  Checked his experience at the airport He said everything was fine  We gave pyjama and slippers to Mr Mullen  Mr Mullen had few glasses of red wine and nuts after take off  We prepared bed for him and he fell asleep  The ground staff met Mr Mullen at the door when we arrived in Dubai",IO customers
IO experience validation   Mr Koneru was escorted by ground staff to the aircraft  I brought him to his seat and introduced myself  I checked Mr Koneru's experience about the check in and lounge He said it was ok and nothing to complain  We gave pyjama and slippers to Mr Koneru  He requested extra small bottle of water  He said he just want sleep and didn't want to be woken up before landing  He woke up before landing and ordered coffee  The ground staff met Mr Koneru at the door when we arrived in Dubai,IO customers
IO experience validation   Mr Koneru was escorted by ground staff to the aircraft  I brought him to his seat and introduced myself  I checked Mr Koneru's experience about the check in and lounge He said it was ok and nothing to complain  We gave pyjama and slippers to Mr Koneru  He requested extra small bottle of water  He said he just want sleep and didn't want to be woken up before landing  He woke up before landing and ordered coffee  The ground staff met Mr Koneru at the door when we arrived in Dubai,IO customers
Mile expiring      We informed Mr Morris that his 21439 skywards mile are expiring at the end of Jun,Product Feedback
"NO Special first class 4 Pillows loaded for Mr ZOK as per his profile preference   After take off, customer claimed that it is usually loaded for him from any station and should be vacuumed packed",IO customers
Welcomed M Unal at the door and personally escorted him to his seat Seat and ICE system checked and operational Introduced the JC team and offered a welcome drink Mr Unal just wished to have a drink and mixed nuts during the flight On arrival we were parked at remote stand and while waiting for the door to open Mr Unal met a Mr Akbar seated at 1K which he knew from before He wished to be accompanied by Mr Akbar in the private car They disembarked together first escorted by a Cabin crew,IO customers
customer is a Gold QF member and no details are reflecting on his profile yet ground staff confirmed misstates on the system has it been discontinued to provide this status lo QF HVCon KIS ?,Product Feedback
iO   I met Mr Al Rafi at the door and escorted him to his seat  I introduced myself and the Cabin Supervisor  He had an appetiser quickly after take off and then slept for most of the flight,IO customers
Mr Camball had A great flight with us and gave lots of positive feedback About crew and service   I was unable to escort Mr Camball from his Seat to the ground staff as we were disembarking through the main deck only,IO customers
Infant upgrade Manually done Since upgrade for Infant  Mohammed Ajmal was not possible on the Kis Upgrade done manually,Transactions
Pleas change on customers profile that she wants to cancel the LCML request Customer stated that she has tried 2000 times and she still gets this meal loaded on every flight,Product Feedback
can you Please clarify if Mr Jamili is our Gold member with us or not   if answer is Yes Please do update his profile so that we can see him as HV customer in KiS and PIL  apparently there is nothing indicating He is HV customer in PIL and KiS tablet A,Product Feedback
Upgraded to JC with skywards miles,Product Feedback
Customer Experience,IO customers
"Purser spoke to passenger during boarding, cruise and before landing Passenger happy with crew and on board service",IO customers
Please add AVML to customer profile for all future sectors,Transactions
IO CUSTOMER TAKEN CARE:   IO customer Mr Munshi was brought to the aircraft by IO escort   Customer was escorted to his seat personally by me   Customer was well taken care during the flight by JC team,IO customers
Customer wanted to take a picture of his miles for my tablet  Mr Castorina enquired about his miles  He wanted to take a picture of his miles pages from my tablet,Transactions
"FAMILY SKYWARDS ACCOUNT ISSUES   customer wanted to upgrade onboard using miles from his family account   he had been told on his transit through Dubai by the ground staff that if he enrolled the family in the family account, he would be able to use the miles from the group to upgrade on this trip   customer said that he had contact EK a couple of days prior to the trip and was told he could upgrade at the airport   customer said that the ground staff at check in were unable to upgrade using the family account's miles   customer did not have enough miles to upgrade onboard on his individual account",Transactions
customer approached me few hours into the flight and asked me to provide the skywards code or promo code for the internet  customer was informed that I do not receive any code for the skywards members and assisted him to use the internet using the non skywards membership but the customer stated that He has already used the non skywards free package  customer had no further feedback and disembarked Happily,Product Feedback
Informed Customer Skywards Membership Ended On 30062018,Product Feedback
"Internet access through Emirates Skywards did not work today and on his previous flight   Passenger informed me after take off that while trying to connect to on board Wi Fi, he was receiving a message stating incorrect password or e mail address   He explained to me that the same had happened to him on his previous flight   He also explained that when he had purchased the on board internet, he had logged in Emirates Skywards with the same e mail and password, confirming they were the correct ones",Product Feedback
After the main meal service I spoke to almost all the customers to know how was their meal and services Above customer commented that RACK OF LAMB choice among the main mead was taste less did not enjoy,Product Feedback
"KIS Tablet Does Not Reflect Skywards       Customers boarding pass shows customer is Skywards Platinum member, however KIS tablet does not reflect this",Product Feedback
"ON BOARD UPGRADE ! During boarding, customer requested upgrade for his son using miles ! His son moved from YC to JC (24E to 10J) and received full JC service",Product Feedback
"Complaint re Upgrade  Mr Matter was upset that when he enquired in JFK for an upgrade from JFK BOM he was told it was unavailable  He was only able to upgrade to First on the JFK DXB Sector  Upon boarding the flight to BOM he was informed first seats were available, so he requested to upgrade again  His complaint is that he has had to pay excess miles to upgrade on 2 individual sectors and not one through flight",Product Feedback
Mrs Jessica stated that her boarding pass ticket should be business class ticket as she got promotion via skywards e mail however business class was only aplicable on her first sector from Bahrain to Dubai not from Dubai to San Francisco she stated that nobody in the email specified About the sectors for business class promotion  she wanted Upgrade again however she did not enough miles,Product Feedback
"Complaint re: Miles Redemption   Customer: Mr Samir El Hassanin Seated 15H Travelling with wife and son, seated 15J and 15K Silver skywards member Family also skywards members Contact email: samirelhassanin@gmailcom   Customer complained that he had tried to use his miles to upgrade weeks prior to the flight but had been told to ask at check in   When he tried to upgrade at check in he was upgraded alone without family   He then declined upgrade and was told he may not receive his miles back to his account   Customer said his son had also not been allowed to use his sky surfer miles to purchase items at DXB airport duty free due to his age   There was also an IFE defect issue with customer's son's IFE on this flight, separate CASA C&I report written under son's details",Transactions
faulty enrolment   customer stated that He enrolled long time ago but that his profile and membership with All the miles gathered was not updated,Transactions
Customer have requested to remove from his profile the FPML preference as he would like to experience other dishes from emirates caterings,Transactions
Customer upgraded himself to JC during boarding using his miles,Product Feedback
Mr Najjar was denied entrance to Kuwait   on the return sector Mr Najjar was traveling INAD,IO customers
"ON AIR WIFI    Customer asked for the Wi Fi password I explained that to obtain the password, customers must use their skywards membership number when booking the flight  Customer showed me his boarding pass, and an email with his booking, and both featured his Skywards membership number  Customer claimed to not have received any type of communication stating a password",Product Feedback
"Mr Malik has already a skyward membership, however it didn't show for this booking  Customer wants to add the miles from this journey   Membership number 467486913",Transactions
please update the customer's name to Umair Abubakar   there was an alert that the skywards name differs from the booking name,Transactions
SKYWARDS MILES UPGRADE    Customer requested upgrade to J class with his Skywards miles  Customer stated that some of his miles are expiring soon and that he wants to used them,Transactions
"Mr Kanu said he booked through a travel agents   so his skywards points are not linking to the system   did not have his skywards number with him, and did not want to register a second skywards account   Email is ambkanu@yahoocom",Transactions
can you cancel BLML from customers profile as per her request,Transactions
Request for cancelling SPML  Mr Axelsen asked to cancel LFML from his profile for all his future flights,Transactions
Request for cancelling SPML  Mr Mohdbahari requested crew to cancel LSML from his profile for his future flights,Transactions
"UPGRADE FEEDBACK   customer said that he mostly travels in JC with Emirates because one day he would like to be upgraded to first class   customer also said the he finds the upgrade process for Skywards members not very good, with to many rules and regulations   customer did not complain and did not look upset   no other complaintsrequestsuggestions from Mr Khalife",Product Feedback
"Customer requested upgrade for Mrs Syedarashidakanwal Zaidi , using his miles",Transactions
upgrade using credit card for 2 customers used visa 4584 6101 6356 400 exp 0521,Transactions
FAMILY DISEMBARKATION   Mr Sarkis was flying with his family (wife and 3 children) who were seated in YC   Mr Sarkis showed an interest in disembarking with them in BAH and not having to wait,IO customers
Customer upgraded using his miles On ground customer asked about the upgrade procedure After take off he requested for the upgrade,Product Feedback
"INCORRECT SKYWARDS NUMBER ON THIS SECTOR'S PROFILE   Whilst welcoming the customer back, he informed me that he was unable to log onto the Wi Fi as the system kept showing that he was not on this sector",Product Feedback
"CUSTOMER EXPERIENCE Ground staff in LOS mentioned the customer wanted to board first Crew were asked to check on seat cleanliness, and for functions Crew briefed about customers expectations and preference observed from previous flights",IO customers
"GOLD membership didn't reflect in the boarding pass   the customer stated that upon boarding, she realised that her status as Gold member was not indicated in the boarding pass, the reason why herself and her children (Mr Joseph Diab Platinum Member, Ms Dian  Skysurfer member) can't access the Emirates Lounge   she claimed that Emirates counter would know that she's a Gold member   she stated that her husband who's a Platinum member booked their ticket (Miles were used for her son's seat, Mrs Diab and her daughter were revenue tickets)   She claimed that she asked for the supervisor at the check in desk to clarify her status, however, the check in desk supervisor was rude and walked out after she had him spoke to her husband   she is requesting for a follow up from Skywards",Product Feedback
Mr AL Khaled was escorted by Mr Paul the station Manager to the AC  Mr Al Khaled was travelling with his son in 16K  Mr Al Khaled requested for lots of Evian water to be chilled and served throughout the flight  Mr Al Khaled consumed 26 small Evi,IO customers
SKYWARDS ACCOUNT NOT LINKED       Customer informed crew that his emirates app showed the flight information however when signing up to the Wi Fi he noticed that the account was not linked to the flight,Transactions
Engaged with the customer and informed that he has Emirates Skywards miles expiring on 30th June 2018,Product Feedback
Kindly update email : vtcorpuz2006@yahoocom,Product Feedback
Upgrade could not be processed using KiS application Due to error message   customer had enough miles to upgrade,Transactions
"Customers enrolled   31 Customers enrolled on this sector  note there was no enrolment issues, but infant a high amount of enrolment and I believe this performance should be highlighted",Transactions
Mr John claims that he cannot add his June 22nd MXP DXB COK trip to his miles   His skywards number is EK 484263205   He mentioned that he asked assistance from the ground staff but they were also unable to add it   Contact details: benedictjohn@ya,Transactions
"Mr Hlala upgraded himself, his wife and baby to FC by his mile  According to on board UG rules, infant will be charged 10% of the normal miles applicable to the accompanying adult However, it did not reflect on the transaction",Transactions
customer complaining about skywards  Customer complained that in the last flights he has not been receiving his skywards miles,Product Feedback
customer complaining bout skywards  Customer complained she has not been receiving any miles from the last two flights on her skywards account Customer was very dissatisfied,Product Feedback
"Customer states that he has requested that his SPML be changed to GFML  This has still not been done  This request was made 5 days ago  Under his skywards profile, it states that he has requested LFML, however on our system it states that he ordered V",Product Feedback
CUSTOMER UNHAPPY ABOUT UPGRADE PROCEDURE FOR SKYWARDS MEMBERS     Mrs Bakare was unhappy that there were over 15 customers upgraded to jc for free while she never gets upgraded to FC for free and she always buy JC tickets  She mentioned that she would have appreciated it if the procedure gets reviewed,Product Feedback
Mr Maviza would like to be contacted as he has a few questions about his skywards account He tried to contact Emirates Harare however they couldn't help him He thinks that he didn't get all the Miles for his last flights he should Also he doesn't know his password and needs help how to reset it (as per his information he didn't create one in the beginning and also couldn't log into the skywards portal to reset it) He was also wondering how many Miles his Son has on his Account ( Name: David Sivehrulile Maviza) He has been informed that we are not able to see his Sons Miles as he is not travelling with him today and can't share it with people different than his son,Transactions
"Customer Not Pleased With Online Check In    Customer informed that he was not happy with the online check in process, as he had tried to check in and book the exit row  Customer said that there was a error message when he was trying to check in, and message appeared for 48hrs straight  Customer however claimed he was able to check for his Bangkok flight  Customer claimed that he contacted Dubai to inform them, and that an email was sent to OR Tambo about the error message",Product Feedback
On board Upgrade                         please be advised that Mr Zinecker paid for an upgrade from Y  J using his AMEX card   customer was seated at 55D and moved to 8G   information and receipts handed in,Transactions
Prefers to sit next to customer 19G,Transactions
"Customer would like to update the profile online and set up email address and password Customer can be reached at: qixuan827@163com Customer is expecting a reply from Skywards Customer filled her Skywards application on 22062018 with EK ground staff PVG Customer advised that she was not asked for her email nor nationality nor date of birth, they only added her name and card membership number Customer is not able to update online as a message advised that her name is being used by other customers",Transactions
Title change      Dr Karuaihe was enrolled into skyward on this sector however he was a bit disappointed that he was not able to find a doctor title on the list Contact details: rkaruaihe66@gmailcom,Product Feedback
"ONBOARD UPGRADE WITH MILES ! Following customers upgrade from JC to FC using miles; ! Mr Abdullah (8K to 2A, upgraded using miles of Mr Hashim (2E) ! Mr Hashem (11A to 2E, upgraded using own miles) ! Mr Abdullah (11B to 2F, upgraded using own miles)",Product Feedback
"Mr Ditria asked for an upgrade for him and his partner Ms Barbagli seated in 17D Mr Ditria had originally 328,340 miles, and the upgrade was 39,000 per person After the upgrade the system was showing that he have 250,340 miles left Then it didn't sync The upgrade was done the first time but it didn't sync properly on the KIS, so we had to do the same procedure again, and it was showing on Mr Ditria profile that they were upgraded twice Mr Ditria and Ms Barbagli took the upgrade, so please check that the system won't charge them twice",Transactions
"Three IO customers on our flight   Disembarkation Procedures    IO customers were allocated seats at the end of JC cabin: 21B, 22D and 24J  Advised customers prior to landing that in order to comply with the safety regulations we are not able to guarantee they will disembark first  Once the seatbelt sign is switched off on arrival most customers are standing up, making it difficult to walk towards the door",IO customers
"CUSTOMER PROFILE UPDATE   Customer claimed that his nor getting the Muleshoe has the right to, and that it's been credited in someone else",Transactions
Seat preference   The customer stated that he was unhappy that he could not choose the seat and he did not get much help from ground staff   The customer stated he preferred to sit in front of the cabin,Transactions
Dr  Hafeed was met on boarding Escorted customer to his seat Introduced myself to customer and welcomed him back on board Customer requested DND after take Customer requested to upgrade a special case ( Wheel chair with cancer case) customer from business to first class for free Dr  Hafeed then stated if I don t upgrade customer for free to first class I can use his mile for upgrade,IO customers
"IO           All SOPs followed (Boarding, Settling in)  Mr Munshi highlighted to me that he found small stains of dirt when he opened his tray table The stains were not visible but you could feel them when passing the hand on the tray (Separate",IO customers
"ONBOARD PHOTOGRAPHY  It was communicated that Dr Apa would be travelling with an editor and photographer  during boarding it was learnt that his group was more than the communicated number  Dr Apa requested for his travel companion in economy to disembark with him as Ms Pérez, the photographer wanted to take pictures when he was disembarking  Dr Apa went to sleep immediately after take off He stated he will let us know when he required Ms Pérez Dr Apa requested for the photographer to be present after his shower",IO customers
"Gold member feedback: Miss Slot shared with me her observations about the skywards products during this flight from Perth to Dubai The following points were mentioned:   Skywards tags were annually sent to customers, however they are not sent anymore as the company claims that people change addresses and tags were sent to the wrong address, adding costs   Also, she mentioned that is visible that the company is cutting costs, specially by giving access to the lounges to anybody willing to pay, which causes the lounges to be crowded and the staff to be grumpy due to the amount of people and work (customers become numbers)   Lastly, she complained about the call center, which according to her isn't effective enough by having to repeat her story consistently as the call gets transferred many times to different departments",Product Feedback
Customer upgraded on board using credit card,Transactions
IO validation report       Customer boarded the aircraft from the UL1 door and was accompanied by EK ground staff   I personally received the customer and escorted him to his suite and offered him his preferred drink,IO customers
Customer was informed about the expiry of her miles She was grateful for the information given to him,Product Feedback
Customer was informed about the expiry of his miles He was grateful for the information given to him,Product Feedback
Purser Nor Informed   CPT ground staff did not inform Purser about IO customer boarding   Customer was not escorted to the door,IO customers
Customer's skyward number not added to profile    Customer's booking does not contain his Skywards number  Customer would like miles from today's flight credited to his profile  Please add EK387693412 to Mr Brock's profile,Transactions
"note that the iO boarded the flight escorted by the ground staff in SEA   iO was welcomed by the Purser as soon as He boarded the flight   During the flight, iO did not have anything to eat He only had his preferred Tiger Beer   customer stated that He has enjoyed his flight, and provided A positive feedback   no inconveniences occurred",IO customers
"Customer boarded the flight stating that he is a skyward member tier, and therefore requested to have an upgrade using his miles   Customer information on the KIS tablet and the PIL wasn't showing that he is a skyward member nor his skyward balance and",Transactions
"Mr Monahan arrived to the aircraft without an escort and said it was by his own choice since he was with work colleagues   Mr Monahan had lunch, light bites and breakfast  When speaking to Mr Monehin later during the flight, he requested not to be met by an escort in Dubai at the aircraft and if they did to ask them to go as he is with colleagues",IO customers
Kindly request for WCHS on the customers profile permanently,Transactions
Customer was upgraded using his skywards miles,Transactions
Several platinum customers were asking for Fast Tracks card arriving into LHR,Product Feedback
CUSTOMER REQUESTED TO CANCEL LFML FROM HIS PROFILE,Product Feedback
Customer is a skywards member but it did not reflect on any of the systems  Customers card number is EK 102144556,Transactions
Customer commented that his suite was dirty today He showed us a small pistachio behind the vanity kit door He also showed us a ring of dry liquid on his mini bar cover Customer slept in 02F,Product Feedback
"IO CUSTOMER EXPEREINCE:   We had two IO customers on board in JC   When I went to escort IO customer Mr Elmasri to his seat, Mr Bejjani also boarded the aircraft   Mr Bejjani was sitting at 1K, which we didn't realise   Mr Charif who was supposed to be seated at 1K was sitting at 1J   I welcomed back Mr Charif by addressing him as Mr Bejjani and he accepted my welcome   Throughout the flight we took care of Mr Charif thinking that he is Mr Bejani   All requests made by Mr Bejjani was taken care, but he was addressed as Mr Charif, which he didn't notice",IO customers
"UNABLE TO WELCOME BACK HIGH VALUED CUSTOMERS IN YC:   Since there was no cabin supervisor in JC and I had to be involved in service completely, I was not able to welcome back any high valued customers in YC   Cabin supervisor welcomed back all high valued customers in YC",Product Feedback
"IO CUSTOMER TAKEN CARE:   IO customer, Mr Elmasry and his wife traveling at 6A was brought to the aircraft by IO escort   Customer and his wife was escorted to their seat personally by me and was made comfortable   Ensured customers seat functions and IFE is working fine, prior to them boarding",IO customers
Mr Blommaert was escorted by the ground staff to the aircraft Customer was welcomed by myself and the Purser at the door and he was taken to his seat ie 7D Customer was offered row no 6DEF which were vacant but he stated that he doesn't like bulkhead seats and preferred to be seated at his original seat Customer was offered Slippers which was mentioned in his profile,IO customers
"Live TV not available   Mr Shish enjoyed the flight and service a lot, however he was not happy that the aircraft doesn't have Live TV Mr Shish claimed that he wants to watch football game as his favourite team from France is playing",IO customers
"The respective customer advised that he forgot his Skywards password for the internet on board The customer was advised to use Non  Skywards category to log in Due to Wi Fi issue, he was unable to use 20 MB free category",Product Feedback
Mr Lovett upgraded his friend Ms Barclay seated in 23F to 2F using his miles   The system processed this upgrade and deducted 30000 miles from his account   The load in fc cabin showed 13 customers after the upgrade   During the flight I noticed t,Transactions
MILES TO ADD         Passenger Mr Rabi had bought full fair Ticket for his son Mstr Yousef Rabi (2E) last moment at the airport  Ticket number 1762316782515 1   Kindly add miles in to his account and update,Transactions
"Mr Kurian tried to upgrade his son to the higher grade , however the system was giving error every time manual upgrade was made, kindly charge Mr Kurian 57500 miles on his account",Transactions
Mr Kumar was made aware of his expiring miles and ways to spend them,Product Feedback
"Update information about customer's seat        MrArya on boarding asked if he can change he seat as he did not like his seat 01E    Customer stated that he prefers to obtain a window  seat when travelling in the FCL , and he prefers an Aisle",Transactions
Please note that Mr Padmanabhan was not happy as for this sector he couldn't log in to the on board Wi Fi by using his Skywards log in   Mr Padmanabhan stated that this happens when ever he connects from LCA MLA sector and MLA LCA sector   Mr Padma,Product Feedback
"Mr Karim Sayyad showed me, that He is skywards silver member on his phone however, I can not see him in KiS tablet as skywards member",Transactions
could not welcome skywards Gold and platinum members after take off   I was working in business class   customer was sleeping until last service   customer was happy,Product Feedback
"customer asked to eat after, not During the service   lunch service   During the service, customer declined to eat and did not order anything   During fruit, cheese and desert service, customer asked to eat   meal was still hot   served customer starter and main course   customer complained He was not offered bread basket and wine basket with his meal",Product Feedback
Customer was upgraded on his request on ground to JC at SIALKOT to DXB,Product Feedback
customer name as per skywards profile,Product Feedback
Miles expiring,Product Feedback
Not enough fast track cards for gold and platinum members in economy,Product Feedback
"customer's miles were not reflected on system      Upon boarding, Mr Abdelfattah requested to make an upgrade using miles   He got upset and stated that his profile on skywards show more miles and enough to be upgraded",Transactions
cake delivered to customer Pics taken and made sure Mrs Alzaim was happy,Product Feedback
Customer was not happy in general with many things      When I went to talk to the customer during boarding I offered him 3 seats at 20 HJK however I could not move him in the system since it was blocked   Customer was very happy with this gesture however when at the end of the flight I asked him for his feedback he stated that our on board service was great however he is not happy with some of the changes   He compared us with Qatar airways and he said their frequent flyer program is much better   He claimed that it is very difficult to jump to another tier compared to our competitor   He also stated that the promotional upgrade emails our company sends to him from time to time that the upgrades are not really promotional in his beliefs as they are very expensive   He also claimed that he noticed that Gold members are not the main priority to be upgraded first in case of a cabin is overbooked,Product Feedback
"During our conversation   Customer stated that he didn't get free upgrade to business class for a long time , however he is buying the flex plus fare   He also stated that what is the point being gold and not having any upgrade",Product Feedback
Customer upgraded using credit card,Transactions
"Skywards membership duplication Dr Momate informed me there are two skywards membership cards under her name 1, EK 354529582 2, EK536087366 However, On KIS its shows Dr Mokate is not a skywards members Dr Mokate requested for reply for skywards team asap",Transactions
IO experience report     The customer was met and had pleasant in flight experience,IO customers
"Customer Flight Feedback       Customer enjoyed the flight and the service, but not the timing Stating its not a pleasant time to fly",IO customers
"Customer claimed that she wanted to upgrade herself from AMS to DXB then DXB to JNB On the telephone in AMS they stated that she cant use her miles and she will have to pay cash She claims trhat she was told she could use her miles initially, that They also stated that they can only upgrade her one sector at a time She also claims that she was told by AMS that it was A380 all the way to JNB When infact it was a B777300ER from DXB to JNB Customer is not happy",Product Feedback
Contact details not retrieved   Mrs Verhulp was sleeping throughout the entire flight thus Contact details were not retrieved,Transactions
Email address update    Mr Afandi updated his email address to below  Bafandi@sehaae,Transactions
RE   EXPIRED MILES INFORMED,Product Feedback
Expiration of miles    Informed customer of the expiration of his miles,Product Feedback
Please update Mr Witharanawa's meal preference to fruit platter as per customer's request,Transactions
Mr Suthagaran does not eat beef  Please update profile for Hindu meal,Transactions
"WRONG SPECIAL MEAL PROVIDED      As per customer's skywards profile, Diabetic meal is his preferred meal  Asian vegetarian meal was ordered for this sector however Mr Yogeswaran claimed he made the booking and did not request for a vegetarian meal  Please remove AVML as per customer's request",Transactions
Customer purchased an upgrade from Y Class to J Class using his American Express Platinum Card;   Customer contact details: Mr James Robert Jr Hurdy Mobile No: 1 904 563 0195 E Mails Address: leadinspector2003@yahoocom ; jameshurd@paecom,Product Feedback
Customers enrolled   10 Customers enrolled on this sector  note there was no enrolment issues,Transactions
Rishard (he likes to be called as Rishard) was very impressed with our service  We prepared everything he likes and prefers in advance in his suite  Rishared thanked us individually  Heeven complimented on as that I liked your service so much so I am,IO customers
SKYWARDS ACCOUNT NOT LINKED TO PROFILE    Mr MUGHAL claimed that he put his skywards account number when booking his ticket   Customer status or account doesn't appear on our system   Same thing happened on his previous trip and he still didn't get the miles   Customer couldn't connect to the WiFi either as no skywards account is linked to the ticket,Product Feedback
Customer complaint  Customer informed crew that his miles from this sector were not going to count on his skywards membership as someone made a mistake with the booking  Customer is concern that all his miles accumulated from Auckland to LGW won't be earned,Product Feedback
Mr Gross He was unhappy with the Seat Allocated to him as it was close to the lounge  He also complained that the iO service in JNB was not to his satisfaction as He claimed the was no One to greet meet him on the arrival at the airport  He also said,IO customers
Mr Gross He was unhappy with the Seat Allocated to him as it was close to the lounge  He also complained that the iO service in JNB was not to his satisfaction as He claimed the was no One to greet meet him on the arrival at the airport  He also said,IO customers
Feedback for the flight   Mr Buttikhi was traveling in a party of 6  He was met by Purser at the door and escorted to the seat  All seat and IFE functions were operating  All services delivered as per standard  We were on remote stand so sent a message through ground staff to request for 2 cars on arrival  Mr Buttikhi thanked us for looking after them,IO customers
Miles manual upgrade   Ms Khochman and Mr Khochman 6J wanted to upgrade with miles to FC however both of their profiles were not showing any information    when contacted the ground staff in ACC they claimed that they cannot get the miles required for upgrade    Customers claimed that it is not the first time this situation of not showing the balance to happen,Transactions
"Customer is Gold Member however not showing     Customer was introduced to skywards program, however stated she is Gold Member   Kis and PIL both don't give info that she is Gold Member   On her ticket there is no skywards member info   When she logged onto WiFi there was no option for her free wifi",Product Feedback
customer was unhappy because He Lost All his miles Due to the fact that no One Alerted him About his miles EXPIRING  customer wanted An Upgrade because of the loss of his miles  He also wanted his current journeys miles to Upgrade on This flight,Transactions
"CUSTOMER CLAIMS THAT IS A GOLD MEMBER   After getting on board, above customer had asked for the upgrade to first class using his miles   Customer was informed that he does not have any records of being a high valued member either on the KIS tablet or PIL   Customer was asked to show me his skywards membership card if he has it on him   Customer did not have any card with him, however he showed me an email of being a gold member with emirates   On the email was not mentioning the expiry date of his membership or the card",Transactions
Mr Cataldo skywards mileage expiring end of June 2018,Transactions
Miles Expiring     Mr Ngom was informed of 22000 skywards miles expiring on 30th of June 2018,Product Feedback
Updating miles    Mr Ferreira enrolled himself to Skywards while in transit in Dubai  Mr Ferreira was worried about not getting his miles credited as he had already travelled from JNB  EK578318624,Transactions
Customer came to aircraft un escorted,IO customers
Please update customers profile   Special meal VGML,Transactions
Please update customer profile Meal preference   AVML,Transactions
"Customer requested to remove his SPML ( LFML ) from his profile, as he does not require it anymore",Product Feedback
Customer requested to remove his SPML (LFML ) from his profile,Product Feedback
INTERNET   Customer informed me that he forgot his password for his skywards login   Informed customer that he needs to go to the skywards page and reset his password or contact the skywards team   Customer was satisfied and left happy,Product Feedback
CUSTOMER WAS UNABLE TO ENROL HIS CHILDREN UP FOR SKYWARDS      Customer informed me that he tried to enrol his 2 children Sebastian and Spencer into Skywards   Customer stated that due to their age the system would not allow him to enrol them online,Transactions
His excellency Mr Aljarwan was welcomed upon boarding and escorted to his seat He was offered different seat according to his request All his needs were met thoroughly throughout the flight,IO customers
Mr Hassan was upset that he paid for the emergency exit seat after he observed other customers just moved to bulkhead or emergency exit seat by themselves as they were vacant He commented it was unfair for the customers who paid extra money to occupy those seats,Product Feedback
"Customer Claims He Is Platinum Skywards Member   On KIS and PIL no Skywards details available   Customer requested miles upgrade on ground in PEK   PEK ground staff advised they can upgrade customer trough their system   When customer advised of catering insufficiency, he declined upgrade",Product Feedback
