description,subcategory
"Breakfast service earlier   Top of descent announced by flight deck was 4am Dubai time, but due to weather, new top of descent changed to 445am   No complains from customers at this stage",JC Prod / Service
Mr Beeston was not happy to find out that the service on this sector is light bites and breakfast and not dinner The customer also mentioned that CAN flight departs at the same time as HKG flight and dinner is served on that flight so why is not the same service since both flights depart from the same region at the same time!!,FC Prod / Service
"PVG Disembarkation on a 2 Class A380      Mr Kenneth brought to crew attention that he is very happy with the crew on board but on his flight to PVG, all J class customers had to wait for Y class to disembark first as it was a 2 class A380",JC Prod / Service
Inefficiencies while delivering the linen,JC Prod / Service
no chocolates were loaded in the Jclass Preserveschocolates container  there were also no chocolates in the Fclass galley,JC Prod / Service
"HOT BEVERAGES NOT DONE DURING MEAL DELIVERY   During Breakfast service, captain advised crew to suspend the hot beverages as there was turbulence",YC Prod / Service
"Linen Lay up and Creased Linen Feedback   Linen is pressed to such an extent that it is unsightly creased when opened before placing on customers trays Customer seated at 8A made a comment about creased linen  New linen delivery with one crew does not work as it does not look professional, linen was sliding off my arm when I tried to open customers tray tables at window seats  Placing linen as well does not look professional as you are trying to place the linen neatly on the table whilst holding the other stack on your bare(Some of us don't wear cardigans on board)",JC Prod / Service
"Service Feedback   The flight was 5 hours, service was Dinner and Express breakfast before landing  Most of the customer was sleeping, only total of 15 customers had coffee during the express breakfast",YC Prod / Service
"Service Feedback   The flight was 5 hours, service was Dinner and Express breakfast before landing  Most of the customer was sleeping, only total of 15 customers had coffee during the express breakfast",YC Prod / Service
"DINNER SERVICE   Expected departure time is 2220 local time   Flight time was 7hours and 20 minutes   The SSQ for the sector offers 2 full services: dinner and hot breakfast   The cabin was full, however only 29 customers had dinner   Approximately 40 customers had breakfast",JC Prod / Service
customer was not happy as He had to wait for the menu to be ready  He suggested that it should be prepared ahead of time,FC Prod / Service
"Snacks service clearance    Due to the consistent turbulent weather and time constraints, snacks service clearance was done using cabin tidy bags and silver trays instead of clearance carts   Snacks service was the last service before landing   Economy class passenger load was light",YC Prod / Service
EXPRESS BREAKFAST        Dinner service finished at 2:20 AM Dubai time  Express breakfast started 4:30 AM Dubai time,YC Prod / Service
EXPRESS BREAKFAST        Dinner service finished at 2:20 AM Dubai time  Express breakfast started 4:30 AM Dubai time,YC Prod / Service
After take off because of the turbulence we were seated for one hour and a half After we were released customers were complaining that they want their dinner and they are waiting for to long for food,JC Prod / Service
"Crew provide feedback that the linen service by L2A and R2A is not effective on cat 3 flight,   Crew can't start doing meal service without having galley operator in the galley plating or passing the meals with garnish for them,   Crew suggest old style should be in place for Cat 2 & 3 flights",JC Prod / Service
Wu Xian Ji Infinitus Group Experience      A group of 247 customers from Wu Xian Ni Infinitum were travelling with us today   The group sat on the main deck economy and had headrest covers stating there company name,Ground to Pur Msgs
Wu Xian Ji Infinitus Group Experience      A group of 247 customers from Wu Xian Ni Infinitum were travelling with us today   The group sat on the main deck economy and had headrest covers stating there company name,Ground to Pur Msgs
instructions were received to provide customer with Medium size pyjamas,Ground to Pur Msgs
instructions were received to provide customer with Medium size pyjamas,Ground to Pur Msgs
During the second service we had turbulence for the whole time and we could not serve hot beverages,YC Prod / Service
"noticed that Due to fast decent and Seat belt sign was switched on by the Captain in short time, towels were not provided before landing",FC Prod / Service
"On a two class configuration with one cabinsupervisor is very challenging   On a full flight turnaround boarding 772 passengers (return)by one cabinsupervisor is very hectic   In business class if a cockpit crew wants to use the toilet, while the servi",YC Prod / Service
"On a two class configuration with one cabinsupervisor is very challenging   On a full flight turnaround boarding 772 passengers (return)by one cabinsupervisor is very hectic   In business class if a cockpit crew wants to use the toilet, while the servi",YC Prod / Service
"MATTRESSES      Mattresses are showing on the SSQ to be done AFTER the first meal service   As per the OBU from April, mattresses were said to be done at the beginning of the flight irrespective of departure time",JC SSQ Errors
"Biosecurity PA is not needed after take off The biosecurity video played prior to arrival states the same as the PA we do after take off Could discontinue this long PA which disturbs customers due to its length (in 2 languages) and just play the video as we do on US routes ? Also because of this PA 2 sheets of paper (final farewell to partner on separate sheet) for both Arabic and English, which discontinuing would save on also",PA issues
"Biosecurity PA is not needed after take off The biosecurity video played prior to arrival states the same as the PA we do after take off Could discontinue this long PA which disturbs customers due to its length (in 2 languages) and just play the video as we do on US routes ? Also because of this PA 2 sheets of paper (final farewell to partner on separate sheet) for both Arabic and English, which discontinuing would save on also",PA issues
no trolleys in R2 During welcome drinks   no trolley was used for welcome drinks as the trolleys were used for the water and dates in Airport,JC Prod / Service
"MOD no CONNECTION   short taxi, MOD not connecting and KiS not synchronizing",JC Prod / Service
"MOD no CONNECTION   short taxi, MOD not connecting and KiS not synchronizing",JC Prod / Service
Ramadan       Iftar was during the taxi time   Asked all galley operators to heat meals on ground for 15min,YC Prod / Service
"HOT MEAL FEEDBACK    The seafood main course for the dinner service in JC was stir fried prawns with ginger and lemongrass, egg noodles and vegetables During the service when I asked customer for meal appreciation, two of them (17J and 18K ) told me it was tasty and very spicy",JC Prod / Service
HOT BEVARAGE NOT COMPLETED  Due to short flight time the last cabin of y class wasn't offered tea or coffee  We were on very low altitude and I liased with the purser  Customers were instructed to keep their cup in case there was any time left,YC Prod / Service
HOT BEVARAGE NOT COMPLETED  Due to short flight time the last cabin of y class wasn't offered tea or coffee  We were on very low altitude and I liased with the purser  Customers were instructed to keep their cup in case there was any time left,YC Prod / Service
Meals for the service were heated on the ground as Iftar time was 1855 Cairo time and take off was 1840  So for the convenience of all our fasting customers we organised to start the service as soon as we were released  We didn't manage to do the menus o,YC Prod / Service
"We had only one passenger in FC who was fasting so we didn't use Arabic Coffee or dates However, we did open dates and heated the coffee to prepare for our customer, and that was all waist  On a way back we didn't have any pax in FC so we didn't use an",FC Prod / Service
CAPE TOWN LOUNGE  5 customers during boarding commented positively about their lounge experience in Cape Town  Specifically they commented about the quality of the food,YC Prod / Service
IFE OLD GENERATION  The majority of the customers in the cabin commented negatively about the old IFE generation and seat adjustment functionality of the aircraft  Customers had difficulties with handling the IFE system and their seat adjustments mostly because of the absence of touch screen functionality and the mode controllers' seat adjustment ease of use,JC Prod / Service
"CABIN MID POINT CANCELLATION  It was noticed that customers sitting in the front part of the cabin were frustrated as they waited more than usual for the bread, appetizer clearance and main meal   As the cabin was full and following the recent changes in service, customers in front part of the cabin got served bread and got cleared in a delayed time frame  The cancellation of the mid cabin point in a full cabin is likely to moderate customer experience especially the ones that are sitting in the front part of J Class",JC Prod / Service
TEACOFFEE NOT DONE  TiME CONSTRAINTS,YC Prod / Service
"hot beverage service was suspended During the dessert, fruit and cheese service Due to turbulence",JC Prod / Service
"CHALLENGING SITUATION WITHOUT CSV IN JC It was extremely challenging to cope with the wine basket service only by myself as one crew had to be in the flight deck for their toilet breaks at the time With full customer load and due to the rush in attempting to offer everybody the drink promptly, service flair for premium cabin could not be demonstrated No negative comment was received from any customers regarding the issue",JC Prod / Service
"CHALLENGING SITUATION WITHOUT CSV IN JC It was extremely challenging to cope with the wine basket service only by myself as one crew had to be in the flight deck for their toilet breaks at the time With full customer load and due to the rush in attempting to offer everybody the drink promptly, service flair for premium cabin could not be demonstrated No negative comment was received from any customers regarding the issue",JC Prod / Service
"CHALLENGING SITUATION WITHOUT CSV IN JC It was extremely challenging to cope with the wine basket service only by myself as one crew had to be in the flight deck for their toilet breaks at the time With full customer load and due to the rush in attempting to offer everybody the drink promptly, service flair for premium cabin could not be demonstrated No negative comment was received from any customers regarding the issue",JC Prod / Service
"Due to shortage of juices , Juices were not carried on meal delivery cart during the pre landing breakfast service    After getting spare juices from all other cabins , only enough juices could be arranged to be carried on bar carts    This shortage r",YC Prod / Service
"SSQ states ice cream service when it is not in the menu   The service sequence available in the KIS application states we should offer ice cream before landing   Ice cream service is not available in the menu   There is two ways to access the SSQ in the KIS application, in one place it is correct, that is from were mark it was followed correctly   When we access the print out view of the SSQ, it still states ice cream service",JC SSQ Errors
Small bottle of wine     During the service Mr Jaspal told to crew member Christie he was shock to see big bottle of wine   He say he prefer small bottle of wine in economy because he can drink slowly at his own pace   He say it look more 5  and personalise when we serve in small bottle,YC Prod / Service
Small bottle of wine     During the service Mr Jaspal told to crew member Christie he was shock to see big bottle of wine   He say he prefer small bottle of wine in economy because he can drink slowly at his own pace   He say it look more 5  and personalise when we serve in small bottle,YC Prod / Service
Towels was not done before landing due to time constraints   Final clearance was done at 14 minutes to land,JC Prod / Service
Service sequence for this 5 hours and 50 minutes flight says that we should do: 1  Bars with biscuits 2  Meal carts with drawers and extensions of minerals 3  We care 4  Express snack  breakfast with sandwiches and hot beverages   This is too much,YC Prod / Service
Service sequence for this 5 hours and 50 minutes flight says that we should do: 1  Bars with biscuits 2  Meal carts with drawers and extensions of minerals 3  We care 4  Express snack  breakfast with sandwiches and hot beverages   This is too much,YC Prod / Service
"Feedback  The new procedure of opening the tray tables half way when delivering the drinks was applied, however the linen delivery was still very difficult as the linen were not starched therefore could not be opened easily It was difficult to place them for the middle seats and the window seats with the rest of the linen on the arm The wine delivery took 55 minutes (only about 15 customers were having wines out of 29 total load) The first visit to YC after take off could only be done at 20:30 (2hrs and a half into the flight)",JC Prod / Service
customer gave feedback that new FC headset is not comfortable for her   the band around the head is not pleasant,FC Prod / Service
customer gave feedback that new FC headset is not comfortable for her   the band around the head is not pleasant,FC Prod / Service
"No Internet connection available on MOD    On SIN BNE, it was brought to my attention that MOD SP3101607844 and MOD SP3121609990 were not able to connect to Router nor KIS Tablet",JC Prod / Service
"No Internet connection available on MOD    On SIN BNE, it was brought to my attention that MOD SP3101607844 and MOD SP3121609990 were not able to connect to Router nor KIS Tablet",JC Prod / Service
"Towels could not be offered before top of descent     First service took 3hr30min   Fasting customers were served 25 min after finishing the main service   Sandwich service started 45 minutes after the first one and finished upon Captain's PA for descent (33000ft)   Priority was to secure the cabin, so towels were not offered in the cabin",YC Prod / Service
Service took 3hr30min due to special meal service     200 SPML were delivered on this sector   It was a group of customers that had moved seats and a lot of them did not want to take their SPML   Customers complained because they were not getting drinks with their meal trays and most of them wanted to enjoy more than one drink   Service with bar biscuits did not work out today It would have been better to do bars following meal carts to ensure that everyone would have their meal tray and drink and would not have to wait for a long time,YC Prod / Service
Due to high number of special meals and necessary time required to prepare and deliver service in A timely manner A custom PA was made in economy class informing them that we would be temporarily suspending individual drink requests via the call bells un,YC Prod / Service
"YC dinner service took over 3 hours due to too many special meals  There were 417 customers out of 429 seats in YC  There were total 222 special meals  Special meals were loaded in two different galley mid galley : 83HNML, 3VGML, 5VJML,1LFML aft galley : 81AVML, 43HNML, 3CHML, 2FPML, 1GFML",YC Prod / Service
30 minutes was the difference time between the first and the second service,YC Prod / Service
"Only 30 minutes time was available in between services   No We Care was carried out during the flight   Couldn't allocate time for crew to eat   As soon as dinner service was completed, final clearance was carried out and it was time to prepare for next service   Customers barely ate the sandwiches which results in lots of wastage",YC Prod / Service
"Only 30 minutes time was available in between services   No We Care was carried out during the flight   Couldn't allocate time for crew to eat   As soon as dinner service was completed, final clearance was carried out and it was time to prepare for next service   Customers barely ate the sandwiches which results in lots of wastage",YC Prod / Service
Mrs Broncanelli just got married,YC Prod / Service
"Cabin Supervisor Deletion  Customer load 32 in J class and 241 in Y class  Variable crew 2, no A positions  One FG1 pulled out as GR1  Due to the amount of none wine drinks served post meal tray distribution the Wine Baskets were delayed for 5 to 10 minutes  Once in the cabin wine could only go out one at a time, specifically once I finished offering red wine I again had to go and offer white wine  This was due to the galley operators duties in the galley, customers asking for bread thus the Gr1 had to offer bread basket and finally the FG1 crew member was still delivering trays",JC Prod / Service
Clarification Customers ask frequently for the overhead monitors at the bulkhead where baby bassinets are located to be switched off because they are very bright and don't allow the babies to sleep Are we allowed to switch off the overhead monitors in these situations ?,YC Prod / Service
Clarification Customers ask frequently for the overhead monitors at the bulkhead where baby bassinets are located to be switched off because they are very bright and don't allow the babies to sleep Are we allowed to switch off the overhead monitors in these situations ?,YC Prod / Service
"Service on ground Delay of 1 hour on ground due to bad weather, the crew were instructed to do a round of drinks in JClass",JC Prod / Service
"Service on ground Delay of 1 hour on ground due to bad weather, the crew were instructed to do a round of drinks in YClass",YC Prod / Service
"Service on ground Delay of 1 hour on ground due to bad weather, the crew were instructed to do a round of drinks in FClass   Customer 2A and 3A, were really hungry and requested that they be served Caviar   Customer in 1K, only requested nuts and DP",FC Prod / Service
Service of Hot Beverages in Y and J Class  Y class concluded their final meal distribution approximately 30 minutes prior to top of descent and served hot beverages however from that time onwards to decent they were unable to offer hot beverages due to turbulence  J Class had to hault the service of hot beverages in the middle of their final meal distribution due to turbulence,YC Prod / Service
"Posnet group leader Martyna was welcomed on board by myself before take off I offered her any assistance she may require throughout the flight and her group were mentioned in the PA as directed During the flight, several of her group were seen helping themselves to the minerals container in the mid galley whilst the crew were in the cabin conducting the service! At one point I had to delay alcohol to two Gentleman in the group who were requesting Vodka whilst they still had two bottles of Vodka each on their tray table and were becoming increasingly loud and standing in the aisles when the seat belt signs were illuminated",Ground to Pur Msgs
"Posnet group leader Martyna was welcomed on board by myself before take off I offered her any assistance she may require throughout the flight and her group were mentioned in the PA as directed During the flight, several of her group were seen helping themselves to the minerals container in the mid galley whilst the crew were in the cabin conducting the service! At one point I had to delay alcohol to two Gentleman in the group who were requesting Vodka whilst they still had two bottles of Vodka each on their tray table and were becoming increasingly loud and standing in the aisles when the seat belt signs were illuminated",Ground to Pur Msgs
"JC WiFi not working for MOD     Shortly after take off, both KIS and MOD was not connecting to WiFi",JC Prod / Service
"Despite the flight having a light load, the service took 3 hours to finish due to turbulence wherein cabin crew had to sit at certain periods for more than once",JC Prod / Service
"During the first service, due to the bar missing behind the meal carts, the economy crew suggested to have drawers of minerals instead of extensions   They suggested to deliver six trays and then continue with the service having the drawers inside the meal cart   This allowed them to have a wider range of beverages without making the customers wait longer for drinks   Some extensions are already breaking and putting at risk to accidentally hit customers while the cart is passing",YC Prod / Service
Aprox 50 customers were fasting on a load of 143   the rest of the customers were offered sandwiches and drinks since our first service was express breakfast   at some point the customers started to complain that they were hungry,YC Prod / Service
"Shortage of catering   Catering load 9, including 7 SPML and 3 normal trays   Customer load 8   3 main meal choices on menu, which from each option was only one loaded   3 customer did not order SPML, so 3 regular meal choices had to be distributed over the customers which gave them no option to choose from and resulted in customer complaints    Please consider loading from each menu option at least 2 meals, even on light load",JC Prod / Service
"MOD did not upload information     Ex FCO, the MODs failed to upload information   Our 3 KIS tablets did reach FF stage before doors closed and the Net gear was switched on",JC Prod / Service
"FEEDBACK  During the Lunch Service, Mrs Brandie asked the crew why there were no choices for wines and whey the food items on the tray were getting less  Customer stated that she prefers small bottles of wines and likes the availability of choices for redwhite wines as she doesn't like Chardonnay  Mrs Brandie informed crew that she's concerned about the service and products we offered as she often flies Emirates",YC Prod / Service
"FEEDBACK  During the Lunch Service, Mrs Brandie asked the crew why there were no choices for wines and whey the food items on the tray were getting less  Customer stated that she prefers small bottles of wines and likes the availability of choices for redwhite wines as she doesn't like Chardonnay  Mrs Brandie informed crew that she's concerned about the service and products we offered as she often flies Emirates",YC Prod / Service
was unable to complete towels after BF service as we had short cut for landing,YC Prod / Service
TURBULANCE DURING SERVICE:   After teacoffee service cabin crew had to take their seats for almost 30min,YC Prod / Service
Service e sequence did not match the menu       During cabin preparation it was discovered that the SSQ did not match the menu   The Y class menu stated that after take off sandwiches would be offered followed by lunch service before landing   The SSQ stated lunch after take off and express snack service before landing,YC SSQ Errors
"Light bites meal cart set up  The light bites set up was not practical the crews and customers which lead to service delay and the customers dissatisfaction due to lack wines ,beers and liquors available and displayed",YC Prod / Service
"Light bites meal cart set up  The light bites set up was not practical the crews and customers which lead to service delay and the customers dissatisfaction due to lack wines ,beers and liquors available and displayed",YC Prod / Service
Suggestions   Regarding new linen service  Please do not gallery operators to go cabin for linen in B777 flights  They are busy for their tasks in gallery,YC Prod / Service
Service was done for 38 customers in JC and it was smooth without CSV in JC however delivery of wines delayed a bit  The only thing worth noting is that wine basket could not be done with the assistance of any other of JC crew because they were all busy,JC Prod / Service
"Service was done for 38 customers in JC and it was smooth without CSV in JC however delivery of wines delayed a bit The only thing worth noting is that wine basket could not be done with the assistance of any other of JC crew because they were all busy with meal tray delivery ,individual customer drink request to accompany meals among other request lunch service for 38 customers lasted for 2 hours 5 mins",JC Prod / Service
KIS tablet was not syncing with the MOD's   Net gear device was turned on,JC Prod / Service
KIS tablet was not syncing with the MOD's   Net gear device was turned on,JC Prod / Service
service delay: due to turbulence  throughout the flight it was turbulent varied between moderate to severe  captain instructed the crew members to take the seats whenever the turbulence was severe,YC Prod / Service
router was not working  KiS tablet was not synchronizing,JC Prod / Service
router was not working  KiS tablet was not synchronizing,JC Prod / Service
"Service feedback  During, my service cabin rotation, I gathered few feedback from customers stating that, the light bite service is very poor  , not filling enough,  a hot breakfast service right after take off would be more appropriate   Customers hungry as some of them woke up early, some of them drove miles to come to the airport,  I empathised  I kindly thanked them for their feedback  I instructed them that a full lunch service will be served in 2 and half hours   I instructed them that their valued feedback would be forwarded to the concerned departments",YC Prod / Service
"Service feedback  During, my service cabin rotation, I gathered few feedback from customers stating that, the light bite service is very poor  , not filling enough,  a hot breakfast service right after take off would be more appropriate   Customers hungry as some of them woke up early, some of them drove miles to come to the airport,  I empathised  I kindly thanked them for their feedback  I instructed them that a full lunch service will be served in 2 and half hours   I instructed them that their valued feedback would be forwarded to the concerned departments",YC Prod / Service
MODs couldn't synchronize  There was no connectivity,JC Prod / Service
MODs couldn't synchronize  There was no connectivity,JC Prod / Service
"MOD did not get passenger info  As the flight did not open initially, the inventory was amended from exemption handling option  One of the MODs continuously popped a message taking longer than usual when loading flight info  The information on the other MOD, even after the flight was opened, did not sync with the KIS tablet's FB application",JC Prod / Service
"MOD did not get passenger info  As the flight did not open initially, the inventory was amended from exemption handling option  One of the MODs continuously popped a message taking longer than usual when loading flight info  The information on the other MOD, even after the flight was opened, did not sync with the KIS tablet's FB application",JC Prod / Service
DELAY OF LUNCH SERVICE   Customer load was 10   Flight departed at 930am   3 Customers were fasting   Remaining customers (7) did not wish to eat any lunch after take off as they had breakfast in the lounge,JC Prod / Service
The welcome service was done after take off The crew were not pro active during boarding The flight was full load in YC Not all cabin crew Grade 2 were in the cabin assisting during boarding to have an on time departure,YC Prod / Service
The welcome service was done after take off The crew were not pro active during boarding The flight was full load in YC Not all cabin crew Grade 2 were in the cabin assisting during boarding to have an on time departure,YC Prod / Service
"Loading of carts inconveniently  While there was space for carts for all the services in YC due to light load, carts for the latter services were loaded in JC and a number of dead heading carts were placed in YC",YC Prod / Service
CUSTOMERS REMOVING THE WRITTING KIT BASE   It was observed that 2 customers had taken the bottom part of the writing kit   This I have observed on many flights   Suggestion we can have some stick Velcro or something to keep it in place and make it more difficult to remove,FC Prod / Service
CAT3 BREAKFAST   SUGGESTION:   Several customers have requested for teacoffee while crew were serving meal trays,YC Prod / Service
"Tea and coffee not served with the bars      Due to turbulence, during the breakfast service, we did not serve tea and coffee with the bars   This decision was taken by the PUR after communicating with the flight deck",YC Prod / Service
"Feedback Regarding Big Bottles of Wine from Crew and Customers  Customers are disappointed with the big bottles of wines and complained that the red wine are too cold  Only one container for Open Wine was found in Forward YC Galley and there is no Open Wine container at the AFT YC Galley This restricted the amount of open wine bottles that can be saved as crew are not supposed to combine the open bottles  Customers also gave feedback that they really liked the new selection of wines, however, preferred to have the small bottles of wine",YC Prod / Service
"Feedback Regarding Big Bottles of Wine from Crew and Customers  Customers are disappointed with the big bottles of wines and complained that the red wine are too cold  Only one container for Open Wine was found in Forward YC Galley and there is no Open Wine container at the AFT YC Galley This restricted the amount of open wine bottles that can be saved as crew are not supposed to combine the open bottles  Customers also gave feedback that they really liked the new selection of wines, however, preferred to have the small bottles of wine",YC Prod / Service
Hot beverages at lunch service was not done due to turbulence before landing into Osaka   Seat belt sign came on for the last 15 hours of the flight and captain advised to expect moderate turbulence,YC Prod / Service
"MODs NOT USED ON THIS SECTOR   MODs were not used for this sector  The KIS app closed the flight, however the F&B app did not open at all All MODs were unable to get any info as well When the crew selected the sector it did not open at all",JC Prod / Service
"MODs NOT USED ON THIS SECTOR   MODs were not used for this sector  The KIS app closed the flight, however the F&B app did not open at all All MODs were unable to get any info as well When the crew selected the sector it did not open at all",JC Prod / Service
STD 03:10 ATD 03:38 Imsak timing (fasting) 04:00 Fasting customers requested to be served their meals on ground The captain could not confirm the exact time for departure Round of refreshments were served in economy class to the customers who were fasting,YC Prod / Service
LINEN DELIVERY  Just wanted to pass some crew feedback in regards to how we now deliver the linen in business class  The crew who were responsible for our sweetheart section expressed that they thought it took longer for the service as they had to deliver the linen on the first half and they have more customers that the crew working on left and right  Crew were also stating they felt like it was difficult to deliver on their own especially the customers seated on the window seats rather than have someone to assist while they open the tray table etc  They stated they feel they are more in the customers space,JC Prod / Service
Linen procedure feedback  It took more time for us crew to do the new linen delivery  It was more difficult to perform that task esp On the window seats as we need to lean over to unfold the linen in front of the customers  It also didn't look presentable and professional as the linens had crease in them (two lines from the fold),JC Prod / Service
DELAY OF SERVING TEA AND COFFEE IN THE CABIN  There was a forecast of weather just before the breakfast service  Captain advised us not to serve hot drinks in the cabin  During the start of breakfast service tea and coffee was not served in the bar,YC Prod / Service
Only two customers took the comment form    Majority of customers refused comment forms due to short sector,JC Prod / Service
Only two customers took the comment form    Majority of customers refused comment forms due to short sector,JC Prod / Service
Only two customers took the comment form    Majority of customers refused comment forms due to short sector,JC Prod / Service
Not enough usage of meals for both services     Service available for the flight: 1 Lunch Dinner Service ( bars following meal carts) 2 Express Breakfast 1 hour before landing   For first main service most of the customers just wanted to sleep Final Load was 93310 and meals and trays not in use 39   For second service pastries loaded 79 for 93 customers and only 12 customers have been served   General feedback from the customers was that they would like to prolong their sleep as much as a possible and the service actives in the cabin wakes them up   Flight Time: 5 hours and 15 minutes Including time available for take off landing and release for service and preparations of meals we only have 4 hours to do 2 services,YC Prod / Service
Due to the flight short time and high number of 75 special meal the service was effected  We were not able to complete the tea and coffee service  The seat belt sign for landing came on 4 minutes after finishing the meal distribution  Customer was eff,YC Prod / Service
"MOD not connecting to WiFi   Out of DXB, it was working fine however for EK603 KHI DXB sector, both L&R1's MOD did not connect to WiFi and won't open the flight",JC Prod / Service
"MOD not connecting to WiFi   Out of DXB, it was working fine however for EK603 KHI DXB sector, both L&R1's MOD did not connect to WiFi and won't open the flight",JC Prod / Service
"EXPRESS BREAKFAST SERVICE  There was only 1 hour between the main service and express breakfast Flight time was 5 hours 20 Approximately 10 % of customers took the express breakfast option, the rest wanted to sleep This resulted in a lot of wasted food",YC Prod / Service
"EXPRESS BREAKFAST SERVICE  There was only 1 hour between the main service and express breakfast Flight time was 5 hours 20 Approximately 10 % of customers took the express breakfast option, the rest wanted to sleep This resulted in a lot of wasted food",YC Prod / Service
high demand for water during boarding and after take off   Due to high number (up to 50) of requests and call bells for water during boarding and after take off I suggest to serve water couplets as a pre departure service same like on sectors to India,YC Prod / Service
high demand for water during boarding and after take off   Due to high number (up to 50) of requests and call bells for water during boarding and after take off I suggest to serve water couplets as a pre departure service same like on sectors to India,YC Prod / Service
"L2 required to assist CSV to board full passengers load (386)   during boarding and due to high flow of customers boarding at L2, L2 position was not present as his cabin for boarding to assist customers   one CSV is not able to board whole YC alone",YC Prod / Service
MELAMINE PLATES NOT LOADED IN MELAMINE CONTAINERS FOR MILK JIGGERSSUGAR       Melamine plates not loaded in all melamine containers for teacoffee service by hand   No deadheading carts to use spare melamine plates   Catering from FLL,YC Prod / Service
"It was observed that the stitching edge folded to the inside  which make it hard for the crew to lay it up   Crew are using both hands in addition to the set of linen on their arms, that look unprofessional and hard to place the linen on the customer",JC Prod / Service
"LARGE WINE BOTTLES FEEDBACK   Dear team, when delivering drinks during the service, many wine bottles came back from the cabin half full or almost full  9 bottles were left behind and did not fit in the open wine stowage container provided as there wer",YC Prod / Service
"LARGE WINE BOTTLES FEEDBACK   Dear team, when delivering drinks during the service, many wine bottles came back from the cabin half full or almost full  9 bottles were left behind and did not fit in the open wine stowage container provided as there wer",YC Prod / Service
Due to the last minute change of aircraft for technical reasons I've been informed by the inbound Purser that catering did not load any spraying insecticide cans   Previous Purser also stated that the aircraft was not spraying on the way from Dubai and,YC Prod / Service
"Due to the last minute aircraft technical change in Dubai, I've been informed by the ground staff in Colombo that catering was not loaded in accordance with emirates standards   I was informed that only 1 bottle of champagne was loaded for 2 sectors CM",JC Prod / Service
"Moderate to severe turbulence   Due to unexpected turbulence , crew advised to be seated   Crew were seated for almost an hour and 15 minutes",YC Prod / Service
"Fast Track Card Delivery   Due to 76 HVC seated in YC, Fast Track cards were given to customers at the door while boarding   All customers were welcomed back with CSV's using their names",YC Prod / Service
on ground in Kabul flight could not close using the mobile data and MOD devices did not have the customer information and would not open the flight,JC Prod / Service
on ground in Kabul flight could not close using the mobile data and MOD devices did not have the customer information and would not open the flight,JC Prod / Service
Perfumes   One female perfume taken from the lavatories During the flight,FC Prod / Service
"NIL Landing cards I did a flight to BOM 2 months ago with nil landing cards Today, we still do have any landing cards Please take notes lots of foreign paxs",JC SSQ Errors
Mattresses done after the service as advised by Captain customers not allowed to leave there seats due to the bad weather conditions,JC Prod / Service
"WE CARE SERVICE NOT CONDUCTED    We care service not conducted between lunch service and snack service  This was due to a shortened flying time, 5h35m and an excessive amount of SPML which required delivery (145) for both services, thus increased the service time required  Only 20 minutes was available between the final clearance of lunch and commencement of snack service preparations  Customers stated 'this is a lot of food for a short period of time'  Customers stated they observed 'the crew working non stop' and they appeared stressed  Many customers did not take the sandwich for the second service",YC Prod / Service
crew brought to my attention that most of the time it show on their MOD that the flight is closed but it actually is not  Due to This During boarding they start swapping the occupied seats which Later causes A confusion and its upsets the customers,JC Prod / Service
crew brought to my attention that most of the time it show on their MOD that the flight is closed but it actually is not  Due to This During boarding they start swapping the occupied seats which Later causes A confusion and its upsets the customers,JC Prod / Service
LUNCH SERVICE FEEDBACK         Some customers stated that  the main service of the flight ( Lunch) is served too early It would be better to serve in the middle of the flight,YC Prod / Service
pre departure CHAMPAGNE service  service sequence says bars cannot be open on ground at any time  CHAMPAGNE was loaded in the fridge however we only serve CHAMPAGNE on ground When service sequence says Duty Paid CHAMPAGNE on ground,JC Prod / Service
pre departure CHAMPAGNE service  service sequence says bars cannot be open on ground at any time  CHAMPAGNE was loaded in the fridge however we only serve CHAMPAGNE on ground When service sequence says Duty Paid CHAMPAGNE on ground,JC Prod / Service
CLARIFICATION REQUEST                                  Cabin crew was confused in regards to the service of champagne on ground   SSQ stated that bars cannot be opened on ground at any time   Ground staff told the crew they are allowed to serve champagne   Station information manual mentioned bars cannot be opened on ground   There was champagne loaded in the fridge   If clarification could be given that would be appreciated,JC Prod / Service
CLARIFICATION REQUEST                                  Cabin crew was confused in regards to the service of champagne on ground   SSQ stated that bars cannot be opened on ground at any time   Ground staff told the crew they are allowed to serve champagne   Station information manual mentioned bars cannot be opened on ground   There was champagne loaded in the fridge   If clarification could be given that would be appreciated,JC Prod / Service
Mr IERSTON    Crew were briefed on the above passenger and to look after him during the flight  Purser and cabin supervisor introduced themselves to the accompanying adults he was travelling with and were informed to let the crew know should they require any assistance with anything during the flight  Purser and cabin supervisor followed up to ensure the passenger is comfortable and if they had any special requests or assistance  The passenger disembarked satisfied with his accompanying adults and thanked the crew for looking after them,Ground to Pur Msgs
Mr IERSTON    Crew were briefed on the above passenger and to look after him during the flight  Purser and cabin supervisor introduced themselves to the accompanying adults he was travelling with and were informed to let the crew know should they require any assistance with anything during the flight  Purser and cabin supervisor followed up to ensure the passenger is comfortable and if they had any special requests or assistance  The passenger disembarked satisfied with his accompanying adults and thanked the crew for looking after them,Ground to Pur Msgs
