description,subcategory
customer had AVML sandwich and AVML breakfast During the flight  He had mango juice and water  He slept for few hours During the flight, Dubai
"Travelling as YP   Bharat was travelling as YP  Two customers on 28A & 28B changed their seats, Bharat used all seats on 28A, B & C  Bharat had sandwich from Lite bite and BR before landing AVML was ordered for him", Dubai
"customer claimed that she forgot A laptop near the gate, in Dubai airport", Dubai
TRANSPORT IN CPT COMPLAIN  Today we had to wait for aproximatelly 50 min due the driver did not have the key for the baggage trolley, Outstation
"Three brothers travelling together had only seven up and coca cola  They did not have the breakfast as none of them were hungry and were enjoying the IFE throughout the flight  They were all seated together on 38A, 38B & 38C", Outstation
"customer Laptop     customer mentioned on boarding that his hand luggage was taken away and he had his laptop inside  Customer raised a concern over safety 'having his laptop in the cargo'  20mins prior to departure  Cabin supervisor, Sainu and myself had a concern that the device could be on or could be a firesafety hazard  This caused a delay in closing the last door 07 mins STD", Dubai
Make up pouch was found around row 26B, Outstation
UM boarding     boarded escorted and handed to us by ground personnel 437481, Dubai
Mr Butt claimed that he forgot his and his wife's phones at security   One black Nokia small size One orange colour Nokia   Key chain with 3 keys, Dubai
"Cabin Cleanliness Feedback   The cabin was not cleaned properly during the transit (CMB) station  Headrests and pillow covers wee not changed initially  When the cleaners were prompted, one of the cleaners stated that they were not informed by their cleaning supervisor to change the pillow covers  Seat pockets were not properly cleaned as there were still plastics and cuplets found in them  They have also been asked and informed to change the seat covers of 32G and 49D as the former had stains and the latter was wet This was not done and was covered with pillows", Outstation
"UM   Mr Sosa boarded the aircraft from the endorsement of DXB ground staff   Customer was seated next to a female customer named Mrs Cabalo seated at 38C   Customer had a glass of water during the snack service He was observed sleeping throughout the flight   During breakfast, he had his own sandwich   Disembarked with MNL ground staff", Dubai
"UM   Ms Biaoco boarded the aircraft from the endorsement of DXB ground staff   Customer was seated next to a female customer named Mrs Cabalo seated at 38B   During the snack service, a sandwich was offered   Customer was observed sleeping throughout the flight   During breakfast, omelette was served which she delightedly enjoyed   Dismebarked the aircraft with MNL ground staff", Dubai
UM INFO   UM's handed over by female ground staff Alena (447928) along with documents in DXB   Briefed by me at the door to stay on board once we land and let us know if they need anything in flight   Taken to seats by FG1 Monica Colantuono (418554)   Seated next to his brother Elhassan, Dubai
Exes baggage charge   Customer expressed his wish to raise a complaint on ground staff in Dubai and on the way how he was handled and that he was overcharged for his extra baggage on the gates, Dubai
IDBN Messages:  No IDBN message received on todays flight, Dubai
LEMON IN SUITCASE, Outstation
BUSH 1F Checked in on KIS Listed on PIL Not onboard, Dubai
Lost of mobile phone        Mr Geary forgot his phone on his trip from NCL DXB on EK 036 ON THE 12th of June   His original seat was 35C however he explained that during the flight he moved to row 31 or 30ABC   He dropped his phone in this area   Details about the phone:   'Windows' mobile phone   black in colour with a crack on the screen   The phone does not have a phone case   A pin number is required to access the phone, Dubai
IDBN   No IDBN messages were received, Dubai
RANDOM IMMIGRATION INSPECTION, Outstation
"Flight delayed due to wrong high lift car   STD 0245  ATD 0251  Last door closed at 0250 The high lift car requested to open R2 door After opened the door, we found the customers were not on this flight", Dubai
Paid Seat   Swap   Customer swapped to exit row as he preferred extra leg room, Dubai
UM feedback   seats next to customer were vacant   had dinner and juice   was monitored throughout the flight, Outstation
Unaccompanied Minor   The UM was well looked after throughout the flight, Dubai
UMs were handled according to the EK standard  boarded the aircraft accompanied by ground staff Melissa 715807  crew member shi Yee 453443 accompanied the UMs to their seats  UMs were briefed by me  40C seat was allocated for female passenger  they, Dubai
Checked in Baggage   Customer was noticed by cabin crew member that he had boarded with a huge luggage that had a checked in tag, Dubai
"UM information  Crew member Ekaterina , 452154 was assigned to look after Miss Lamina  Miss Lamiya had orange juice and a sandwich after take off  She wanted a CHML for breakfast if we had A CHML was provided  Miss Lamiya was taken to FC after landing as they could disembark together with a customer seated in 1F as they were traveling together", Dubai
Mr Nisar Ahmed appeared extremely distressed and worried upon boarding the plane as he stated that he had forgotten his wife had lost her ( ladies ) hand bag at security check point before boarding for this flight    The hand bag could have been left b, Dubai
"AERO BRIDGE CLEANINESS   just after crew boarded the aircraft, ML2 crew saw a few cockroaches outside of ML2 door   crew reported the above to the Purser", Outstation
Wallet was found after landing, Dubai
"Mobile found  After customers disembarked Cabin crew Jennifer(427116) found a mobile phone on row 38 outboard hat track  Mobile description   Huwaei mobilephone, black in colour", Dubai
"Mrs Banik informed me that she had forgotten A canvass painting in A white colour roll in CDG Airport, at the perfume centre", Outstation
"customer feedback covered suite features, cabin crew PERFORMANCE, meal expectation and beverages selections   the issue was related wheelchair request Availability inflight   Concerns raised During cruise stage", Outstation
Black pouch found   After disembarkation crew member Supattra s438444 found a black pouch with 50 euros and 200 Saudi riyal in it, Dubai
YP FEEDBACK   Alaa was escorted to her seat by Sara   She didn't eat anything onboard   She drank a virgin mojito   No one sat beside her   She disembarked as per normal, Dubai
Customer leaving a small laptop bag behind on board   Crew member Akane 452636 found a small laptop bag on customer seat between the window and the seat post arrival in to Dubai   Dispatcher was informed however he left with the remote stand buses before handing him the item, Dubai
Found MacBook pro in seat 10F after customers disembarked in Dubai, Dubai
"Seoul Inchon airport lounge food  Please be advised that passenger complained about not having enough food variety in Seoul Incheon airport lounge, designated for Emirates customers  Passenger said Seoul's airport lounge is not up to Emirates' high standards", Outstation
"Customer, Ms Sekido stated that she requested for window seat and she was assigned to an aisle seat  During boarding, the customer stated that she would like to have a window seat  Upon check in, the customer requested for a window seat and no bulkhead seat  The ground staff stated that it was a window seat and not bulkhead seat  Once the customer boarded the aircraft, the customer realized that it was an aisle, bulkhead seat  The customer was upset about the seating", Outstation
Left behind Kindle and MiniIpad   Lost and found form number 272387   Bag SL no LF445085   MiniIPad in black leather cover and Kindle in Pink leather cover were left behind   Items were signed and taken away by dispatcher, Outstation
after landing into Dubai customer could not find his passport before disembarking the plane  He claimed last time He remembers seeing his passport was at Perth Emirates Airport lounge  He claimed He put it in his side pocket, Outstation
Boarding was delayed for more than 25 minutes due to technical fault with the catering truck   This delay effected departure and push back was 40 minutes late   A few customers had concerns about connecting flight, Outstation
"Customer left his watch HUBLOT Brand in the suite, black strap colour", Dubai
A baby blanket and a baby toy was left at seat 6A, Outstation
UM experience      Miss Neha was handed over to me out of DXB  she was travelling with her sister seated next to her  she had HNML During the flight  no incidents  I handed her and her documents to HYD staff on arrival, Outstation
Reading glasses   Mr Lee informed us during disembarkation that he had lost his glasses Customer details 6598212677, Dubai
"Flight delay,  STD:21:50  Boarding clearance at 20:40  First passenger boarded at 20:50  Last passenger boarded at 2200 Flight delayed of 22 minutes due to double seating and missing passengers", Outstation
All the crew were briefed About the names and the Seat numbers of the UMNR and told to ensure A female customer is seated next to him  crew member was Allocated the care and responsibility of UMNR, Dubai
Item found during post landing checks in DXB One white I phone in purple cover Located on seat 26A Customer at this location is going to CAN, Dubai
"UM follow up   escorted to the door by ground staff, crew took over   crew Carmen changed customer seat to 47D (as seat next to him was occupied by male customer)   seats next to customer remained vacant (47EF), female customer seated at 47G   customer was offered dinner but accepted only water, stating he is not hungry   crew assisted customer in completion of immigration card   customer checked on during the flight", Dubai
UMNR looked after during the Flight    Mateusz was handed over by Betsy Sheno TDE26411 in Melbourne   He was looked after during the flight by CSV Hicham 257876; Jakub 455091 and Cristina 452703  He consumed food and drinks throughout the flight and rested as well   Mateusz was handed over to Nimala 446791 in Dubai, Outstation
Mr Ali claimed that he forgot his mobile phone white colour heiwae brand at the departure lounge I informed the ground staff and the dispatcher They informed me that they did full lounge checks and they didn't find any mobile, Dubai
UM was taken care of during the flight by the crew, Dubai
Requested Window seat     Mr Genz was upset with the aisle seat selected to him by ground staff and he stated that he prefers the window seat instead  He claimed by stating that the travel agent he booked the ticket with told him that airport staff will put him in a Window seat And he had to travel few sectors before catching Emirates flight and by the time he reached the airport in SYD all window seats were already takenoccupied by other customers, Outstation
"Big thank you for FLL ground staff   Due to a system failure in FLL airport, all customers and crew had to be checked in manually for the flight   The decisions that were taken by EK staff to solve the problem was challenging for them and managed to save a big amount of money to the company   Ground staff had to manually check all customers, documents, flight plan, luggage tagging, legal documents and customers complains   I was available at the gate helping with the manual check in and I was so impressed with the ground staff positive approach towards the customer and their positive buddy language", Outstation
UM name: Francesco  person escorted at DXB: Dzhering     s447927  Responsible crew: Eva Szentesi S446502  meal eaten: CHML  person sat next to: Mrs Alhassan, Outstation
Flight delay   Flight delayed 2h25min due to an airport system failure   All customer needed to be checked in manually   STD 21:10   Boarding clearance 20:08   1st customer boarded the AC at 20:20 and the last customer boarded the AC at 22:58, Outstation
Due to a computer outage in FLL multiple passenger's passport details were forwarded via the CMT in flight    Approximately 4 hours after take off I received a message requesting passport details for 8 customers, Outstation
UMNR CARE  Unaccompanied minor was looked after throughout the flight by crew members, Dubai
"Aircraft cleaning   During setting up the cabin for boarding, crew members is several areas noticed that the paper towels, tissue boxes and cloth towels, were not replenished in some of the lavatories", Outstation
Ms Abouhaidar (38A) was UM customer  Purser Mami s236670 received and checked documents  Received documents from Huyuh s437481 in Dubai  Handed them over to Harine Rasyani s00124 in BEY  Ms Abouhaidar ate chicken and water  38B and 38C were also UM customers  GR2 Ziedune s448345 (L4) was assigned for UM care  No issue was raised, Dubai
Mr Abouhaidar (38B) was UM customer  Purser Mami s236670 received and checked documents  Received documents from Huyuh s437481 in Dubai  Handed them over to Harine Rasyani s00124 in BEY  Mr Abouhaidar did not eatdrink anything He was sleeping throughout the flight  38A and 38C were also UM customers  GR2 Ziedune s448345 (L4) was assigned for UM care  No issue was raised, Dubai
Mr Fakih (38C) was UM customer  Purser Mami s236670 received and checked documents  Received documents from Huyuh s437481 in Dubai  Handed them over to Harine Rasyani s00124 in BEY  Mr Fakih did not eatdrink anything He was sleeping throughout the flight  38B and 38C were also UM customers  GR2 Ziedune s448345 (L4) was assigned for UM care  No issue was raised, Dubai
too Many bags were brought to the aircraft  even after informing the ground staff that the cabin is full of bags He was not able to offload any as He claimed customers did not accept, Outstation
Brown wallet found on row 27HJK after customer disembarked Contents  50000 Indonesian rupees and Indonesian ID card, Dubai
UM Report      UM escorted to the seat and was briefed about everything on ground   UM had Water and chicken hot meal for dinner service   UM was handed over to the ground staff after landing into Manila, Dubai
UM Report      UM escorted to the seat and was briefed about everything on ground   UM had Apple juice and chicken hot meal for dinner service   UM was seated next to ladies   UM was handed over to the ground staff after landing into Manila, Dubai
UM Report      UM escorted to the seat and was briefed about everything on ground   UM had Apple juice and chicken hot meal for dinner service   UM was handed over to the ground staff after landing into Manila, Dubai
UM Report      UM escorted to the seat and was briefed about everything on ground   UM had Orange juice and chicken hot meal for dinner service   UM was handed over to the ground staff after landing into Manila, Dubai
UM report     Master Ayman was welcomed and escorted by crew Dejan   Handed over by ground staff Kima 9173  customer consumed CHML for main meal, Outstation
UM report     MrNoah and his brother was welcomed and escorted by crew Dejan   Handed over by ground staff Kima 9173  customer consumed chicken for main meal, Outstation
FORGOTTEN PHONE  Customer forgot his mobile phone on his seat, Dubai
Shared information with the team about UMYP, Outstation
"Mr Indukuri , Mstr Pai sitting at 70B and Mrs Mahmoud sitting at 70C all UM's, were escorted by ground staff Mis Rabia staff no A1666436  Crew allocated for them was CSV Marc staff no 105851 and crew Michal staff no 437863  All UM's had there meals and", Outstation
WAKE UP CALL   the aircraft had only landed as we were at the check in counter   we had to wait about 30 min at the gate until we could board the aircraft, Outstation
adaptercharger was found on board after we boarded the aircraft in DPS by Ellen Luesse 452617, Outstation
33 minutes late to depart out of Kabul due to the late arrival of the aircraft, Outstation
PHONE FOUND AFTER SECURITY SEARCHES:  Phone was found at 37K after the specialised security team had already completed their searches   This was known because a customer who had already disembarked had sent the ground staff back to the aircraft to get his phone that he had forgotten at his seat  Cabin crew Jan s443177 had also not seen the phone when he conducted the security checks   The security team had conducted their checks for more than 20 min but did not seem to be thorough enough, Outstation
"Left behind stroller part   After disembarkation, it was observed that Mrs Alabbar had left behind a part of a baby stroller she had stowed in the aircraft hatrack Contact details: Mrs Laila Alabbar (Booked seats 54D54E as was traveling with infant and child) email: Lailaralabbar@gmailcom mobile: 0505570776 Home address: Azure Residence, Palm Jumeira, 1008", Dubai
"Emirates duty free bag left onboard   It was reported by Mrs Alabbar that she forgot on board (in a hatrack) items she had bought from the Emirates Duty Free in Dubai Airport   She was travelling on EK077, DXB NCE, 050618 with approximate arrival time of 1330hrs   Items contained in the bag were; 1) A black and beige baby carrier 2) Rayban female sunglasses 3) Child sunglasses Contact details: Mrs Laila Alabbar (Booked seats 54D54E as was traveling with infant and child) email: Lailaralabbar@gmailcom mobile: 0505570776 Home address: Azure Residence, Palm Jumeira, 1008", Outstation
"UM  Ms Melesasa was very looked after during the flight, she had the chicken, she was seated by her self, at the end of the flight two Male customers were seated next to her due to child vomiting on the same row  Ms Melesasa was monitored closely by the cabin crew and No issues  her documents was with her initially but the PUR kept only the passport inside her folder and handed over to ground staff on arrival", Dubai
Mr Shamlan boarded the aircraft coming from a very tight connection from Kuwait  His Baggage hadn't been loaded on the flight  We got the baggage delay note on the KIS, Outstation
"All family seated separate     Mrs Marjan was travelling with her infant, son, brother and husband  All family members were seated separated including her son  Customer was very upset and would deny to be seated separate", Dubai
during pre flight security search KIS tablet was found behind jump seat ML5   TB 3121617393, Outstation
UM wellbeing during the flight     2 UM was brought by Ground Staff in Bologna and escorted to their seat by Purser and they were seated next to each other with empty seat in between (38A and 38C)   During the flight UM was looked after by crew member Manuela   UM was regularly checked by CSV and Purser   UM was using IFE system and observed enjoying experience   Crew member updated senior that UM had a meal and drink during the service   UM was escorted and handed over to Ground staff in Dubai Hiima s418348, Outstation
"Item Found     After disembarkation, a paper shopping bag containing two smaller give away bags was found in the hat rack 7JK", Outstation
"Customer claimed she forgot a big poster rolled up in a tube in the duty free perfume shop   Customer realised after reaching her seat that she forgot it   Customers details: ARPITA BANIK 0091 9830953456 ab@ajantashoescom 712 B, BALLYGUNGE PARK KOLKA", Outstation
INAD customer assistance     Mr Jurilla arrived to the aircraft as An Inadmissible passenger Due to the fact that his passport was seized by Croatian Police since He had reported it lost   since He had no passport and no prior approval was Obtained fo, Outstation
UM care     Crew were looking after them throughout the flight  He had AVML CHML and apple juice for dinner  After service he was only drinking apple juice, Outstation
Miss Bianco had the chicken meal option for dinner and A sandwich for her snack  she had apple and orange juice for her drinks, Dubai
"Set of keys were found     During the boarding a set of keys were found at hatrack 18k by crew member Svetlana Lutsenko 438731   After many attempt of trying, we could not find the rightful owner", Outstation
I lost my Kis tablet charger at ML5Area, Dubai
Salina was welcomed and taken to her seat  Salia was seated next to a female customer  Salia did not eat anything during the flight and stated that if she eats in flight she doesn't feel well and might vomit, Outstation
Eye wear with black and red rim and a hat was found at 44H and 31C seats respectively, Outstation
Miss Jasmine was brought to the aircraft door while boarding by ground staff stating that she is 13 years old travelling with her own documents   Ground staff stated that her parents have booked a meet and assist only which means someone will be waitin, Outstation
"Upon arrival in Dubai, we had a young traveller Miss Jasmine (13y) flying with her own documents with no information under her profile   Ground staff in ARN stated that her parents booked meet and assist service which means she is only to be escorted f", Dubai
"A mont blanc wallet has been found under 6j seat before crew reach that seat while she was doing her security search  Wallet has only cards inside ,no money", Dubai
"Mrs Srivastava claims to have left phone on previous sector (DEL DXB) in seat pocket  Phone model Is MIA1 in black  Advised to contact lost and found ät DXB airport  Customer asked if it was possible to have phone sent to AMS, advised that I was unable to give answer to this and she would have to liaise with DXB airport", Dubai
PHONE FOUND ONBOARD AFTER LANDING  During disembarkation a small old black Nokia phone was found, Outstation
Customer requested for an upgrade using miles, Dubai
"Cleaning was not done properly Crews had to clean used socks and toothpicks, and a customer found a toothpick from her tray table     During the security searches, crews found several socks from the shoebox and rest of foods on consoles   Mrs Kazim, sitting on 15J, complained of having an used toothpick falling down when she opened her tray table She asked us to wipe all consoles and seat properly", Outstation
NO ASSISTANCE IN LHR      Customer was unhappy that she had no assistance from Wheelchair assistance services in LHR airport   Customer's family had to push the wheelchair from the departure gate to ML1 door, Outstation
"Customer preference    Mr Panchapagesan, seated originally in 67H, YC, requested to move to 67G as per his own preference", Dubai
"UMNR DID NOT EAT IN FLIGHT    Ms Yasmeen did not eat in flight from DXB AMM  Each time I passed customer she appeared to be sleeping  Customer had in her possession snacks from Costa, Duabi airport  When asked, customer stated she did not feel like eating", Dubai
Hadiri Ayoub boarded the aircrafts and was escorted to his seat by GII Paige   Ayoub was moved to 47A since a male customer was seated at 69C   Ayoub had sandwich with orange juice and Pepsi for the first service   Ayoub had his CHML for the dinner s, Dubai
MOBILE PHONE FOUND Left behind item found in 6A Lost and found form no259608 Bag sr no LF443588, Outstation
UMNR HANDLING Taken over from DXB ground staff: Sonali De Silva sno 443958 Looked after by cabin crew: CSV Omneya Abdelrahman sno 401870 Consumed fooddrinks: Did not want to drink or eat anything during the flight Adjacent customer: MS ELLIKA (38B) Handed over to ground staff in BLR, Dubai
8E was a mother flying with her two kids who were separated from her to seats 11D and 9A   8E asked cabin crew Yehia Agha to help her and try move the kids to to the same row 8F and 8D, Dubai
One bag delayed for Mr Guneratne   We received IBDN message that one bag for the customer was delayed, Dubai
"left, kids bag in Marhaba lounge      Mr Sasselli informed crew that He left his kids bag in Marhaba lounge During the boarding   it has kids stuff and jacket", Dubai
"as per the flight instruction on our KiS tablet, Lost & found should be handed over to EK Airport staff, ground Dispatcher, cleaning supervisor and if none is available, to Rapid action team   however, EK staff always refuse to take the Items found and even ground dispatchers", Dubai
Arrived to AC with staff Dulanga 444166 Escorted to seat by female cabin crew   No customers was next to YP   Had the light bite service and the Chicken for lunch  Handed to staff Mumtaz Malik 227 at LHR with all documents, Dubai
Mrs Froehlich claimed that she left her mobile phone (Hawaii Brand with A Black and red cover) charging in the business class lounge at the Dubai airport  the Dubai Airport ground staff were notified and checked the lounge and notified us that nothing was found, Dubai
Mr Takahashi said 'this is very inconvenient' about having to walk up the stairs for boarding as he had a large case with him, Dubai
Purser error: 4K requested to upgrade passenger at 55G   not 55K Passenger at 55K remained in 55K for the duration of the flight 55G was upgraded using miles from 4K to 10D, Dubai
Passenger at 4K requested to upgrade passenger at 55K, Dubai
customer brought to the aircraft by ground staff Sapana (S446787)  customer enjoyed A sandwich During the express breakfast with An apple juice and grilled chicken with apple juice During the lunch service  no other customer seated next to Miss Chun and the other UM, Dubai
customer brought to the aircraft by ground staff Sapana (S446787)  customer enjoyed A sandwich During the express breakfast with An apple juice and grilled chicken with orange juice During the lunch service  no other customer seated next to Miss Purcell and the other UM, Dubai
Miss Daphne had Chicken and apple juice for lunch on today's flight, Dubai
"During boarding, customer informed me that she paid for her seat at 43K but on check in she was allocated 41K without any explanation  Customer requested her seat be changed to another window seat, one with the window adjacent to her face as 41K had the", Dubai
"UM was handed over to us by airport services staff Giga During the flight Mr Ariel enjoyed : omelette, pizza No issue to report on on the flight", Dubai
UM REPORT       Valid for 38A   Adrian Kopylov & 38B   Mark Shuikha   Handed over in DXB by   Crew member assigned to look after the duo:, Outstation
Item found during pre flight checks       Crew member found a phone in between seat 31B and31C   Description IPhone grey in colour with a transparent case, Dubai
COMPLAIN ABOUT BOARDING EARLY TO BUS WITHOUT AIR CONDITIONING   Customer informed me that customers were boarded to bus too early and they are forced to wait more than 25 min in the bus without any air conditioning, Dubai
Customer requested to change seat to 41A, Dubai
All four unaccompanied minor customers were taken care attentively by crew through out the flight      Briefed crew about the UMs and ensured crew had paid extra attention in taking care of them, Dubai
Black iPhone left behind on seat 80C by customer After costumers disembarked a black iPhone was found in 80C, Outstation
Customer accepted on a flight as UM  Crew and the Captain informed about it during the briefing;, Dubai
"EXCESS BAGAGGE CHARGES KIX   A group of 16 Colombian passengers were very unhappy about KIX Emirates check in services   They were charged excess baggage and they all paid between 720 to 2000 All have the receipts of the charges   Some of these customers tried to upgrade to JC in order to avoid the charges and said they were told by the check in agent that even with the upgrade, excess baggage payments still apply   Customers felt the check in agent could have been more accommodating???   They mentioned that with the charges they could have buy a new return ticket on emirates   They believe charges were excessive and check in agent not helpfulunderstanding enough", Outstation
CUSTOMER CHARGED 72000 JPY  720  at KIX airport   Mr Sánchez was upset that he was charged 720 for 10 extra kgs at check in at KIX onthe 11thof June   He said it was excessive   He also mentioned only 20kg were allowed   He would like to be contacted by an Emirates representative so he can't understand why is so expensive the extra kg in KIX and why they were only allowed 20kg instead of the average 30 kg per passenger   Customer email: Javiersanchez@disconltdacom   Customer telephone number: 3153711448, Outstation
Mobile phone forgotten in the lounge   During boarding passenger informed he forgot his mobile phone in JC lounge;  The brand of the phone was  Contact details :, Dubai
"Re: Locker Stowage Waybill   Dxb airport staff Rasheed Ahmed staff no 708214 handed a good (Gold Jlry  Val Bag SN 44041), Air waybill no176 9362 2561)", Dubai
super Nintendo game was found inside Seat pocket on ground, Outstation
"Luck of ground staff assistance:   Customer landed from KWT at 06:20am and needed to reach the boarding gate for CMN on timr as it departs at 07:25am   At the boarding, customer complaining that the transfer bus takes so much time to reach the other terminal, many security points, and no ground staff to assist or redirect him to where he is supposed to go for a quick transfer   Passenger arrived to the the aircraft very stressed and sweaty", Dubai
up on at TOD Mr Hall informed his phone fell under his seat   crew and Engineer tried to find and no success   Mr Hall disembarked without the phone, Dubai
"Light load flight ,Customers seated next to each other felt embraced to move seats", Dubai
"Lost and found item : Wallet Brown colour, cash , credit cards, personal papers inside   Location 75 J on the seat   LF Seal no : LF449278   Lost and found serial no : 277739 Thank you", Dubai
Customer's proflie    PLease update customer from WCHC to WCHS, Dubai
Delayed Boardingauto board      reason was due to fuelling operations, Outstation
Original seat 38C however 38A was occupied by a male customer and 38B was empty so we moved Ariel to 28A and ensure 28B and 28C remains vacant throughout the flight  Brought to the aircraft by ground staff Asia staff number 82907  Had breakfast  Moved, Outstation
Delay       STD 440  ATD 504  Reason: Cargo loading  No customers complaints, Outstation
YP    Customer has been escorted by ground staff Dharani staff no2188  Ground staff informed that system has been updated that the customer is a YP and there'll be ground staff waiting to take her once arriving in DXB  Only customer passport available no other paperwork, Outstation
"Unprofessional Manner    During security search one ground staff, with staff no1970, who dispatch this flight came on board negotiating us to complete safety security search faster  Observed he allowed many YC customers boarding from L1 without informing Purser  While boarding observed he's shouting calling his colleague in the cabin to come out  He requested Purser to do PA to get ground staff out of the aircraft  He requested Purser to close last door while many customers still standing in the cabin and he claimed They'll have seat as it's a light load  All the times his facial expression appear very stress and push everyone to finish their task then he can close the last door  He claimed that the flight already delayed and passengers are waiting", Outstation
Not controlling baggage size      Customers are coming on board with bags much bigger than the standard cabin bag size, Outstation
Ms Contreras did not eat or drink on our 1hr flight   She slept the whole flight  Ms Contreras was handed to the ground staff as per procedure, Dubai
Customer claimed that he dropped his Black Huawei 9i phone under his seat during boarding, Dubai
Mr Leonov was handover by ground staff EMTEL s452734   Mr Leonov slept since the take off and skipped the light bites service   Mr Leonov had scrambled eggs for breakfast and black tea, Dubai
Glasses were found at seat 34E by a ground staff after all customers disembarked, Outstation
"Cleaning at this stations is below standards   Cleaners are not aware of dress material items locations   Always the cleaners in JC claim that there is no head rest cover, its always found in its correct location its just the fact they do not want make efforts to look for it   After changing pillow covers the new  unused covers were left at random half hanging out in 3B hatrack   During cabin preparation crew found a lot of rubbish in 3F seat area   Above was all noticed after cleaners signed off", Outstation
"Ms Eizay Tariq 10 yrs old UM on seat 38A    She was received by Purser and escorted to her seat by Crew Member Adrian staff  450319 and he was the one who was taking care of her in flight   UM was very sleepy from boarding, she slept for the entire flight, did not eat anything, just had a 7up   UM was made to sit next to a male customer, but crew moved the customer and then a female passenger wanted to sit beside a female, so she sat next to UM:", Outstation
Used Blankets In Cargo Hold   This station on the instructions of EK Duty Manager Mr Anwar do not let cleaners put used blankets bags in cargo due to security issues, Outstation
UM experience      Alessandro didn't want the continental breakfast but he had chicken for lunch and a coke and he watched TV for mostly the all flight   Nobody was seated next to him, Dubai
MOBILE PHONE  Customer claimed that she forgot her mobile phone in the business class lounge on a coach  Ground staff was informed during boarding however they were not able to locate it and bring it back to customer before take off  Contact details: 8613805768888 59076@99com, Dubai
"Zain, Iman and Inaaya were brought to the aircraft by ground staff Lovena The children all ate during the flight and had something to drink They managed to sleep and watched the IFE", Dubai
"Mast Jenkinson was met by Purser and taken to his Seat by cabin crew Hung where cabin crew Izumi introduced herself and offered him assistance  He had A sandwich and water for the express breakfast and Then He slept for the rest of the flight  we monitored him for the duration of the flight  He had A few bites of the pancakes for breakfast, but He declined A drink", Dubai
AC RED DOCUMENTS BAG A380 A6EDJ PLEASE NOTE THIS AC THE DOCUMENTS BAG IS TORN OFF ZIPS BROKEN HANDLES BROKEN, Dubai
"After disembarkation, of all customers, in over head locker, headphones BOSE found on seat 46D", Outstation
A pair of purple eyeglasses were found after landing by A member of the cleaning team, Outstation
Alaa was brought in by ground staff Hmnh staff number 437481 as per paperwork  Escorted to his seat by cabin crew  Served dinner and Pepsi  Moved to first class on top of descent for quick disembarkation  Escorted out by ground staff Saed staff numbe, Dubai
"Please note that we had to UM's on this flight EK906 AMMDXB, Mr Magid Abuleil 13 years old seated in 20H and traveling with Mr Michel Abuleil 14 years old seated in 20K   20J seat was intentionally kept vacant by ground staff", Outstation
Flight departed 40 minutes late due to reactionary late arrival of the aircraft, Dubai
Ms Agricola left a sealed duty free bag containing several perfumes and fragrances on board the AC during the transit stop in SIN When she re boarded the bag was gone from the hatrack, Outstation
Mr Guraieb was very upset when the PA was made and he learnt that we would be landing on a remote stand bay  He said that its his 7th flight in a row that he has this experience and he was not happy with it  He said it was terrible that after such a l, Dubai
There were no delayed baggage messages on this flight, Dubai
"Apple Mac laptop left behind   Apple Mac laptop has been found on top of seat 10F after disembarkation, most probably it belong to mr Yuasa", Dubai
A black IPhone with a white case was found at 62J on ground at CAN station, Outstation
Ms Shire was taken care by myself and crew member Yuriko  she enjoyed her flight and was served lamb with rice and orange juice  she was also offered water During the flight, Dubai
MUC DXB   ML1 and ML2 doors were sued to board customers   many customers seated in first cabin boarded from ML2 door and other customers seated boarded from ML1 door making it difficult for customers to reach to their seat and a jam like situation, Outstation
"UM Mstr Aidan escorted by DUB ground staff to the aircraft with documents   UM was escorted to his respective seat at 38A   Seats next to the UM were vacant for his comfort   UM had braised beef from the menu as his meal and apple juice   Into DXB,", Outstation
Mobile phone     Ms Codling claimed that she forgot her mobile phone by the lounge are in MXP airport, Outstation
brought to aircraft by stefania centrella S102344   looked after by christine Samuel S442817   seats Allocated next to him were vacant, Dubai
Captain and I requested the security search list to be signed (ground staff brought us signed check list half way through the boarding)  platinum member Mr Hernández complained About his experience at the Airport and He stated He wanted to be upgraded (his miles and platinum status were not showing on the KiS tablet and He was not listed on the PIL)  informed by Dispatcher at the end of boarding that they did not even start loading cargo and that there is no paperwork for the red bag available, Outstation
"Kindly note that while cleaning was about to be completed on ground in AMM, EK ground staff Hani597784 told me that he was informed by the gate staff that customer seated in 40B left behind 5000USD in his seat   Gate staff could not provide customer's name as he had already left, and on kis tablet we had children seated in 40ABC", Outstation
Regarding not providing a wheelchair for WCHR customer    The Customer boarded the aircraft upset as was not provided with a wheelchair in the airport The Customer is listed as WCHR The Customer was worried she would not be provided wheelchair in DXB to take her to her connecting gate, Outstation
Kindly note that Mr Waddah Banihani is an 11 years old UM seated in 38C with a female customer next to him in 38B, Dubai
Lost of mobile phone at the gate in NRT   Passenger claimed that he lost his phone at the gate in NRT  Samsung galaxy5 with gray cover  Contact detail: 380668361192 380664461005 myandolovsky@mainro, Outstation
Subject: Lost and Found formed filled for sunglasses Please be advised a pair of sunglasses were found in 20F seat after customers disembarked, Outstation
After disembarkation found one hoodie jacket on customer seat at 1E, Outstation
There are four UM travelling on this sector  49JK and 50JK  Ground staff Dharani staff no2188 escorted them from the aircraft after landing  49K had CHML Vegetarian and the rest were having chicken choice, Dubai
