description,subcategory
Mr Yushin asked several crews if He could Smoke somewhere in the aircraft,Smoking 
Child refuse to fasten set belt out of JED on her seat Child was travelling with mother on 10G,Passenger Behaviour
THE SMOKE DETECTOR WENT OFF IN TOILET 3MF There were audio and visual signs of smoke detected in the lavatory On reached the lavatory it was confirmed that the reason for the smoke alarm to go off was the hair spray of the customer The customer showed the bottle from where she had sprayed and it was reconfirmed that the smoke alarm that was activated was from the spray,Smoke Detectors
Safe talk 2 class   Seniors must conduct safe talk with groups of minimum 2 crew members As per operational change effective 01062018 there are only two seniors on B777 300 2 class flights: purser and economy cabin supervisor Unable to conduct safe talk for seniors before cabin crew arrived due to minimum crew requirement,Crew Procedures
Please disregard third language subheading   Safety video played prior to arming doors due to short taxi and time available (cargo still loading),Communication
"During boarding Cabin Supervisor Prapassorn Luppanayothin (380782) stowed her KIS tablet behind ML1 jump seat   Whilst closing ML1 door for departure, the KIS tablet slipped down the back of the jump seat   Several crew members tried to retrieve the d",Cabin Management
"During take off roll, it was observed that customer was holding A baby without Seat belt   customer tried to pass the baby to his father   customer was observed standing on the floor During take off roll for few seconds until his father managed to hold him",Passenger Behaviour
Paralysed passenger unable to sit upright Customer boarded the aircraft on a highlift on ground crew were informed the the customers footrest needs to be up and seatback reclined during TTOL Customer was put in the most comfortable position on ground by his nurse traveling in economy class,Passenger Behaviour
"AIRCRAFT WITH NEW FC SUITES      All suite doors were locked and secured for landing (securing knob in green position)   On touch down, door at suite 2A closed shut   On further investigation the knob remained in locked position (green) even when door was closed",Cabin Management
"During cruise, Mr Dias was seen having his PAP plugged to the aircraft power outlet   When informed that it's not allowed to plug the PAP into the aircraft power socket, customer said that he didn't know   Customer said that he has a letter from the do",Crew Procedures
Lavatory smoke detector was activated while a customer was using her hair spray by MHR3 toilet,Smoke Detectors
"When a three class configuration aircraft is operating two class , the crew complement is for a two class which is only thirteen crew   The CSV in business class was given R1 and the galley operator in BC was given L1 and we didn't have an A position",Crew Procedures
"When crew got on board, they realized that none of the videos (security search videosafety video) could be played from the CMT",Communication
"New crew complement on B777  2 class      Due to the new crew complement, and the new service changes taking away the cabin supervisor, the galley operator had to be in the cabin for linen delivery which resulted in the galley left unattended few times during the flight   The galley operator had to be in the cockpit, when the flight deck crew want to use the bathroom",Crew Procedures
"Ms Anchal was with her husband and daughter on the flight All three customers had their own individual suites   Ms Anchal's daughter, who was over 2 years of age, had boarded being fast asleep and in her arms   During take off and landing, Ms Anch",Crew Procedures
"Shared rest impact It was very challenging to operate this flight and be 100 percent vigilant, I pushed myself completely in order to operate the flight, its very dangerous to get rostered like this with combined rest Its important to get a good sleep before the flight and also after, but I had to sleep after my flight from Jeddah on 1st that landed at 9:30Am June 2018, so I slept at 11Am and woke up at 4Pm as it was very tiring that resulted in my inability of sleeping again in few hours for EK 356",Crew Procedures
"Shared Rest Impact It was very challenging to operate this flight, I had to push myself 100 percent to be vigilant in order to operate this flight its very dangerous to get rostered like this with combined rest its important to get good sleep before the flight and after, but because of my Jeddah flight on 1st June 2018, which landed around 0915 and I reached home and slept around 1100, woke up around 1600 hours, which resulted in my inability to sleep again before my flight to CGK (EK 356)",Crew Procedures
Lavatory E smoke detector went off due to aerosol spray,Smoke Detectors
Asked crew to do safety equipment checks before their security searches as flight catering were still on board and putting the ready to board items in JC Boarding was already delayed because of flight catering,Crew Procedures
Customer crossed cabin      Crew member Marie Claire staff no 432120 informed me that Mr Iqbal crossed the cabin and was seen carrying a pack of crisps from JC   Crew member Marie Claire informed her that the captain made an announcement regarding crossing cabins   Mr Iqbal stated claims that his wife was seated in JC   Mr Iqbal stated that  We are still in the middle east airspace!   Crew member Marie Claire informed and explained to Mr Iqbal that it is policy that going to the US no crossing cabin and it does not matter which airspace we are in,Passenger Behaviour
CABIN SECURE  I noticed a large number of passengers with bags on their laps during both taxi out and when the crew were securing for landing,Crew Procedures
CABIN SECURE  Crew did not secure passenger items located on the top stowage compartment in front of passengers feet,Crew Procedures
Y\C customer left his child to sleep on the floor    Mr Cooke was observed to leave his child sleep on the floor   He was advised to use the seat and comply with safety regulations,Passenger Behaviour
Cigarette smoke    Someone smoked n toilet P;  passenger not identified;  cigarette not found;,Smoking
Mr Trojaardsindetbeck was not comply with crew instruction When crew informed him to wear his shoes for landing as He was sitting at emergency exit seat   He swore to crew member in his own language aggressively When He was addressed,Passenger Behaviour
Bassinet was supplied to customer with baby that did not meet the weightheight requirements for use of the bassinet Customer said that they only wanted to use the bassinet for their bags   CSV explained that this is not possible as the bassinet is for the baby not baggage and they may be tempted to place their baby inside when crew are away which would not meet safety requirements set by Emirates The bassinet was removed and stowed away by CSV Melanie Trummler 367662 It was unclear which crew offered the bassinet to the parents,Crew Procedures
"SAFETY VIDEO   All customers on board and seated   About to close last door (15 minutes prior to departure) but technical issue arose with cargo so this was delayed   L1 still open while engineers worked on the issue   Due to short taxi, safety video played with L1 still open   Safety video not interrupted and last door closed only 10 minutes after its completion",Crew Procedures
"CUSTOMER USED BASSINET FOR OLDER CHILD INSTEAD OF THE INFANT   Customer was given baby bassinet for their infant baby girl that fits the bassinet requirements   During cabin rounds, noticed customer placed his older child (too tall for the bassinetfeet sticking out) on the bassinet and was carrying their smaller infant",Passenger Behaviour
PASSENGER HAD TO BE CONSTANTLY PROMPTED FOR THE SEATBELT  He was sleeping on three seats before landing into MLE  Two crew tried to wake him up to sit up and fasten seatbelt but he ignored  On take off out of MLE he again tried to lay down and unbuckled his seat belt,Passenger Behaviour
"During taxing, 3 crew felt a strong smell of fuel around the lounge in J class",Communication
"Change of R2 door operator and crew sitting for landing  Due to restraint case, R2 door was disarmed and operated by crew member Lara Catalan, s425485 for landing into Dubai  There are 4 crew sitting next to 45ABC seats due to restraint passenger, the 4 crew are Chia Yu Chang s397270, Jesus Valls s411917, Celina Mateo s440850 and Randa Seyam s421026",Crew Procedures
"Customer refused to comply with crew instruction   stowing bag underneath the seat     During cabin secure , Mr Bekhet kept his hand luggage in the aisle next to his seat which resulted in crew tripping over and almost injuring themselves",Passenger Behaviour
"Customer stood up on taxing in   refused to be seated     Upon landing in Cairo, while taxing in , Mr Abelsalam stood up and upon crew's instruction refused to comply",Passenger Behaviour
"R2 JUMP SEAT DEFECTIVE In Flight I was informed by Cabin Supervisor Ashraf Abdelmoety (413627), that the jump seat at R2 was defective On of the sides of the seat cushion was detached from the frame, not allowing the jump seat to fully retract itself as per normal operation neither to maintain a steady seat for the occupant",Technical
"During cruise customer laid flat on the floor and refused to sit on his seat Customer stated that has a disc problem and it causes him pain After giving the reasons why the floor should be not used to sleep and discussing with the Purser, customer agreed to lay down 5 to 10 min every hour and return to his seat after that We agreed that he would sit on seat always during seat belt sign on",Passenger Behaviour
"L5 STEPS WRONG POSITIONED  HORIZONTAL GAP BETWEEN ACFT AND STAIRS    When i arrived at my station, L5 door was opened and stairs attached   I noticed a big gap in horizontal position between the acft and the stairs, the gap was approximately of 30cm   A photo was taken in case required for investigation",Ground Operations
LAVATORY SMOKE DETECTOR ACTIVATED      Lavatory smoke detector at 3UF was activated due to a customer smoking e cigarette,Smoking 
SMOKING IN THE LAVATORY      Customer was smoking an e cigarette in the Lavatory 3UF and the alarm was set off,Smoking 
"Child sleeping on the floor Parents were advised several times to not let their daughter sleep on the floor at any time for safety reasons They would comply at the beginning but will then again place her back on the floor after a few minutes when the crew are not in the cabin They were initially offered an extra seat so their daughter can lay down but because they also required the bassinet, they decided to keep their original seats They tried to cover her up with a blanket just so the crew will not notice as it was dark in the cabin",Passenger Behaviour
"Non compliance: Seat belt and arm rest    Before landing in to DXB, crew member Arden (staff  446023) politely asked Ms Azam and her sister to fasten their seat belts, straighten her seat back and secure the arm rest down but they did not comply with the same",Passenger Behaviour
Customer was found to be sitting continually on floor area during flight,Passenger Behaviour
"Customer was several times throughout flight, found to be sleeping on the floor at bulkhead Customer continued to not comply with crew instructions",Passenger Behaviour
"SMOKE DETECTOR ACTIVATED          During cruising, 2hours after first service finished, Smoke detector from LAV 5MJ(Nearby MR5) activated,",Smoke
Crew securing while safety video playing    Crew were asked to secure the cabin while safety video about to end due to captain concerns for short taxi,Crew Procedures
"upon my PA cabin crew prepare doors and Cross check, Liliia who was Assigned the L5A position reached out to the R5 door and armed and Disarmed the door Within seconds When she realised she was not the door operator  Robert the door operator was approac",Doors
"customer had two full seats covered over the console with blankets   Mr Jamjoom mentioned his child needs A Total darkness in order to sleep and therefore He needs to completely isolate the cabin lights, even During the night   the crew members were unable to see whether the toddler and his mother were secured and if they are well",Passenger Behaviour
06 hours into the flight upon heating the meal for the dinner service   Grade2 Tenisha  433321 smelling a burning smell coming from oven 2   Upon investigating she removed the oven inserts and witnessed the back wall had over heated and became red i,Fumes 
NO CSV IN JC in 2 CLASS OPERATIONS   flight deck breaks require one person from the crew very often but it is so busy without a CSV that it takes a long time to actually manage to go to the flight deck after they call  serving the flight deck during the,Crew Procedures
"Customer refusal to be seated   Customer stood up prior to landing into DME   Crew had passed Area Ready and Cabin Ready check passed via FAP to Flight Deck   Approximately 1 minute to landing gear extension, Customer stood up and began to open and clo",Passenger Behaviour
"customer had Four of his children sleeping on the floor in between two rows of seats  When initially asked told by One of the crew that sleeping on the cabin floor was against company safety policy, customer chose to ignore the crew and went back to sleep",Passenger Behaviour
"CUSTOMER CAUGHT SMOKING IN R4 TOILET          After the lunch service, about 2 hours after take off, customer was caught smoking in R4 toilet by crew",Smoking 
L2 door slide raft Pressure gauge had A lot of dust on it and therefore it was very difficult to see whether the needle was on the green zone or not During pre flight check,Emergency Equipment
During cabin spraying the lavatory 1UC in Y class upper deck went off due,Smoke Detectors
Standing during taxi after landing    Around 4 passengers got up and remained in the aisle while taxiing after landing,Passenger Behaviour
"During the actual take off, the customer was seen, by myself from my jumps eat, receiving a call, and continuing the conversation during the take off",Passenger Behaviour
USAGE OF NON STANDARD ITEM FLYTOT ONBOARD   Customer was observed using the FLYTOT during the flight  Note that there was an email sent to us from Annabel Brought the Safety Manager 17112017 highlighting the non standard item which included the FlyTot,Passenger Behaviour
customer stood up upon arrival to Dubai before Seat belt sign switched off   she walked towards the lavatory opposite to L5 door and stood up there   customer started shouting aggressively and arguing When I told her to sit down until the aircraft comes to A complete stop and Seat belt sign switches off   eventually she complied but was still loudly arguing,Passenger Behaviour
"STICKER INSIDE OF OVEN  NO INCIDENTS   During the loading of the main meals into the carts, it was observed that a paper sticker was attached to the metal oven rack   As it was under the hot meals, it was not visible until the meals were removed",Fire
Upper deck business class toilets 3UG smoke detector was activated by customers aerosol spray,Smoke Detectors
"Safety video jumped to English version straight away when selected    When I selected ArabicEnglish to play the Safety video for customers, the video started in English and not in Arabic",Crew Procedures
Passenger stood up and walked towards the toilet when we were about to land despite crew asking him to sit down immediately He sat at the emergency exit seat 41H when we instructed him to do so Aircraft landed few minutes later,Passenger Behaviour
Passenger was swearing at crew member  Crew member Pavika stopped passenger from using the lavatory after crew have passed their cabin checks for take off  He claimed that the captain have made the customers waited on ground for more than an hour delay and now he was not allowed to use the lavatory  Crew explained to him that now the aircraft are about to turn into the runway as shown on the camera thus they can't let him use the lavatory and insisted that he return to his seat now  He ignored Pavika and tried to open the door but was unsuccessful due to it was locked He said 'fuck you' to Pavika and returned to his seat,Passenger Behaviour
CUSTOMER KEPT INSISTING TO CROSS THE CABINS    She kept going down (3 times) to Y class to see her husband and have drinks together  She had few drinks ( 6 glasses of cucumber cocktails with Gin added on top) in the lounge  She insisted and took her tumbler to Y class,Passenger Behaviour
Unidentified passenger smoked in the lavatory E ( fwd of L3 door outboard ) twice,Smoking 
"OM E no 01329 was not up to date with the ACI, it had the ACI : 2018 001, 2018 002, 2018 003",Crew Procedures
"customer refuse to go out the lavatory before landing          passenger was in the toilet while the seatbelt sign was on for landing  after many request from crew member Anika (421990) asking the customer to return to her seat customer refused stating: I didn't finish yet, leave the lights on",Passenger Behaviour
"Customer observations   customer complied      After the service it was observed that, Ms Daly placed a blanket on the floor and placed the child to play on the floor   Customer was allocated baby bassinet seat and provided with baby bassinet immediately after take off",Passenger Behaviour
Customer refused to removed Infant in the bassinet  After take off Mrs Saussine requested bassinet for her infant  Crew member informed that the bassinet is small for the infant  Mrs Saussine insist to have the bassinet  Crew member placed the infant in the bassinet to show that the legs and head if pressing at the end of the bassinet  Customer insisted that the infant sleep cruelled up and she can used the bassinet for the infant,Passenger Behaviour
Seated at JC class during taxi   Customer Mrs Alasfoor seated at 17A travelling with her family moved her seat at the business class during taxi  She carried her baby when she moved to jc  She assumed that I was personally shouting at her to go back to her originally seat  She was not upset and customer return to her seat as soon as possible,Passenger Behaviour
"Doors indication from FAP and flight deck ML1 door was opened 1 hour before top of descent     Prior to 1 hour to top of descent, Captain Roger called to informed indications in flight deck showing that ML1 door is opened  Checked and noticed lever was slightly up and children from this seat no were playing near the door area  The parents were travelling with total of 3 young children",Doors
"This is to inform due to crew sickness and eventually deadhead, I had to shuffle positions and I operated L1 door With minimum crew   only enough to operate doors if included Purser",Crew Procedures
During the service approximately 1 hour till top of descent crewmember Barbara SN406873 informed me that she could smell cigarette smoke coming from Lavatory R by L5 station  Passenger could not be identified,Smoking 
L4 jumpseat harness got detached as we were About to take off,Technical
Harness seatbelt at L4 faulty   Just before take off one side of harness seatbelt fell off from the latch on the jump seat   Crew member Julie S453323 confirmed that she did pre flight check for the jump seat correctly   Julie had to remain on her jump seat for take off since it happened just before take off   Julie tucked her seatbelt inside the pad of the jump seat   No injuries or incident reported,Technical
Baby bassinet    Customer traveling with two baby   Customer request for two bassinets   One baby is too long for bassinet (not given)   Customer affirmed that he had on the previous flight   Customer compliance with crew instruction,Passenger Behaviour
"CUSTOMER NOT HAPPY WITH SECURING LOOSE EQUIPMENT IN HIS SEAT AREA     Customer was not wearing his shoes after seat belt came on and had it placed unsecured in front of him  Customer informed loose equipment would pose a safety hazard in case of urgency to leave the aircraft  Customer stated he never had to put his choose on and said this is a shit rule, shit aircraft Customer information not provided",Passenger Behaviour
"Seat belt sign was switched on during cruise   Customer was standing up in the galley   Customer said: I know, I am staff with you guys   Customer said: But I need to use the toilet   Customer said: I will go to the toilet anyway, I do not care",Passenger Behaviour
No PA was done for take off   No PA: Cabin crew prepare for take off was done before take off,Communication
Refusal To Remove Baby from Bassinet   Customer refused to remove baby from bassinet when seat belt sign illuminates  Customer later left baby on the floor and got upset that baby was crying,Passenger Behaviour
"after the cabin ready checks were passed and All cabin crew members were seated for landing, Mr Howard stood up and walked towards aft business class toilets to use the lavatory   customer was immediately warned by crew member Na , seated in UR2 position to go back to his seat   Mr Howard came to UR1 area and claimed, crew member from UR2 has asked him to use the lavatory in the front, claiming He really needed to use the lavatory",Passenger Behaviour
In the pre flight briefing Capitan Kaustubh informed us that the first 4 hours ofmthe flight would be very turbulent   When my crew were taking Dinner orders the seatbelt was on and the cabin was secured   I saw Mrs Elbeialy walking on the isle and I,Passenger Behaviour
crew smelled what seemed A cigarette Smoke near ML5 door,Smoking 
02 customers were observed to be sleeping on the floor at 33EFG and 33HJK during non service time,Passenger Behaviour
"MOBILE PHONE TRAPPED UNDER PASSENGER SEAT (Black iphone)  During descent, Mr Bhatia stated that his phone was trapped under his seat (10J)",Cabin Management
"Mr Greve was found that He was using his own CPAP (no battery, but with cable connecting to aircraft power socket) During cruise",Passenger Behaviour
"Lavatory at 5MK activated due to a customer using aerosol  A crew who was came to the area brought a Hanlon, pulled the ring pin and seal  Customer was advised about using aerosol in the lavatory",Smoke Detectors
"• SLEEPING ON FLOOR •   During cruise, customer placed his child on floor",Passenger Behaviour
"• NON APPROVED ITEM •   Customer was using non approved inflatable item during cruise   Item is quite large, occupying entire floor area at bulk seat 43A",Passenger Behaviour
Seat booster  Customer installed extendable seat booster to the seat for child after take off  Mr Barrett was asked to remove it as it s not approved by airline for safety reason  Customer tried to use it again dui g the flight He was advised not to do so,Passenger Behaviour
"Medical Emergency     Customer in YC had strong abdominal pain  Customer was crawling on the floor close to MR5 toilets and unable to remain seated for approximately 5 hour  Flight was diverted into SIN  During cabin secure for landing, customer was still unable to return to his seat or to take any other seat The pain was so strong that he could not remain in seating position  Customer remained on the floor during landing, close to MR5 door  MR5 crew member was seated and strapped observing customer during landing  MR4A crew member was moved to 88H, in order to assist MR5 crew member with sick customer in case of emergency",Crew Procedures
"Medical Emergency     Seven hours into the flight, decision was made to divert into SIN due to medical emergency  Customer was offloaded in SIN  All other customers remained on board during the transit time  Aircraft took off from SIN after approximately 45 minutes",Diversions
Miss Haynes had a device for kids to be able to extend the seat so they can sleep   She was installing it after take off and CSV Mark informed her that such devices are not permitted   She got upset and claims to have used the item on 5 other flight on,Passenger Behaviour
"CHILD SEATED ON THE LAP   While securing the cabin, customer refused to secure one of his children in his own seat   The child was over 2 years old, however the size of the child was like an infant   The child kept moving to his parent, not stayed in his seat",Passenger Behaviour
Sleeping on floor   During cruise (approximately 3 hours into the flight) the customer approached me and asked to sleep at crew rest soft blocked seats 88HJK Approximately 5 hours into the flight the customer was found sleeping on the floor in front of seats 82DEFG,Passenger Behaviour
Sleeping on floor   During cruise (approximately 5 hours into the flight) the customer was found sleeping on the floor in front of seats 81ABC with feet in the aisle,Passenger Behaviour
"Non  compliance   on top of descent, after the Captain's PA, pax observed congregating around the ML5, to pray   informed Mr Patel, that at this moment, there is lack of time, as well as, the area of the both M5 doors obstructed with the headsets bags, bags filled out with the blankets, duty free carts, and also customers queuing for the lavatory   customer refused to return to the seat, and in response to my suggestion, that he can pray in the seat, stated: that doesn't count   shortly after observed Mr Patel placing the blanket on the aisle (doorway), and praying, obstructing the pass, and creating the potential hazard, in that way",Passenger Behaviour
Manual DEMO performed on board The IFE system froze upon push back Safety Video could not be played,Crew Procedures
"Minimum Number of Crew on the Flight Deck vs JC Service on 2 Class 777 Aircraft   The minimum number of crew on the flight deck policy (10553) directly affects the JC service on 2 class 777 aircraft   On the DXB DUR flight, captain visited bathroom five times, first officer visited the bathroom three times Six of those bathroom visits were during meal service times (bar servicemeal deliverylight bites) and before landing (busy time in the cabin)   As a result of this were only three crew operating in JC during the busy service phases of for over 45 minutes (the total time one of the flight deck crew was out of the cockpit) This is because the current revised JC complement on two class aircraft is three GR1 plus one purser   This resulted in an extended mealdrink service in the cabin and multiple complaints",Crew Procedures
Broken Hatrack   Both hinges on the side of 38D broke off while securing the cabin for take off (there were traces of glue of the hinge brackets),Cabin Management
Customer using fly tot device     It was observed that the customer was using and inflatable fly tot device,Passenger Behaviour
"Customer bag cabin securing  When crew Anka 410888 was securing her cabin, customer requested to leave her bag in the seat next to her and strap it with the seatbelt Customer refused to stow her bag or to let crew stow it on her behalf  Customer stated that she knew the procedures as she was crew in the past Customer also pointed at seats 38 G,F and asked why would crew allow children there to be seated",Cabin Management
New Baby Bassinet   After securing the new baby bassinet to the bulkhead and while testing it by putting some weight by the hand the bassinet felt on the floor   Same issue happened with different bassinet   New bassinet can't be rolled to be ready as its blocked by the IFE screen at 8D bulkhead seat,Technical
Customer boarded the aircraft upset and threw other customer's cabin bag from the hat rack on the floor in front of one of the cabin crew member,Passenger Behaviour
"SUSPECTED FATIGUE   Since around October 2017 rosters have been over 100 flying hours   As I didn't have leave balance for previous financial year, I had worked for 8 months without rest (From September 2017 until May 2018)   Last vacation was programmed for May, 2018 but due to stressful events (robbery suffered on first day of vacation), all the leave involved a lot of traveling and getting official documents sorted   After leave had finished, roster was packed with night flights and minimum days off   No matter how much rest I was having between flights and on layovers, I will still feel constantly tired and tiredness increasing as days passed   Tension on upper back and stiffness in neck also increasing day by day   It will take high amount of effort to concentrate on work duties   During the flight I stayed awake by drinking a huge amount of water with lemon, a couple of coffees and talking to crew",Crew Procedures
"Customer was in toilet G and delayed getting out, initially ignoring cabin crew instruction to vacate the toilet in order to complete secure her area at R3   Customer was OK and finally complied after I personally instructed the customer to vacate the toilet",Passenger Behaviour
Inflatable Footrest at Exit Row    Passenger was advised after take off that his inflatable footrest was not approved to be used on the Aircraft   Customer questioned why inflatable neck pillows were allowed and not his footrest   Customer claimed to have used it on other flights and it's the first time he's heard about this   Customer removed the inflatable footrest,Passenger Behaviour
"Not willing to be secured          Mr Almetbi refused to put his bag on the over head bin for take off   Mr Almetbi was traveling with customers seated at 67E,F,G They were calling crew and laughing at them They were referring face features and laughing out loud   During service time Mr Almetbi was walking in the cabin so crew was observed having trouble in delivering service   He came to aft galley and tried to take crew food without asking anyone ( Birthday cake for one of a crew member)",Passenger Behaviour
REFUSAL TO WEAR SEATBELTS     Customer refused to wear his seatbelt for landing,Passenger Behaviour
CUSTOMER REFUSED TO STOW HER OWN HAND LUGGAGE      Mrs Pathak boarded through the lower deck of the aircraft  She brought her cabin bag onto the aircraft and left it at the bottom of the stairs stating she could not carry it up the stairs  Customer said she would be happy for the bag to be offloaded  Cabin bag was very heavy to lift,Passenger Behaviour
After pushback during taxi flight deck received notification that smoke detector in JC lavatory 3UE had become inoperative They informed Purser who found the same error message on FAP All smoke detectors had been functional during pre flight check,Smoke Detectors
"1 CUSTOMER PER SEAT COMPLIANCE   Customer was travelling with daughter at 2F, and husband at 10D   Customer originally booked 3 seats in JC, and 2 of them were up graded to FC involuntarely due to flight being over booked   Customer's child occupying 2F was approximately 4 to 5 years old, and was constantly running about FC cabin at times when the seat belt sign was illuminated   Customer husband, seated at 10D, continuously crossed to FC and insisted in occupying 2F and carry his daughter on his lap",Passenger Behaviour
passenger Smoked inside the toilet   Smoke detector was not activated,Smoking 
"Alert message in the Cockpit during the flight for ML5      During the flight Cockpit informed the crew , that they got alert message regarding ML5 door   Asked the crew to check on ML5 door",Doors
"Non Compliance To Crew Instruction   Mr Mamod requested to pray and was setting up his prayer mat, at the L5 Door at the exact point the team was setting up for the LB service   Kindly advised Mr Mamod to allow me one minute, to see which side at the LR5 door will aid him slightly more privacy   Mr Mamod went off stating you can't stop me from praying, I fly all the time and prayer all the time 'It is now time to pray at this moment'   After the Mr Mamod prayed the customer engaged in a conversation with me and stated if you are a true Muslim, then you must resign from Emirates and work on the ground as you now serving alcohol the only airline that does not allow me to pray is Qatar, so I don't fly them anymore a non Muslim allows us time to prayer",Passenger Behaviour
"Short of CSV in JC  We were full load in JC and we were short of CSV as new procedure, we were very busy conducting the service in JC, it wasn't safe to operate short of crew in this 2 class configuration AC, as we had to monitor the cockpit crew and they needed to use the toilet several times and one of GR1 or purser should be in the cockpit deck while one of the cockpit crew used the toilet at the same time R1 was conducting the duty free sales in the cabin  We ended up only 2 crew in the galley to monitor the customers and toilets",Crew Procedures
"Refusal to stow handbag under seat   During cabin securing for landing, the passenger was insisting on keeping her hand bag on adjacent vacant seat or behind her legs and not under the seat in front of her   The passenger also stood up to go to the toilet as the aircraft was on its final approach stage for landing I however shouted to her to be seated which she complied",Passenger Behaviour
"Non compliance   During cruise, when the seatbelt sign was on, Mr Sukhnani had been asked to go back to his seat and fasten his seatbelt several times",Passenger Behaviour
"After take off, Customer informed crew that his phone dropped down under his seat He stated that he put his phone on his lap while take off, then the phone slide out and dropped under the seat   Crew Jessica 427147 stated that while securing the cabin",Cabin Management
"we had A slight Delay with A holding pattern landing into CGK  before landing, Due to WEATHER conditions and traffic Captain informed us About some Delay While landing into CGK and also if the WEATHER does not get better we might have A possible landing",Passenger Behaviour
"Safety net for A380 2 class configuration    while securing the cabin for landing cabin crew Lisa 432314 removed the safety net and then tried to lift the metal barrier on top of the safety net by unlocking and lifting upwards, she realised that the metal barrier was detached from wall installation   Upon inspection, a maintenance sticker (red and white) was found holding the hinge of the barrier",Technical
crew could not have proper rest as it was hard and noisy to sleep next to active lavatory and customers seating One Seat in front,Crew Procedures
"The customer was served many alcoholic drinks during the flight Halfway of the flight I had to delay the alcoholic drinks as the customer was becoming loud and started to speak different and slow As he was still able to have some conversations when I was checking on his call bell I didn't find it necessary to deny his drinks but just to keep delaying it On top op decent he requested a whiskey again but I had to inform him that the bars were closed for landing During the flight some customers complained about the noise, but after I informed him about the bars being closed for landing he became a bit aggressive In the window seat 69k there was a young gentleman who got in a discussion with the customer seated in 69h The lady behind them seated in 70J came to the galley to inform me that she was worried about the customer seated on 69K as the customer in 69h was threatening him",Passenger Behaviour
passenger Refused to remove her child from the floor until legal EK documents were shown to her   passenger was very aggressive and argumentative   customer said that Emirates airline should be more Flexible with mother traveling with children,Passenger Behaviour
Mr Kais was caught smoking in lavatory,Smoking 
"Smoking    Customer was caught leaving aft right lavatory smelling strongly of cigarette  Customer denied smoking at first then admitted he did, and handed his pack of cigarette to crew  Customer claimed he had smoked out of a pipe which he refused to show and stated he had flushed the contents in the toilet bowl  Customer apologised and stated he will not do it again",Smoking 
"PAX NOT ADHERING TO SAFETY INSTRUCTIONS   While securing the cabin for take off, the pax dismissed the crew Danielle when she asked him to fasten seat belt, fold away the tray table and open the window blinds   He dismissed her by using the hand gesture asking her to go away   He fastened seat belt when cabin supervisor Kriti insisted   During the flight every tome the seat belt sign would come on, and the crew secured the cabin he would have to be told Cabin supervisor Kriti, as he disregarded the crew instructions   He needed constant monitoring",Passenger Behaviour
SMOKING E CIGARETTE  Approximately 4hours into the flight crew noticed some smoke coming from seat 6K  Upon investigation MrsStellrecht was found smoking an E cigarette and even asked the crew if there was somewhere she could charge it,Smoking 
OM e loaded in the CWS was missing the latest ACIs and some ACIs found in Bad condition inside the manual,Crew Procedures
Galley Light   There is no enough light in the galley and in case of emergency the light will not support the day vision as it is so dark in the galley,Technical
During cruise customer claimed that her phone had fallen under her seat  the Seat was in TTL position  the phone was not visible,Cabin Management
Please be informed that signs of tiredness and difficulties to concentrate were towards the end of flight    2 hours rest including changing time were provided   Delay on ground in Dubai due to offload of sick passenger and go around on arrival in Bost,Crew Procedures
OME Not updated with ACI's     Please be advised that the OME in the ships library is not up to date with the latest ACI's It has up to 2018 003 but is missing all the others following that,Crew Procedures
During cabin securing customer was rude to crew when they asked him to get back to his seat   He was asked to put seat upright after returning back to his seat and he waved in a rude way to crew,Passenger Behaviour
"On arrival to the aircraft at 0645 , observed Airport Emirates white Ford car ref  CS604 blocking the crew walkways Also observed water leaking from the air bridge on to the crew walkways",Ground Operations
"Belkhacem was assigned to L4 jumpseatarea take off out of MNL During the flight, Belkhacem was observed to be very tiredfatigue",Crew Procedures
"Sitting on crew jumpseat     Customer was sitting on the jumpseat with two children on her lap, and had to be asked three times to return to her seat  Simultaneously the seatbelt sign was switched on so she was requested to return to her seat as a result",Passenger Behaviour
"Customer Moving his seat after his phone fell down Customer informed the cabin crew that his phone had fallen under the seat, as we were still climbing customer was informed that we would come to help as soon as seatbelt sign would be off Customer was informed not to move his seat under no circumstances as this could crush his phone and start a fire After seat belt sign came off, I went to help to recover the phone, customer had moved his seat to the bed position Customer was informed again not to move his seat as it was a very serious safety issue, customer stated you are too scared, it's okay",Passenger Behaviour
"USE OF LAVATORY:  At approximately 7000 feet, customer still insist to use the toilet despite of crew requesting him to go back to his seat   Customer was requested to use toilet on ground after landing but did not listen, he stood outside toilet door, taking a chance to get in  I personally blocked the toilet and instructed him to go back to his seat He returned to his seat but was not happy of the incident",Passenger Behaviour
Mr Mahmoud was aggressive and insisted on using the toilet after the Seat belt sign came on before landing,Passenger Behaviour
customer physical abused crew at Remote disembarkation     During boarding Mr Azhar seated in 17C refused to be seated after we landed and demanded to disembark with J class  Crew member Nur (381734) was standing as by procedure at row 11 at the curt,Passenger Behaviour
Customer was seated at the emergency exit with his child(Mstr Abdullah) during bearding Original seat of the child was 38G He claimed that he paid for the seats Ground staff advised us that they had been arguing at the counter to have exit seat for the child,Passenger Behaviour
Customer refused to use infant seatbelt for take off  Customer asked for cabin crew's name Bilal,Passenger Behaviour
"Inflatable devices   During boarding customer was seen using big inflatable black cushion that can be leaned against the front seat, and used as support inflight",Crew Procedures
