description,subcategory
Re: Customer fainted in seat (MIRF   418976)   Just prior to the last meal service as I was walking through the cabin   Customer Mr Nasit appeared slumped in his seat,Passenger
Patient Given Imodium   Patient stated that she had 4 episodes of diarrhoea since take off on the flight   Please see MIRF 418489,Passenger
"Cabin crew Xenia Burge 449439 hit head with a open over head compartment     After disembarkation, while doing post landing duties Xenia injured her head with a over head compartment, and was feeling pain and discomfort after the incident",Crew
"Passenger complained of dizziness, motion sickness, and vomited once   Soon after she walked to the galley and complained of fainting   Pax is a 27 yo female, travelling with husband and 3 kids, currently breastfeeding   Pax reported she had the same",Passenger
"Ms Alsoweene, as reported from A previous Purser note, is A nervous flyer she felt anxious, emotionally unstable and cried since few hours after take off   passenger was not comfortable speaking English, and she asked for Arabic speaker",Passenger
"Customer complained of tingling ears, swollen lips and itchy hands  No difficulty in breathing or swallowing  Has a history of allergic reaction to penicillin  Called Ground Medical support  Advised crew to administered 1 tablet of telfast to customer an",Passenger
Mr Benjamin was feeling nauseous and vomited two times during the flight  SAMPLE collected  Mr Benjamin last meal was Mc Donald one hour before he boarded the aircraft to LHR Ek 005 He was travelling from Sydney to London  He took Diazepam and Xanax before his previous flight from Sydney to help him sleep as he claimed,Passenger
"Customer hurt Nail opening overhead bin  Just before passing the checks for landing into dxb, Customer claimed that he hurt his nail while opening the overhead bin  Customers tour guide stated that we owe him a service recovery because Overhead locker was too heavy with a professional camera in it  Mirf : 419854",Passenger
"Crew member Usharani, staff no 437108, claimed that    Usharani claimed to have sprained her right ankle due to a sudden braking of the aircraft during taxing exBOM, while she was taking orders in the cabin around seat 9JK   Usharani informed Cabin Supervisor, Harold Pozon, staff no198100 before take off from BOM and informed me during the flight and mentioned that she would let me know later if condition of the injury worsens",Crew
Mr Karampour stated that He had stomach pain Due to acid reflux,Passenger
Captain Ulf Noorman complained of cold symptoms,Crew
"PAX @ 14F Ms Vishuda fallen sick and her father informed me during the meal service       Initially she vomited during the service and her father claimed after the service she has vomited 3 times in 3to4 hour to one of crew member , 409452 Ana Maria   Ana Maria took sample with her and informed me",Passenger
Burn Gel(Water Gel) In FAK was offered for a customer got burn on previous sector from tea  FAK at L1 was opened  Closing seal no 111292,EMK/FAK/SEMK/UPK
"MsFobelets mentioned that she burned herself (around chest area) from tea on her previous sector  MsFobelets asked a crew member any burn gel to cool down the area with burn  MsFobelets didn't want to show the area of burn, however she explained abo",Passenger
"Passenger suffered from a mild burn   While doing the hot beverage service, crew member Carmela, staff number 452159 spilled some hot tea on Mr Dinneen's left leg by mistake   The affected area was close to the ankle on his left leg",Passenger
Customer was having trouble breathing and father was claiming he suffers from asthma Customer asked if we can provide the inhaler as they had lost theirs in the airport,Passenger
"EMK opened   During cruise cabin supervisor Kevin Elder 408341 informed me that a customer required the Ventolin inhaler   Captain informed, Ground Medical Support was contacted   Permission given from GMS as well as Captain to open the EMK",EMK/FAK/SEMK/UPK
"MIRF 412381     Around 2 hours into the flight, Mrs Soumani started complaining of shortness of breath   Upon taking the SAMPLE it was discovered that the customer has a history of asthma but did not carry her inhaler on the flight",Passenger
CCM fell sick and vomited 5 hours before landing   Crew was not able to continue flight   Crew requested to nestled down,Crew
"Medical :Nose bleed and vomiting During the cruise ( 2h30mins before ETA) I was informed that the passenger Ayan Shaik ,seated in 72H, ( age 13), travelling with his family, had mild nose bleeding and also had vomited The nose bleed stopped after 5 minutes Ayan vomited again and also complained of mild abdominal cramps",Passenger
MEDICAL INCIDENT FORM 420136       Mrs Patel vomited once during the flight   Customer stated that she did not have any food the previous night   Customer stated that she has the medical condition before,Passenger
During cruise crew member Lisa Willis 443897 informed me that she was having lower back spasms on the right side   When she went to the cabin to do service she had more spasms and came back to the galley because she could not continue to work like that,Crew
"PASSENGER ILL BEFORE TOP OF LANDING  At top of decent passenger informed crew that he was not feeling well  He claimed that he was feeling dizzy and nausea and he said he had a condition that made him aggressive  He said he had taken his medication about 30min before, and that in the event his condition gets worse he may require emergency care  He requested crew to get him a seat at the back where he could have privacy",Passenger
Mrs Botha complained of swelling of both legs,Passenger
CSV not feeling well all of a sudden   Pawel Weniak  394312 reported not feeling well after 2 hours in the CRC   Crew was looking pale and complained sever nausea and was sweating   Crew left the CRC and didn't complete his full break period in the,Crew
customer asked for Antihistamine tablets While still on ground immediately after the last aircraft door were closed   she had three red patches around her chest area which she said it is Due to the heat   no further request or incident,Passenger
Above crew member experienced an eye irritation during the service out of DXB Crew member claimed he experienced this after changing his contact lenses All attempt to clear his pain was unsuccessful,Crew
"Unwell after eating Grilled Mackerel   jc meal choice  jc crew members Marta (stf427743) and Yeyi (stf436306) felt unwell after having the Food choice of Grilled Mackerel from the menu   both complained of stomach upset , slight nausea and loose motions  we also had some customers who had the same choice but did not complain of any illness",Crew
"Customer fainted during flight  Customer fainted half way through the flight  Customer was suffering from stomach pain but did not want to eat as he was fasting   after several trials I convinced customer to eat a piece of cake, then took one moxal tablet  customer had a stomach a constant stomach pain of 710 scale",Passenger
"Customer did not feel well and was having difficulty in breathing Customer was having a panic attack on top of descent and started to feel difficulty in breathing and could not breathe easily, customer was feeling weak and dizzy and looked lightly pale Customer had an operation a week before the flight Customer needed to disembark as she was not feeling well and could not take any contact details for documentation",Passenger
Customer sickness Customer complained that he is not feeling well after a breakfast service He Stated that he has a heart burn and wants medication for heart burn,Passenger
During boarding the child appeared not well,Passenger
Crew member Jennifer Tallet staff 435469 burnt herself by accident by placing her RHS elbow on the hotwarm over door that was open during the meal service,Crew
"Customer felt anxious  During cruise, Mr Marinelli complained about feeling dizzy  Mr Marinelli was observed shivering  Mr Marinelli informed us that he took xanax tablet, right after started feeling anxious  Mr Marinelli informed us that sometimes he feels stressed and anxious He added that he had connected flight and feels tired  MIRF no: 416432",Passenger
"Customer Illness    During the flight crew noticed that the customer was distressed and crying,   Crew spoke to the customer and she was 18years old travelling on her own from Auckland   she mentioned that she had vomited 3 times and was having pain in her upper part of the abdomen   customer also mentioned that she hadn't eaten during the flight and she was feeling Dizzy and thought she had a fever",Passenger
MEDICAL INCIDENT   2 hours into the flight the customer vomited 2 times and has diarrhoea,Passenger
"Customer complained of diarrhoea   Customer stated that she used the toilet for 5 times and requested for the diarrhoea medication   Customer did not complain of any other symptoms   Please note that customer slept the rest of the flight, after medic",Passenger
20 minutes before top of descent customer complained of bad headache   Customer said he has stomach ulcer and he can't use a lot of medications except whatever was prescribed by his doctor,Passenger
"Nausea and mild abdominal pain:   Mid flight, passenger (PAX) asked a crew member for motion sickness pill I was informed Pax informed me that she felt nauseas (had not vomited) and a mild pain on her upper left side abdominal Pax stated no other symptoms nor did I observed any other symptoms At that point PAX had already taken her own When I informed Pax that our motion sickness medication available onboard will cause drowsiness and I will need to consult a medical professional on ground to ensure she receives the right medication and care, Pax decided not to seek further medical attention, instead preferred to continue hydration and no consumption of food",Passenger
Allergic reaction   Cabin crew Isabell informed me that she needs to use Telfast due to visible rash all over her left arm   Cabin crew Isabell informed me that she usually have her own medication carried with her all the time and she accidently forgot it at him this time,EMK/FAK/SEMK/UPK
During disarming of the doors she somehow twisted her knee when the aircraft came to a stop She felt pain and some swelling was present She contacted SOS when she arrived in PEK Was informed to deadhead back the next day,Crew
"customer appeared to lose consciousness During flight     whilst walking through the cabin, I observed customer looking very pale she appeared to have passed out and did not appear to be breathing   customer was unresponsive to touch or voice",Passenger
"NAUSEAVOMITS   During cruise, customer informed that he vomited 3 times in the toilet, felt nausea   SAMPLE taken, customer had a previous history of nausea and vomits when there was a turbulence during the flight   Customer said that he felt much better after the vomit, and didn't ask for any medications",Passenger
customer hit her head in the bathroom and had bump,Passenger
Customer not feeling well from Bangkok holiday  During cruise customer asked if he could lie down across the crew seats as he had not been feeling well that day  customer had eaten something in Bangkok that gave him diarrhoea and he had vomited twice  had taken Immodium to stop the diarrhoea,Passenger
"Unwell customer upon descent     At 10 minutes before TOD, Mrs Niroshasf complaint of chest pain, nausea and pain on her shoulders",Passenger
"UM vomiting on ground,  During boarding Master Wendell started vomiting at the door  Master Wendell claimed he did not have anything to eat before later on he told the cabin crew that he had a chicken meal",Passenger
During the flight Customers husband approached crew member stating that his wife was sweaty and had less response,Passenger
"CHEST PAIN   After take off, Ms Castro informed the crew that she is feeling pain on her chest and the pain is spreading towards the left hand",Passenger
Difficulty breathing due to exposure to cold air  Passenger complained of difficulty inhaling as he has history of such symptom when exposed to cold dry air for a long period  He took the inhaler on board as he used it before but didn't carry one with him  MIRF: 416301,Passenger
MIRF 416302  Passenger approached me complaining of ongoing diarrhoea (56 times in last 9 hours)  no allergies no medications taken  He stated that the cause could be the spicy indian food he had back home  No further complaints,Passenger
MR Pace spilled his cup of tea on his arm and burn himself He informed one of the crew member and ask for help His arm was red and looked lime a superficial burn,Passenger
"During pick up time, on the way to the airport, Reem stated she had just started feeling unwell and had small rashes on her face Reem was feeling nauseous, however stated she was feeling well enough to continue to the airport where she could be checked by medical assistance",Crew
"Customer cut his finger     Mr Craig informed cabin crew Khadija, 219741, that he cut his finger when he was opening the shower spa door   He stated that he sustained a small cut when he was locking the door   Customer received treatment on the spot   No further bleeding   Customer stated that he was perfectly fine",Passenger
"Jason 439260 was feeling nauseous and dizzy       3 Hours into the flight Jason complaint about stomach ache, nausea and dizziness   Jason explained that he had already vomited twice",Crew
Mr Menon did claim that he was feeling weak and dizzy after the meal service    His wife was sitting next to him and said he was collapsing on the seat   He did look weak and pale,Passenger
"MIRF 419690  Customer claimed that she has Nausea , dizziness, and stomach pain  Checked her temperature and she did not have any fever  Called medical services with the information and medical services decided to offload the customer  However later s",Passenger
"Dizziness and nausea  Casualty complained of dizziness, lack of breath and nausea during descend into Dubai  No allergies  No medication taking, no past medical history  No recent events, last meal previous day at 18h Germany time  During taxing to the stand in Dubai vomited once",Passenger
About three hours after take off crew member Mirela Alic staff number 425448 approached me with CSV Michelle Gabriz staff number to let me know Mirela had noticed her the left hand side of her bottom lip was slightly swollen  Mirela stated she was not allergic to any food or medication and was unsure why this had occurred  Mirela also stated day before the fight she had exercised around an area where there were bugs and suspected she might have been bitten by a bug  Mirela informed me she was not in any pain but for the slight swelling in her lower lip,Crew
"ALLERGIC REACTION      After take off after consuming some nuts and prunes after fasting, Izabela started feeling hot and itchy   Shortly after a rash visibly appeared all over her neck, ears, hands and chest",Crew
"Crew member stood down from duties  Ana informed us at the end of the first service that she vomited three times without having abdominal pain   Twenty minutes later, crew member stated she now has upper abdominal pain and describe the pain as being 7 out of 10  Ana also informed us that she has taken 06 tablets of Chlorella pills at 1030 UTC  Crew member also stated that she has not rested before the flight and has her period  Crew member stated that she vomited again, the fourth time, while I was taking to the ground medical support",Crew
2 Hours before landing Mrs Burns came t the galley complaining that she felt faint and had a tingling sensation throughout her arms   Customer recovered with o2  rest,Passenger
Sophie during boarding at 2035 MAN time fainted between seats,Crew
USE OF CPAP  Customer was observed using his own Continuous Positive Airway Pressure machine after the service as he was preparing himself to sleep  His CPAP machine was not certified for use on board as it only work when plugged directly to an electric power source and doesn't have a battery nor was approval of device requested in time frame according to ACI  Customer stated if sleeping upright the machine is not required,Passenger
"Fainted crew  During boarding, crew member Sophie fainted and fell down in row 35between the seats  She immediately regained consciousness but appeared disoriented and weak MIRF NUMBER 419831",Crew
"During safety checks and security searches, CSV Rudolf staff 317262 found L5 FAK with yellow seal and informed me about it   There was no log of this in log book, and only Handover form left in L5 galley had information from inbound sector crew that FAK",EMK/FAK/SEMK/UPK
"Alexandra was bitten in layover by mosquitos ,she felt very uncomfortable during the flight and itchy",Crew
"NAUSEA & VOMITTING     MsBluett informed me that she wasn't feeling too well about 1 hour after the dinner service, she asked for more sick bags while handing me two more that she had already used  She was continuously monitored but after two hours she had already vomited 4 times and had sudden pangs of feeling chilly, her temperature was normal  SAMPLE as follows: Symptoms of nausea and vomiting, feeling cold, no allergies or prior medical history, occasional medication for blood pressure is taken (Amplodandine), had dinner after take off, no events prior to flight",Passenger
"Allergic Reaction   At 1445 GMT, Ms Salvador complained of rash and itchiness on both her arms  She also claimed that her body felt itchy  Arms appeared red, with hives  She has no known allergies, no history, not taking any medication and is not pregnant",Passenger
"Face red and with rashes , similar to an allergy reaction started progressing trough out the flight Recurrent issue due to side effects of chemotherapy done in 2017 in the body, according to doctors Issue known to crew who has own medication and knows the management",Crew
Customer injury       Billy was standing on the seat when his foot got stuck between the seats His mom came to help and pulled his foot out causing slight bruise and swelling,Passenger
CREW POSITION SWAPPED FOR LANDING:   Crew member Anna Wilkowska staff no : 443513 informed her CSV Joanna that she has a migraine and does not feel fit to operate the door position at L4 for landing into DXB,Crew
Ms Pizarra mentioned that she was having diarrhoea and was having stomach cramps   She said she felt better after medication   Medical incident report form number: 381644,Passenger
Kim had slightly swollen ankles on both legs   Red skin around ankles and itchy,Crew
"Travel SicknessFatigue    Mrs Intel brought to our attention that her daughter was feeling nauseous around 15 minutes before landing   Incident of vomiting was observed   Before landing, it was reported that she was still nauseous however, only 1 incident of vomiting was reported",Passenger
"Nose Bleed     10 minutes before top of descent, Mstr Ynigo started having nose bleeding",Passenger
"During the flight, Mr Francis informed A crew During the flight that He had Knee injury and that caused him pain   the passenger Later on asked for An ice pack",Passenger
"Motion sickness   Passenger's contact : 416 Maxwell Court, San Ramon, CA, USA, 1 4084825743   Passenger vomited 4 times withing 1 hour He was complaining about being nauseous   Ground medical services were contacted   12 tablet of Stugeron was given   His condition improved, he was feeling better and slept till end of the flight",Passenger
"Fainting in the seat   Passengers' contact : 1809 Alford Av Los Altos, CA, USA, 1 4087183427   Passenger fainted in her seat   Oxygen was given to her and she improved right away   She left aircraft without help",Passenger
While Ivan was working in the FC galley a container stowage door flipped opened and hit Ivan on his forehead,Crew
"MIRF 383292                         Fainted during the flight when stood up to use the bathroom  Mrs Halaby did not get up to walk around for about 8 hours straight, she also had a cold for the past 2 days that she couldn't sleep well because of the coughing  On the flight she stated that she ate dinner and had juices to drink  Has a history of high blood pressure and takes medication for that (Zestril 20mg one tablet a day)",Passenger
"Ms Mutanu offloaded due to advanced pregnancy and lack of fitness to fly certificate       Customer boarded visibly pregnant, when asked for a certificate, she presented medical record with due date 27072018",Passenger
Unwell child   Offloaded      Customer was travelling with her family of 5 including her   After she boarded the aircraft she vomited on her seat   CSV Galina 289796 informed me about the child to seek secondary opinion   The child appeared pale and tired and was warm to touch on forehead and her mother informed me that she vomited 5 hours ago and had been administered Neurophene medication for sickness   Airport medical team met the customer and her daughter at the ML1 door and left,Passenger
"When conducting her security search, Federica informed me that she had opened a seat pocket and pricked her left index finger on a small pin (pin used to secure a scarf) Her finger appeared purple during the flight and she informed me that she was experiencing a throbbing pain which had subsided towards the end of the flight",Crew
Customer illness MIRF NO 363628  During the flight after dinner customer requested antacid from the crew member   Mrs Njoroge took 2 antacid (Neogastro)  Mrs Njoroge was given ample of water as she kept asking   Customer stated that she was having acidity after eating fish   Mrs Njoroge at top of descend stated that she was feeling worse   Since we were preparing for landing and the customer seemed to be in alot of pain medical personal were called to meet the aircraft after landing,Passenger
feeling like to vomit and indigestion     Ms Yap was travelling alone from Australia and half way through said feeling like vomit   she stated that she tried to throw out in the Lav but did not happened   she also expressed that her stomach was little Disturb may be from the previous flight meal she did not eat meal on the flight,Passenger
FAINTNG CUSTOMER   After the last service Mr Patel fell over whilst waiting for the toilet in front of the forward galley   He hit his head on the metal bar at the bottom of 51G and cut his right eye,Passenger
"RE: Suspected Fainting   Gr1 Andra observed Sarah at the UR2 door, moments later,   Gr1 Danielle, came across Sarah laying in the aisle by row 23G, she immediately checked for a response, and called for help   Sarah was moved to the UR2 door area and placed on oxygen, with her legs elevated   Sarah was disorientated and didn't respond verbally to questions, however she did claim that she could not see, and looked like she could not focus her sight on any object or person   after 10 minutes she became more alert and claimed that she had wanted to go to the toilet, but then couldn't see anything, furthermore she claims she doesn't remember how she ended up on the floor   After being placed on Oxygen she claimed she had a really bad headache, for which she took pain killers",Crew
"SUSPECTED FOOD POISONING    After take off the customer informed me that he had an upset stomach and had diarrhoea for the first time 9 hours prior flight departure and the last time 3 hours prior to the flight  Customer did not have diarrhoea during the flight  Customer informed me that he did not have a fever, only a slight headache accompanying his stomach cramps",Passenger
"SUSPECTED FOOD POISONING    After take off the customer informed me that he had an upset stomach and had diarrhoea for the first time 9 hours prior flight departure and the last time 3 hours prior to the flight  Customer did not have diarrhoea during the flight  Customer informed me that he did not have a fever, only a slight headache accompanying his stomach cramps",Passenger
"15 year old boy vomiting and headache     After take off the casualty complained of feeling nauseous, he also reported that he had vomited twice , had a headache and fever",Passenger
Throughout the flight customer was suffering from an ear infection which would cause her pain on and off She had visit the doctor beforehand who had given medication but half an hour before top of descent her parents were concerned that she was in so much pain,Passenger
"Fainting   He came out from lavatory in UR1 being seen pale and looked dizzy by crew Rodrigo   CSV Warren tooked over the scene and assisted him to his seat and open air vent and loosen tight clothes   He looked more pale after few minutes and immediately administered oxygen   According to him, its his first time and never happened before   He also have high blood pressure and have taken his own medication (Exfforgue)   Advised him to eatdrink due to condition but declined because he still want to continue fasting   Asked if he needs assistance in KWI but declined",Passenger
"Customer vomited 4 times in 3 hours   Customer has abdominal pain, weakness, anxiety, fast breathing, no allergies, no under medication   Customer was crying and claimed that she did not feel well   Customer claimed that she had chicken sandwich befo",Passenger
"Customer seated at 26B, Ms Nadine Engin complaint about severe headache after take off during the meal preparation  She asked me to have a cold towels, which was given by Amira staff no 428687  During the meal service, Ms Nadine complaint to Natalie st",Passenger
Master Auer suffered from nose bleed approx half an hour to TOD,Passenger
Miss Giulia was suffering from fever approx 30mins to TOD Child's parents claimed that she was sick on their previous flight however Dubai medical services cleared them as fit to fly as pax,Passenger
"FEVER    After the meal service, Mrs Kaur seated at 28B brought to our attention that she thinks her son has a fever",Passenger
KNEE PAIN    Mr Crawford had recently knee surgery and began to suffer from a throbbing pain in his knee  He requested for ice to put on his knee,Passenger
"CREW HURT HER FOOT   Before going for her break cc member Vasudha Puri, s381463, hurt the top of her left foot She claims she was getting up from her jump seat when her leg accidentally slipped and hit the slide raft compartment cover at R2 door  There is a visible bump ( swelling)",Crew
"PAX OFFLOAD   customer OMOLARA IBIDAPO seated in 38C has been offloaded in Dublin as per GMS advice  Miss Ibidapo was displaying strong sings on shaking in hands and arms  customer was asked SAMPLE but replied only with I am fine  customer refused for her temperature to be taken by crew  customer stated that she was very cold even though it was very hot inside the cabin  customer Looked distressed, panic and anxious  customer stated that she did not want to leave the airport",Passenger
TEMPUS NOT AVAILABLE Tempus had not been found in its designated stowage during equipment check on ground,EquipmentFault
Passenger at seat 41H complained of some stomach cramps while we were taxiing to the runway   Voyage report doesn't reflect customer's info due to error data loading because of flight cancellation previously   Communication was difficult due to languag,Passenger
"Mr Gruber experienced a full tonic   clonic seizure 2 hours into the flight This was during the first meal service This was Mr Gruber's first seizure that he knew of Medical history: Crohn's Disease, and a scar roughly 2 inches in length on the upper right side of his head When asked about this scar Mr Gruber said that he has had no prior surgeries or accidents Unexplained",Passenger
"During boarding cabin crew noticed that the customer has persistent cough and sweating Upon investigation we found out that the customer has history of Asthma He stated that he has it not often   twice a year and therefore is not caring any medication for Asthma He was also fasting on this flight (during holy month of Ramadan) He did not has other symptoms and keep repeating: I'm fine, I'm fine He was traveling from Medina to Durban This was second sector of his journey The customer Travelex with 6 family members and stated that he run at airport That is why he was coughing and sweating There were no shortness of breath Customer information: Yacoob Yusuf Desai, 35 years old, male South African Phone number: 071 6099 302 Not taking any medications Has not allergies Did not undergo surgeries recently",Passenger
customer informed crew that she had recent abdominal surgery,Passenger
crew approached me When closing the last door on ground and told me she had had An episode of diarrhea,Crew
"Ms Baum (3 yrs old) felt ill after the service (breakfast) CSV Alina (405938) attended to the family and took the child's temperature reading (39 degrees Celsius)   The captain and I was informed, and L1 FAK was opened   CSV Alina relayed that the",Passenger
Customers mother requested if we could take the temperature of Mstr Lian during the lunch service,Passenger
Customer reported with diarrhoea   Customer visited the toilet 4 times during the flight and 4 times during transit,Passenger
low blood pressure    customer reported to crew that he is not feeling well and added that he has history with blood pressure illness  customer appeared pale,Passenger
"customer stated that her baby (6 weeks old) had his belly button swollen ,red and blue since yesterday   customer stated that the baby has no medical condition and had no pain    mother stated that the baby never cried but she was just worried about t",Passenger
"Elevated body temperature     During the last meal service, I realised that the customer was not feeling well   The mother of the customer informed me that Lorena was feeling hot and she was suspecting high fever",Passenger
"Customer sick on TOD     On Top of Descent, the Customer's mother informed a crew member that she had fever  Her temperature was checked by using their personal fever scan and it was 38,7",Passenger
"CUSTOMER SUFERED FROM ANXIETY ATTACK   As we were conducting the lunch meal service GR2 Danielle452602 notice Mrs Lopez was having an anxiety attack, and was crying a lot   Danielle452602 try to speak to her, but Mrs Lopez only was able to speak Spanish   SAMPLE was taken   Mrs Lopez was travelin with her husband   Customer's details: 13 Rue Ducostabonne 66400 Ceres, France 0033687 164604 martewilliam@hotmailfr",Passenger
customer boarded asking for extra Seat to lie down because she was feeling nauseous and had vomited A couple of times on her connecting flight,Passenger
"Nose bleed  About two hours before landing, Mrs Somerville had a nosebleed",Passenger
"Customer vomited more than 10x throughout the flight     15 hours before landing, customer informed crew member Ahmed that he vomited more than 10x  Customer continued vomiting and feeling nauseous until landing",Passenger
AFTER TAKE OFF CUSTOMER COMPLAINED OF EAR ACHE,Passenger
"Supplemental Oxygen      Prior to customer boarding, BOM Ground Staff inquired about the Supplemental Oxygen Bottle which apparently was arranged for Ms Gichuche for the flight   I informed the ground staff that there were two supplemental bottles loaded but DXB Flight Dispatcher claimed that they were for DXB BOM sector Both bottles were used for the flight which was confirmed by the Captain   BOM Ground Staff spoke to the customer and Mrs Gichuche apparently claimed that she does not really need the oxygen bottle during the flight She just needs one in case she feels unwell",EquipmentFault
"Right after take off, Crew member Elisa informed me that she was having sharp abdominal cramps Three hours into the flight, Elisa informed me that her pain had gone up to 910 I observed the she could hardly stand straight and grabbed her tummy in pain",Crew
Cabin crew Anna fainted in the fwd economy galley after the boarding was finished,Crew
Customer Suffered From Nose bleeding   Customer suffered from nose bleeding during cruise,Passenger
Customer was fainted and felt on the bar cart    Customer came to the galley and she felt on the bar cart when we were preparing for the service  She felt fainted and dizzy MIRF no 416712,Passenger
"Nose bleeding     Whilst we were conducting the last meal service, Mr Song asked for an assistance for his nose bleeding   It stopped after 30 minutes",Passenger
Customer coughing      During towards the end of the pre departure service crew members in EY informed that Mr Pal was coughing non stop and customers around his area were complaining,Passenger
"CUSTOMER ILLNESS:   Customer came to the aft galley during the flight and claimed she was not feeling well after turbulence   She claimed she had some pain in the stomach, however not a symptoms of food poisoning   Customer requested for medication",Passenger
"Stomach blotting   Just past halfway trough the flight, the passenger reported to crew that she was feeling blotted in her stomach Had mild stomach pain   She explained that it happens when she fly for long hours   The passenger had taken her own medication and requested for ginger ale mixed with hot water, crackers and later a black tea Stated that this items helps her in relieving the condition",Passenger
"Infant Illness Mr Glommen informed crew, Michelle s439589, that his 1 year old infant vomited",Passenger
"MrsPetuha during boarding complaint that she felt sick for a couple of hours and she was having diarrhoea and felt like vomiting, because of something she had on a previous flight;  MrsPetuha requested to be seated close from the bathroom; MIRF:417403",Passenger
"after seatbelt sign switched on for landing, Alex complained of nausea, dizziness, discomfort in his stomach   He was sweaty and pale   He was not be able to walk or stand up",Crew
Albie Robinson: Infant Vomiting   Medical Services Called on Ground   At 4:30 GMT Albie's parents alerted crew that he had been vomiting for about 5 hours   Infant 9 months old No fever He appeared weak and lethargic   Please see MIRF 416342,Passenger
"Suspected Nausea   Just before breakfast service Mrs Yu brought to my attention she was feeling nausea and a bit dizzy, maybe because she was hungry   Customer has 67yo and is travelling alone to Cape Town",Passenger
"His mother asked for thermometer to check his temperature SAMPLE showed that he had suffered a fever 2 days prior 5 hours ago, she had given him calpol",Passenger
Ms Maria Keijzer was on the floor during top of descend Her husband talking with her as she was laying on the floor   She had severe muscle spasm in her lower back   She had this medical problem before as we were told by her husband,Passenger
Customer burnt his chest drinking coffee He asked for ointment which I provided immediately from the FAK,Passenger
MILD ALLERGIC REACTION   During cruise customer developed mild itchy rashes on her body   She felt a little itchiness on the back of her head before boarding,Passenger
Approximately 3 hrs into the flight passenger fainted at her seat Passengers husband alerted crew Passenger had taken 1 Valium prior to take off and had consumed red wine on the flight,Passenger
Passenger suffered motion sickness during the flight Asked for medication to stop vomiting,Passenger
During the dinner service Mr Donovan felt faint and dizzy,Passenger
"Supplemental Oxygen      Prior to customer boarding, Flight Dispatcher Bilal informed us of the Supplemental Oxygen Bottles loaded for the flight He stated that the bottles are for Mr Saripalli   There were two supplemental oxygen bottles loaded   This information was verified with the Captain and CEI Graham",EquipmentFault
MR BEGUE STATED HE HAD DIFFICULTY BREAHING,Passenger
"MIRF 365847     73 yo man with noes bleed for total of one hour and ten minutes   Noes bleed once before on previous sector for ten minutes   No pain, dizziness, or other symptoms   History of high blood pressure and fluid on lungs, which is managed by his own medication nil current symptoms   Cleared as fit to fly by own doctor prior to departing   Nil allergies",Passenger
difficulty in breathing    Mrs George complained of shortage of breath shortly after take off,Passenger
"Rigidstiff hands     During cruise Mr Mehta alerted crew member 438944 that he was experiencing stiffness and rigidity in both hands No pain or any other symptoms reported abnormal for passenger  Passengers parameters discussed with GMS, GMS Dr suggested the stiffness is due to dehydration  Mr Mehta has a pace maker fitted and used medication for hypertension MIRF: 335853",Passenger
customer fainted at top of decent,Passenger
"During cruising we encountered prolonged severe turbulence   Customer felt nauseous, anxious and temporarily breathless She was very pale   Customer vomited once   No past medical history   MIRF: 382243",Passenger
"Customer Lost Consciousness   GMS Contacted   During first service, customer's wife approached the galley to ask for assistance as her husband was feeling unwell   Arrived to the seat and found customer's head dangling, going in and out of consciousness, his skin was flushed and sweaty Tried to get a reply from customer and he was unresponsive to his own name most of the times but when he opened his eyes he claimed he could not see   Asked the customer if he was experiencing any respiratory problems or any pain, the answer was negative",Passenger
"MEDICAL INCIDENT REPORT 420694   Customer with blueish hands and nose: During the dinner service after take off, while taking the order, crew realised that Mr Coogans appeared disoriented and his hands and nose was purple blueish Administered O2 for 15mts and his skin colour became pinkreddish and level of consciousness became alert and responsive Within 15mts after removing the O2, his skin became blue again Put him back on O2, contacted GMS Customer has history of COPD",Passenger
Motion sickness Customer complained of feeling nauseous and vomiting during turbulence,Passenger
"Big O2 cylinder for the MEDA PAX: Stretcher and big oxygen cylinder was provided for Mr Ellis After take off, when accompanying doctor wanted to start the oxygen, he found that the bottle still had metal seal intact and the knobs were not attached",EquipmentFault
MIRF 392219   During cruise Mr Carty fainted on his way to the lavatories   email: jascarty@hotmailcom   telephone: 61447691223,Passenger
"Customer Vomiting   During the cruise CCM Kamila446403R3 informed me that the customer was vomiting  S  vomiting, A  no allergy, M  Ciprucin, L  Hotmail service during the flight, E  event due to travel sickness",Passenger
"On the first service the crew ember Eddy and I were serving the customer,, we noticed that the father is forcing his daughter to eat even she was full, and was forcing her to eat after the service finish   During the last service I noticed that MissBa",Passenger
"During the flight , CSV Hanan informed me that Miss Baur's Father was trying to force her to eat while she was refusing   The father stated that his daughter always doing the same when she is travelling and she doesn't have any medical complication apa",Passenger
"crew injury   name: Nadia Bendriouch sno: S402312 Rank: CSV   whilst loading crew suitcase ex sea, Nadia trained her back   Nadia opted to complete the flight",Crew
"CUSTOMER FAINTED 6 MINUTES BEFORE TOUCH DOWN   I observed Mr Raficul approaching L5 jump seat  Notified customer 3 times to return to his seat, however i observed that he was not responding and he appeared disoriented",Passenger
Head accident in toilet  Customer hit his head (right forehead) while in the toilet He asked for ice,Passenger
