description,subcategory
were short of A CSV to operate flight  prior to leaving EGHQ we checked if would be getting A CSV as were short for the flight,VCM 
FIRST CLASS CUSTOMER EXPERIENCE  Customers were boarded and escorted to their suites  Crew introduced themselves to the customers and suite facilities were introduced  Customers were offered amenities for the flight and welcome drinks as they settle in  Menus were offered to the customers after take off and Purser introduced himself and welcomed the customers  Customers were served meals according to their preferred timings  Customers were monitored through out the flight  Bided farewell to the customers before landing,Compliments
"Crew Conflict   Crew members involved : CSV Operating GR1   Jeangerard Leong Tip (s413889) GR2   Nam Gyong Cho, Taniyah (s452287) 45 hours after take off:   Seatbelt sign ON   No instruction from pilots for crew to be seated   Taniyah passed by BC",Complaints
"Siti Asmawi s441255   Compliment   Anisah did the following : Professionalism Positive Approach   Anisah brought the correct attitude to work She is always very positive and helpful to others Organized   Anisah reports to work ahead of time, very",Compliments
All customers are served their preferred meal and drinks During the flight  All shower spa requests were Scheduled as per customer preference  customers enjoyed their meals and drinks During the service check,Compliments
"All customers were served their preferred meal and drinks through out the flight  All shower spa request were Scheduled as per customer preference  customers were regularly checked on  During service check, All customers were happy and satisfied",Compliments
"CCM Miguel Garcia Sanchez, SN454319 operated as GR1 on this trip  Please ensure flight pay adjusted accordingly",Payroll adjustments
CREW OPERATING ON A HIGHER GRADE   Crew member Panagiotis Boutris 456577 operated as GR1 on bother sectors DXB BLR DXB,Payroll adjustments
"Crew Alexandra Zevedei Staff number 454287   Customer 43J complained about her being rude to another customer Please see separate VR written  Crew complained about her being negative and complaining too much about the job and about passengers Colleague Sara and Fiona said that she's been negative since the last sector and they cannot stand working in the aft galley anymore if she continues to be negative and loud Crew Janette said that she is always complaining loudly and always refusing to do things When I asked her to take the cart from the mid galley she said 'Why me, I don't want to take the cart from mid galley'  I also observed that Alexandra has a tendency to over exaggerate her emotions and complain about work and mostly about her previous flights She works as hard as everyone else but lacking in initiative  Purser informed",Complaints
"Oumaima was A valued team member When it came to using her cosmopolitan skills on board we had A customer in first class who only spoke Arabic and Oumaima came to speak with him in regards to resetting his Seat, logging onto the internet, choosing from the menu, helping with his landing Card and general questions About the flight  Oumaima was approachable and always willing to help When we needed her and our customer was very grateful for her help",Compliments
"Alessandro took the initiative to collect the briefing folder and sort All the documents for the flight and He return sector  He offered to conduct the briefing and safety Scenario out of SIN  He offered to take the English PA for the return flight  This All shows his leadership skills, leading his team and professionalism",Compliments
"First Class Feedback   Boarding: Aerobridge (L2 only)  Welcomed back the customers at the door and they were escorted to their suites  Fast Track cards were offered  Introduced myself before take off and established their expectations for the flight  The FC menus were offered I used JC menus and wrote the additional FC options on them Apologised to the customers and informed them that I could explain and dishes further if they required Clarified the Dine on Demand service and meal types available  During the flight, checked on them and enquired about the satisfaction of their meal",Compliments
Some customers in FC did not get their preferred meal\appetiser choice Catering only provided 2 x Petiscos Portugueses and this choice was very popular along with Baked Cod main course along with 2 of everything else for 8 customers Chocolate tart also ran out of,Complaints
"Outstanding performance I observed Anton on the following:  taking initiative at every opportunity  volunteered to operate AFT galley on Boeing 777 200, managed service flow, replenished meal carts and bars when Cabin Supervisor was in the cabin with meal cart All service steps where prepared according to service standard Meals were preheated at correct temperature and checked with a probe before serving it  showed good knowledge in operating cabin lights for the service from CMS  making passenger announcement for Duty Free and turbulence  being proactive with We Care schedule  assisted crew in business cabin with clearance after service  attending call bell promptly  being friendly and polite with customer and colleagues in different cabins  communicative  open for feedback",Compliments
"First Class Feedback   Boarding: Aerobridge (L2 only)  Welcomed back the customers at the door and they were escorted to their suites  Fast Track cards were offered  Introduced myself before take off and established their expectations for the flight  The FC menus were offered I used JC menus and wrote the additional FC options on them Apologised to the customers and informed them that I could explain and dishes further if they required Clarified the Dine on Demand service and meal types available  During the flight, checked on them and enquired about the satisfaction of their meal",Compliments
Hotel Feedback   The hotel is very busy and as a result it takes a long time to check the crew out This meant the crew were late heading to the airport  Sometimes 'room service' do not answer the phone One crew member was informed that it would be a 1 hour 45 minute wait for food as they were busy  The crew reported all the hotel staff were friendly  Some of the crew reported their rooms were too hot and the temperature could not be reduced,Hotel Feedback
"Ms Roy complained About crew member named Marko that During the boarding He was not assisting her with her baggage  she also stated that He was showing attitude by, as she claimed, just staring at her During boarding While she was trying to find A place",Complaints
Mr Abdulwajeed complained about crew member named Marko that he missed him during the service and didn't serve him even though everyone around him had been served  He also said that he finally got his meal after a while from a different crew member info,Complaints
Luisa was OUTSTANDING in several aspects During our flight,Compliments
"After take off Mr Bhattacharyya inquired about the time of the service   During the service when Crew Francisca (442342) (L4) was serving row 42G, Mr Bhattacharyya started shouting stating Where is the food? I am hungry How long do I wait?    Cabin",Complaints
"Complementing and giving recognition to outstanding performance  HIghlighting her amazingly positive and respectful attitude towards her job and people in general regardless  So much passion, commitment and diligence is observed in the ways she works and completes tasks  Its never necessary to prompt herShe takes responsibility on the tasks needed to be completed  She displays so much good energy, pro activeness and initiative  She is always kind, and extremely approachable  her interactions with people, customers or crew, are so warm and sincere  She was observed to help out a family with a baby, keeping the baby occupied to the parents could eat their light bites  I'm putting a lot of emphasise on how professional, respectful , kind warm and sincere she is",Compliments
Allowance on this station is insufficient for 25hrs layover   3 meals in hotel were not covered by it   Room service discount is only 20% and there is 10% service charge on top of it Example: Breakfast buffet and two (midaverage price) room service,Payroll adjustments
Allowance on this station is insufficient for 25hrs layover   3 meals in hotel were not covered by it   Room service discount is only 20% and there is 10% service charge on top of it Example: Breakfast buffet and two (midaverage price) room service,Payroll adjustments
"Customer was appreciative towards crew Fatima (412713) when she made meal suggestions  Crew was delivering the meals and always ensuring the customer is well taken cared of, she was approachable and smiley",Compliments
"I would like to highlight Elisa excellent performance on both sectors  Elisa is a very organized person, she prepared everything for the service before boarding eg drawers tea and coffee, linen on top of carts  Elisa kept the galley tidy at all time,",Compliments
customers welcomed on ground   One customer upgraded using his miles,Compliments
Excellent Teamwork   Once we had finished the service in economy Henna volunteered to go to J class to help them finish the service   She had never helped in J class before but was keen to assist and learn,Compliments
Excellent Teamwork   Once we had finished the service in economy Zoe volunteered to go to J class to help them finish the service   She had never helped in J class before but was keen to assist and learn,Compliments
Excellent Role Model   It was a pleasure to work with Csaba   He has a very friendly and fun personality which he projects towards his customers and colleagues alike   He is very confident when interacting with customers and is able to make suitable drink recommendations to customers which they really liked   He communicates clearly and openly   He assisted in the galley by always tidying up and offering assistance   On ground in Capetown Csaba completed the catering checks and placed post its in the galley to mark the location of the food items   He will be an excellent role model to the new crew joining the company   He was very proactive in the galley and was eager to prepare as much as possible for the service,Compliments
CABIN CREW DEADHEADED DUE TO SICKNESS   Cabin crew Deirdre (450287) deadheaded from SFO to DXB  This was with the authorization of the medical team,Payroll adjustments
Crew sickness outstation  Crew called sick outstation but flying back as deadheading crew on this flight,VCM 
"Purser spoke to all fc passengers during boarding, cruise and before landing All fc passengers happy with crew and on board service",Compliments
"Positive Feed back      Kleio (431997 ) is a very positive crew  During the briefing she was positive, interactive, smiling and friendly  As we were operating 2 crew short she offered to work in Y class  She offered to do the DF as the crew assigned at ML4a was not available  During the flight we had a customer who was feeling sick she was caring him with compassion and she was assisting me in dealing with the medical situation by availing the O2 bottle   She was working hard during the flight  Taking the we care without being asked and doing it as per the standard",Compliments
"Craig is a good role model  It was a great pleasure to work with a professional leader and dynamic team player Full busy flight in both sectors,He was helping in FC, JC and YC service and also to the flight crew's request Craig was helping all of us in every aspect he could His briefing from Dubai and outstation was so positive ,motivated and following EK service safety standards",Compliments
"Professional Behaviour & Safety   Jennifer was observed pointing fingers at the customers to go back to their seats when the seat belt sign came on ( DXB   VCE)   She was observed keeping her own Mug under her jump seat for take off ( in the emergency equipment stowage)   ( VCE   DXB)   As she was operating as the galley operator She did not communicate at all with regard to the number of carts in her galley , until asked ( VCE   DXB)   She did not communicate about not wearing the cabin shoe during the flight (cruise phase), until I asked her   She was not approachable during the flight",Complaints
Cabin Shoe   Jennifer was not wearing cabin shoe during the flight  When addressed she claimed that the shoe were not comfortable,Image 
First Class Customer Feedback     During my farewell rotation all customers were very satisfied with the level of service received on this flight,Compliments
"CREW SHORTAGE     We left Dubai with 1 business class crew short, which was advised by briefing due to crew shortage   During the meal service time, there was a few customers in the lounge requesting drinks, and so crew were unable to leave the lounge unattended   CSV occupied the lounge serving the customers there   During this time, purser completed the wine basket for both sides of the cabin",VCM 
1 GR1 short:  On today's flight we were short of 1 GR1 thus there were only 3 crew in JC 1CSV and 2 GR1's   We had a full load in all cabins  Was told that there were no crew to be pulled out for our flight,VCM 
"Excellent Performance   Karim is very hardworking, he takes the initiative in completing doing tasks without being prompted and he always help his colleagues whenever they need help   He always help and organize the galley to ensure a smooth flow of service   He mentored and guided the Supy all throughout the trip   He is genuinely nice, he builds rapport with his colleagues and customers and he builds a positive atmosphere that is easy and fun to work with",Compliments
"CUSTOMER EXPERIENCE   All customers were escorted to their seats   During boarding, Introduced myself and welcomed back EK high valued customers   After take off, I handed the menu and provided all FC customers their drinks and meal choices through out the flight",Compliments
Outstanding performance   Due to a medical case that occurred as soon as the service started Crew member Adele she took responsibility of all the service:  Organising the carts  Organising all the service equipment's  Organising TeaCoffee and clearance carts  Crew member even made an effort in assisting vegetarian customers that couldn't order vegetarian meals  Crew member took a leading role that was very impressive and show how dedicative she is to her job,Compliments
FG1 SHORTAGE We got FG1 short since we left duabi  On DXB WAW only 1 customer was in FC  On WAW DXB we got full cabin with only 1 FG1 it was not easy at all I got to use 1 GR2 however it was very busy with 6 FC upgraded customers out of 8 customers,VCM 
"Crew member Simona Bargan staff number 447906 had an amazing performance   In the briefing Simona took skyward members' names and seat numbers   She checked the platinum's drinks preference   She participated in the briefing saying good things to lift the team spirit   Simona was greeting customers during boarding and helping them to reach their seats   There was a wheelchair cabin customer who really needed help, Simona helped me to take Mrs Attia to the toilets and to go back to her seat on ground and two times during the flight   She was genuinely caring about the wheelchair customer, always ready to help   Simona was also taking good care of all customers,   Flight was full and busy, but Simona was always smiling and assisting customer,   She also helped in service preparation and securing the galley when I was dealing with issues in the cabin   Simona had a good team spirit and was very approachable through the flight   It was great having her on this flight",Compliments
Crew member operated as Cabin supervisor on flight EK587 DXB KWI and flight EK585 KWI DXB on the 23062018,Payroll adjustments
Crew member operated as Cabin supervisor on flight EK857 DXB KWI and flight EK858 KWI DXB on the 23062018,Payroll adjustments
"AINSLEY FORREST s444049  Assisted Duty Free operator HANNAH GRAY s418461 on RHS of cabin, made sales on behalf of her and ensured all transactions were handed over promptly  Monitored on a continuous basis of a customer who became intoxicated from alcohol consumed inflight, and ensured that all crew members were kept informed  Gave helpful hints to her colleagues on where to go sight seeing in Glasgow",Compliments
Crew member operating as GR1    Crew member was pulled out to operate as a GR1 on DXB GVA only,Payroll adjustments
Flight EK 857  EK 858 on the 23062018 was operated with 1 VCM in YC even though we had a 95% load for sector DXB KWI and a 100% load for sector KWI DXB   Load breakdown : 1) EK 857 1153423 2) EK 858 1175430,VCM 
"CREW PERFOMANCE     Manilke was a pleasure to work with on this flight  Throughout the flight my fellow seniors and myself noticed that many meal, IFE and seating challenges were being looked after by Manilke He does not shy away from challenges and is constantly in the cabin to assist customers and his crew  In addition his passion and enthusiasm for Duty Free sales is also commendable  Manilke was thankful and understanding of the feedback given as a way for him to learn and progress",Compliments
"flight was dispatched with only 2 grade 1's  full cabin both sectors, each sector over 3 hours 30minutes  Ogles remained extremely positive throughout the day despite the challenging conditions faced with one crew short  Ogles was observed showing a very",Compliments
"flight dispatched from HQ with 2 grade 1's  full cabin both sectors, each sector flight time over 3 hours 30 minutes  quality of service is compromised when a full compliment of fully trained JC crew is not allocated  CSV operated the galley, which restr",VCM 
"flight was dispatched with only 2 grade 1's  full cabin both sectors, each sector over 3 hours 30minutes  Zhuan showed amazing team spirit regardless of the increase work load  Zhuan works quickly yet follows all service standards and ensures all her cus",Compliments
MASSIVE ROOTS ON BLONDE:  Tanjas hair is blonde with massive black roots,Image 
"Crew member Maja was hard working, professional and problem solver during the flight Examples of her behaviour:  Professional behaviour: Besides that she is hard working and very fast with the service, she was calm under pressure as her MOD was not synchronizing, she remained calm, communicated verbally with the galley and her speed in taking orders and preparing drinks covered the MOD problem  Customer service: Maja was present in the cabin at all times, was keen in doing we care, interacted with customers and got to know any problems they are facing, was creative offering solution to customers problems and kept seniors informed of all defects",Compliments
VISIBLE ROOTS ON BLONDE:  Tanja's hair has black roots on blonde hair that are extremely overgrown,Image 
EXTREMELY TIGHT UNIFORM  Rachels whole uniform is tight and form fitting  The waist cost buttons are almost popping out and her skirt shows the undergarment,Image 
WORN OUT SHOES:  Yesols shoes are worn out and tearing on the sides,Image 
Nelson he was assigned to do the camera in the cabin   I observed him taking out of his cabin bag personal objects like stickers and ball pens to make the cards more personal by drawing the skyline of Dubai and other landmarks in Dubai   Customers were really excited and grateful and especially Mrs Rosario seated at 88B   Nelson He inspired his colleagues so on the way back the whole team was involved and they did the same for the young travellers and honeymooners travelling in economy at 41BC,Compliments
"Crew Using the phone   Mid flight, Purser walked in the AFT Galley and found crew member Irina on the phone, typing something   Crew said sorry and mentioned she was checking if her mother was coming to see her",Complaints
"CREW FEEDBACK   SHAUNA PLATT   Crew was observed to be extremely hardworking at all times, taking on additional carts and workload   Shauna followed up with me about customers who did not order avml but wanted it Did her best to assist them during the meal service and came to me afterwards with their seat numbers and individual requests, to order their meals for their return flight   Checked toilets without needing to be prompted Always looking for ways to help   Proactively managed seating issues during boarding and came to me to inform me what she had done   Crew member shows initiative throughout flight I believe Shauna is an asset to the company",Compliments
MISSING WAISTCOAT      Lukasz did not have his waistcoat for the service   He was informed at the hotel that he would be dead heading back to Dubai therefore he put his waistcoat in to his suitcase   At the gate he was told he would be operating the flight back to Dubai however it was too late to retrieve his waistcoat from his suitcase,Image 
We had 6 customers in FC  They enjoyed every bit of the FC experience from the crew service excellence to the fine dining,Compliments
EXCELLENT CREW      During the flight Si demonstrated excellent service she worked well with her colleagues and created a happy working atmosphere   Today we had a supy crew on board and she took her under her wing by showing her how to do the bar\meal cart and duty free   She ensured she felt welcome and made a card for all the crew to sign well wishes on for her to keep   She was constantly positive and an excellent role model for all the crew on board,Compliments
"CUSTOMER COMPLIMENTED 3 OF THE CABIN CREW   On TOD, Mr Oyegoke informed me about his satisfaction towards three of the cabin crew working in economy   The customer stated that he was very impressed with the positivity and performance of the cabin crew and that he was well taken care off   Mr Oyegoke thanked me for a wonderful flight and said that he could observe that the cabin crew were not stressed and that they had a good working environment   The customer asked for a feedback form to write to the company about cabin crew Sophie Menon 438535, Bilane Mousse 441307 and cabin crew Margareta Belvoncikova  443866",Compliments
"during cruise, ms Jaser made compliments about crew Kamila Holowczak s448742, stating ' this was the best service I have received on EK, you made my day Thank you'",Compliments
The zip on Janet's cabin bag is broken and the bag cannot be zipped closed,Image 
"CUSTOMER'S COMPLIMENT     While chatting with Mrs Luckier seated at 23D , she informed cabin crew that its her friends birthday (Mrs Epifania 23E)",Compliments
Higher Grade   Crew member Surjana operated as GR1 working in J class for this sector EK762 JNB DXB,Payroll adjustments
"EXCPETIONAL CREW PERFORMANCE HIGHLIGHTED BY PLATINUM SKYWARD     MrMohamed Ridwan Baig seated at 50A, platinum skywards 491575256 approached senior and complimented crew Hanna for her exceptional performance covering different competencies  Customer stated, crew was very attentive and caring to customer needs whenever serving in his area  Customer stated that this was his first flight to witness this level of excellence in the service with his wife and it really made his day and journey  MrMohamed said that all crew should be trained up these standards of genuine approach , care and friendliness Customer name : MrMohamed Ridwan baig Email address : nunubear@mailcom Skywards membership : 491575256",Compliments
"EXCEPTIONAL CREW PERFORMANCE HIGHLIGHTED BY PLATINUM SKYWARD     MRMohamed Ridwan Baig seated at 50A, platinum skywards membership 491575256 approached senior and complimented above crew for her exceptional performance covering different competencies  Customer stated, crew was very attentive professional and caring to customers needs whenever serving people around him  Customer stated that this was his first flight to witness this level of excellence in service with his wife on emirates and it really made his day and journey  MrMohamed stated that all crew should be trained up to these standards of professional genuine approach, care and friendliness Customer name: MrMohamed Ridwan Baig Skywards membership : ek 491575256 Email address : nunubear@mailcom",Compliments
"EXCPETIONAL CREW PERFORMANCE HIGHLIGHTED BY PLATINUM SKYWARD     MrMohamed Ridwan Baig seated at 50A, platinum skywards 491575256 approached senior and complimented crew Syaza for her exceptional performance covering different competencies  Customer stated, crew was very attentive and caring to customer needs whenever serving in his area  Customer stated that this was his first flight to witness this level of excellence in the service with his wife and it really made his day and journey  MrSyaza said that all crew should be trained up these standards of genuine approach , care and friendliness Customer name : MrMohamed Ridwan baig Email address : nunubear@mailcom Skywards membership : 491575256",Compliments
"EXCEPTIONAL CREW PERFORMANCE HIGHLIGHTED BY PLATINUM SKYWARD     MRMohamed Ridwan Baig seated at 50A, platinum skywards membership 491575256 approached senior and complimented above crew for her exceptional performance covering different competencies  Customer stated, crew was very attentive professional and caring to customers needs whenever serving people around him  Customer stated that this was his first flight to witness this level of excellence in service with his wife on emirates and it really made his day and journey  MrMohamed stated that all crew should be trained up to these standards of professional genuine approach, care and friendliness Customer name: MrMohamed Ridwan Baig Skywards membership : ek 491575256 Email address : nunubear@mailcom",Compliments
"EXCEPTIONAL CREW PERFORMANCE HIGHLIGHTED BY PLATINUM SKYWARD     MRMohamed Ridwan Baig seated at 50A, platinum skywards membership 491575256 approached senior and complimented above crew for his exceptional performance covering different competencies  Customer stated, crew was very attentive professional and caring to customers needs whenever serving people around him  Customer stated that this was his first flight to witness this level of excellence in service with his wife on emirates and it really made his day and journey  MrMohamed stated that all crew should be trained up to these standards of professional genuine approach, care and friendliness  From a senior point of view Abed showed much commitment , teamwork spirit in the galley, and customer service orientation assisting when a shortage in meals occurred Customer name: MrMohamed Ridwan Baig Skywards membership : ek 491575256 Email address : nunubear@mailcom",Compliments
"EXCEPTIONAL CREW PERFORMANCE HIGHLIGHTED BY PLATINUM SKYWARD     MRMohamed Ridwan Baig seated at 50A, platinum skywards membership 491575256 approached senior and complimented above crew for her exceptional performance covering different competencies  Customer stated, crew was very attentive professional and caring to customers needs whenever serving people around him  Customer stated that this was his first flight to witness this level of excellence in service with his wife on emirates and it really made his day and journey  MrMohamed stated that all crew should be trained up to these standards of professional genuine approach, care and friendliness Customer name: MrMohamed Ridwan Baig Skywards membership : ek 491575256 Email address : nunubear@mailcom",Compliments
"EXCEPTIONAL CREW PERFORMANCE HIGHLIGHTED BY PLATINUM SKYWARD     MRMohamed Ridwan Baig seated at 50A, platinum skywards membership 491575256 approached senior and complimented above crew for her exceptional performance covering different competencies  Customer stated, crew was very attentive professional and caring to customers needs whenever serving people around him  Customer stated that this was his first flight to witness this level of excellence in service with his wife on emirates and it really made his day and journey  MrMohamed stated that all crew should be trained up to these standards of professional genuine approach, care and friendliness Customer name: MrMohamed Ridwan Baig Skywards membership : ek 491575256 Email address : nunubear@mailcom",Compliments
"EXCEPTIONAL CREW PERFORMANCE HIGHLIGHTED BY PLATINUM SKYWARD     MRMohamed Ridwan Baig seated at 50A, platinum skywards membership 491575256 approached senior and complimented above crew for his exceptional performance covering different competencies  Customer stated, bashir was very attentive professional and caring to customers needs whenever serving people around him and highlighted the warmth he welcomed him and his wife  Customer stated that this was his first flight to witness this level of excellence in service with his wife on emirates and it really made his day and journey accrediting the excellent teamwork to the leadership of bashir  MrMohamed stated that all crew should be trained up to bashir's standards of professional genuine approach, care and friendliness Customer name: MrMohamed Ridwan Baig Skywards membership : ek 491575256 Email address : nunubear@mailcom",Compliments
"EXCPETIONAL CREW PERFORMANCE HIGHLIGHTED BY PLATINUM SKYWARD     MrMohamed Ridwan Baig seated at 50A, platinum skywards 491575256 approached senior and complimented crew Syaza for her exceptional performance covering different competencies  Customer stated, crew was very attentive and caring to customer needs whenever serving in his area  Customer stated that this was his first flight to witness this level of excellence in the service with his wife and it really made his day and journey  MrMohamed said that all crew should be trained up to these standards of genuine approach , care and friendliness Customer name : MrMohamed Ridwan baig Email address : nunubear@mailcom Skywards membership : 491575256",Compliments
"EXCEPTIONAL CREW PERFORMANCE HIGHLIGHTED BY PLATINUM SKYWARD     Purser Riaz demonstrated exceptional performance covering different purser competencies from leading his team, to professionalism and customer service orientation  MRMohamed Ridwan Baig seated at 50A, platinum skywards complimented purser Riaz for his leadership and crew management, as he stated this was his first flight witnessing spectacular teamwork among the crew and unprecedented friendly atmosphere accredited to RIAZ's management  Riaz demonstrated genuine customer service orientation, ensured to brief the crew about special customers, followed up consistently on the UM flying in economy class  RiaZ role modelled leadership to both of his senior, through constant coaching, and feedback  Customer name: MrMohamed Ridwan Baig Skywards membership : ek 491575256 Email address : nunubear@mailcom",Compliments
crew members skirt was observed to be very tight,Image 
crew member Jovan was observed sitting in the aft galley (L5 galley) and using his mobile phone During the flight,Complaints
crew member Alba was observed sitting in the aft galley (L5 galley) and using her mobile phone During the flight,Complaints
CUSTOMER COMPLIMENT On top of descent customer seated at 23G asked to speak with CSV Emile Customer complimented and wanted to thank Vivien on her hard work and assistance she gave her with her children through out the flight Customer stated that Vivien was taking care of her babies while having a drink or using the toilet which made her flight go smooth Add on that Vivien is an out standing crew which work hard and always positive,Compliments
"crew members uniform is tight especially the blouse, skirt and waistcoat",Image 
"CREW COMPLIMENT     Crew Sofia volunteered for covering the Business class position, due to shortage of crew  She had been observed working very hard and quick learning the service style  She was professional in the cabin with her customer  She learnt the terminology for menu and wine and she was taking care of her cabin easily and professionally  She volunteered for both sectors and it helps a lot due to the full load for both way",Compliments
Gr2 Sophia Khan staff 426627 worked as Gr 1 for both sectors ddb cok dxb,Payroll adjustments
Not enough crew in economy Crew scheduling gave us one crew shortage due to crew shortage in stand by The flight was full both ways and the service was affected,VCM 
Customer on 18E Mr Boloor claimed that Danbi offered him and his son sandwich during express breakfast service without mentioning that it was beef inside it as they don't eat beef and his son had already taken a bite of it   customer complaint about h,Complaints
Crew operating higher grade,Payroll adjustments
Crew operating higher grade,Payroll adjustments
During the three layovers in SYD and CHC Tatiana she was observed coming to the lobby without any make up or lipstick,Image 
"Customer Feedback      Mr Fong approached me prior to landing into Hong Kong giving me feedback regarding his flight experience Mr Fong stated that in all his flights with Emirates this has to be the best flight he has been on All the crew where so cheerful, happy and really attentive Mr Fong said he really enjoed the entire flight",Compliments
CUSTOMER FEEDBACK     Mr Beck 55a  Customer passed along his feedback towards the end of the flight and stated the following  Customer stated  We have had a brilliant flight Aleksander offered us a great service he is a good lad Please pass on my gratitude to Emirates,Compliments
"Crew Attitude on feedback  During lunch service, Mihaela was observed that no name badge was worn on her waistcoat two hours after take off She replied the purser that she was busy, then she put on her name badge  While customer disembarking, Mihaela was observed that she was standing at 8J using her mobile phone sending messages When purser asked her: what are you doing, Mihaela replied nothing, she continued sending messages When the purser gave her feedback and reminded her that she was supposed to bid farewell to customers at R2 position, she told the purser enough , I dont care",Complaints
"customer approached me in galley after last service to say This is the first flight her family has taken with Emirates airlines  she and her family Extremely impressed with the aircraft (ice system, facilities, new aircraft)  noticed how dedicated and hardworking crew are, no other airline has service or products like This  will definitely fly with us again and recommend us",Compliments
:Christiana needs to be commended for her excellent service standard as she thoroughly knows her product and service  She was observed taking the initiative while I was speaking to High Valued customers and started preparing the meal carts and preparing the special meals for delivery to not further delay the service  She was observed being the first to volunteer to take extra meal carts and was observed double ending meal carts and bar carts when she observed her colleagues were busy with drinks  She offered to check all the lavatories and replenished them after the service and once finished she helped prepare the we care trays with drinks  She called and offered her assistance in JC from DXB   JNB knowing that a gr2 colleague was working out of grade and came to assist,Compliments
Petra's skirt was observed to be very fitted and tight and did not meet the Image and Uniform standards,Image 
"Crew Went Sick On Board After crew boarded AC with 05 minutes , Esraa Hammad staff no 434062 went sick with sudden pain On her lower RH abdominal",Payroll adjustments
"David showed great team work towards senior working at MR4 position and helping the aft galley During the service  before take off and after pre departure David took initiative and prepared well in advance All jucies,drinks and water for the following service  after take off,carts were ready very quick and He would assisting with the special meal stickers organization  David is very approachable crew member and He was smiled and positive entire flight  I Assigned David to be in Charge for the galley management During my legal break He did organize service very well and everything was prepared When I came back from legal break  David was following we care schedule properly so Each timing was written and drink service was done",Compliments
"No CSV in JC     Delivery of service to standard is affected by lack of CSV in JC cabin to assist with management of the cabin, delivery of wine basket in a timely manner as customers expect to enjoy wine with their meal   Purser not always available to assist with service , delivery of wine basket, needing to attend to flight deck and situations in economy class   Unable to observe CSV in YC during service or most times of the flight yet , Flight performance expected to be completed on CSV   Service is not a rolling service without a CSV or 4th grade 1",VCM 
"CREW APPRECIATION FOR CC MOHAMED During boarding, Customer inquired about upgrades on today's flight because he wanted to surprise his wife Explained they were going on their honeymoon to the Maldives  CC Mohamed 450222 was given this information and went out of his way just before top of descent to offer the couple a cake from business class and glasses of champagne Camera was also done for the couple  Mr MAITLAND claims he was very surprised as it was the end of the flight  Mohamed was also very hardworking on the flight, he was constantly assisting me in the cabin and galley especially during flight deck visits Maintained an organized galley at all times  Was proactive on handling customer complaints He declined 42H cheese board from j class and offered him other alternatives 54C made suggestions with the service and Mohamed was confident enough to accept such feedback",Compliments
It was found out during boarding that this was customer's First Flight on EK  Information was shared with FC team and agreed to make sure customer will have an excellent in flight experience  The suite features and IFE were explained in detail  Dine on demand service was highlighted  Recommendations were made to try the Dom Perignon P2 2000  Customer booked a shower and full explanation of the shower spa was done Kit bag was offered prior to the shower  Encouraged him to try the EK Signature Tea after his shower which he accepted  Checked on the customer's comfort regularly during the flight and ensured he is well looked after,Compliments
"CUSTOMER WAS SURPRISED WITH THE GESTURE DONE FOR HIM AND HIS WIFE AS THEY WERE HONEYMOONERS  During boarding, Customer inquired about upgrades on today's flight because he wanted to surprise his wife  Explained they were going on their honeymoon to the Maldives  CC Mohamed 450222 was given this information and went out of his way just before top of descent to offer the couple a cake from business class and glasses of champagne Camera was also done for the couple  Mr MAITLAND claims he was very surprised as it was the end of the flight",Compliments
Crew Elian was working as a Grade 1 as we were short of one,Payroll adjustments
Great customer interaction from Alessandra  Alessandra found out that one boy in a big group was having a birthday and she took the initiative to make it a special day for him  She prepared a special tray of deserts fort the boy and his classmates Then she organized for all of the group to sing a song when she delivered this tray and took a Polaroid photo of the boy  Customers all around the area were impressed how personal and interactive the Emirates cabin crew is and share this with me during disembarkation,Compliments
"Outstanding performance of Paula Mehaidli  Paula has an outstanding service personality From the boarding, she impressed the customers by greeting and welcoming them with a genuine smile  She was observed talking to every single customer on her side Since boarding was on the remote stand, customers were coming in groups and Paula took this as an opportunity to take more time to introduce the seat functions and the service to the customers in more detailed and personal manner  Paula also found out that one couple sitting at 8JK were on their honeymoon She took a polaroid photo of them and prepared a special desert to made their experience on Emirates flight more memorable",Compliments
"Alexandre was so organized and effective in the galley He started preparing everything on ground according to service flow All cups, meals and bread was heated on time up to standards Service flow in the cabin was so effective and fast due to his organized galley competence He also participated in the cabin during service and helped his colleague whenever he was free He was very hard working crew",Compliments
CUSTOMER COMPLIMENT ON CREW During the flight MrsRadhu commented on the excellent service she received from crew member Pooja Saha  413441  Customer commented on Pooja's sincerity and attentiveness ensuring that she also made excellent suggestions for MrsRadhu to try  Customer was thoroughly impressed and further went on to apply to become a Skywards member,Compliments
High performance by crewmembers in yc:   MrDhanrajani wanted to compliment crew members ( Guilherme 456410   Issa 420919  Zuzana 446443   Daniella 440106) stating that  I have been flying a lot and it was the best team that i have flown with    As,Compliments
Outstanding Performance   Pawel is extremely professional and knowledgeable with JC service   He is so kind and helpful to all the crew they enjoyed working with him   I received many compliments from the crew and seniors,Compliments
"Customer feedbacks   During disembarkation, customers were all thanking us for a lovely flight which was so impressive seeing all the cabin thanking us for a good job done",Compliments
"Mr Alnajem (19B) complained to me about Mathilde's customer service  During the breakfast service, Mr Alnajem complained to me that Mathilde was not smiling enough  He requested that someone else serve him for the duration of the flight",Complaints
