description,subcategory
When I picked up the KIS from its frame holder in the galley it was found that the corner of the tablet damaged,KIS Application
"KIS delayed baggage form did not download hence, could not be filled",KIS Application
Printer does not connect to KiS tablets,Printer
please note that KIS printer already has a defective sticker on it from devious sectors and has not been fixed nor replaced,Printer
The flight was closed but did not give us the right figures as the final was 32 but the KIS tablet showed 33 passengers  KIS tablet showed also 2 customers were seated on the same seat 7F,KIS Application
"Karen Francis (436336) lost her MOD on board Unfortunately it couldn't be found after landing It was kept in the stowage no 01, above seat 7B",KIS Application
Printer was inoperative  It says IP not connected and status offline on the WiFi  The cable was connected still it did not synchronise and print,Printer
• Unable to obtain flight final outstation • Flight details were partially downloaded,KIS Application
Printer INOP   Replace the cartridge message popping up  Cartridge holder broken  Cartridge leaking,Printer
"NO DEDCATED TABS AVAILABLE FOR GENERAL INFORMATION                                                                       1, EARLY DEPARTURE ex Male doors closed at : 2240 2 VIP CUSTOMERS Mr and Mrs Wayne Roony ( ex England Foot ball Captain ) All asst; provided, Customers were given priority, Spoken to and permitted to disembark first along with FC customers in order to make if to the Manchester flight 3 CABIN LOG BOOK HAD NO PAGES As per the engineering staff No fresh pages available in the CABIN LOG BOOK Capt was informed Dubai contacted, 4",KIS Application
Kish did not sync the flight,KIS Application
Printer was inoperative (aircraft registration no: ENY)       CSV cannot print out the special meal stickers due to the printer kept showing the paper mismatch message,Printer
PR 1081724055 inoperative,Printer
"NO DEDICATED TABS AVAILABLE FOR GENERAL INFORMATION                                                                       1 10 Minutes delay ex Colombo STD : 2035 ATD : 2045 ( 10 Minutes ATC delah ) 2 Cabin Log book had no pages left, Engineering and Capt were informed, Dubai advised all defected faults to be logged by Capt, until the problem is rectified 3 light loads, All crew were mobilized for promoting duty free, interacting with children, helping elderly customers",KIS Application
Kis final was incorrect There was one less pax in total number of pax,KIS Application
Live Sport Application suggestion     New feature displaying Live sport and which customers are interested in excellent   I informed all customers showing how ad when to watch the world cup live on board and they were all so impressed we knew this information and were able to share it,KIS Application
Kis Tablet while in the hotel did not open All CSV kis tablets had opened in the hotel Purser Kis tablet opened while in the airport All 4 Kis tablet did not finalise for the sector MXP JFK,KIS Application
Lost MOD   During disembarkation into Addis Abba Ahmed could not locate his MOD anymore  Upon a deep search into the aircraft the MOD could still not be found  At this point MOD is now considered as lost,KIS Application
"Upon arriving in LED Purser's KIS tablet stopped working and screen remained blank even after several restart trials Tablet was fully charged, however would not switch ON As a result the flight could not be closed",KIS Application
tablet failed to sync using sim card,KIS Application
No connection   Could not download any flight info,KIS Application
"NO FLIGHT FINAL   Connected to airport WIFI in BOM to open the flight as Roaming was not connecting   Downloaded most of the flight this way   Later on ground, KIS tablet said that it was then connected to roaming but I received no flight final and no further updates on flight info",KIS Application
No KIS connection or synchronization,KIS Application
When printed the special meal stickers it wasn't showing the waitlisted meals The waitlisted meals were printed as the confirmed ones,KIS Application
On the A380 there are 2 WI FI connections   UAECREW and UAEKIS,KIS Application
"KIS tablet unable to connect to any network (Wi Fimobile) in IKA,therefore didn't receive any flight information out of IKA",KIS Application
HCV Checklist Doesn't Save Changes   changing the status for the HVC checklist doesn't get saved,KIS Application
NO CONNECTION IN MED   No connection made on ground in MED therefore could not download the flight,KIS Application
Ground Services Not Reflected on Customer Profile on KIS Application   Mr & Mrs Mejri need WHCS   They boarded from the high lifter from Dubai as the aircraft was parked on a remote stand   WCHS ground assistance are reflected on the Passenger Information List (PIL) but not on KIS,KIS Application
Printer inop,Printer
ALLOCATED POSITION DOES NOT GET SAVED On the past two flts I have had the positions allocated in the beginning of the flt only to have them reappear as unassigned either after the flt is closed or before closing the flt I have to enter the positions all over again sometimes before my new journey on next flt,KIS Application
No USB wire for printer  There is no USB wire for printer loaded,Printer
the KiS tablet did not synchronised on the aircraft flight did not close and final details did not transmit,KIS Application
KiS tablet did not connect nor sync from LGW outstation,KIS Application
Netgear connectivity     After take off some customers have swapped their seats and although both CSVs have made the changes into their KIS tablet I was not able to get the seat swaps in mine,KIS Application
Printer Was Inoperative  SPML stickers could not be printed after boarding as printer was inoperative,Printer
Printer was inop,Printer
Crew member lost her MOD after the first sector On the return flight she could not see her MOD She searched all the areas where it could possibly be but it could not be found,KIS Application
"NO DEDICATED TABS AVAILABLE FOR GENERAL INFORMATION                                                                        1 NO CONNECTON THROUGH KIS NETWORK WAS AVAILABLE IN TO MALE, CONNECTION ESTABLISHED THROUGH A PRIVATE NET WORK ( HOT SPOT ) ONLY INTIAL DOWN LOADING WAS POSSIBLE TILL THE HOT SPOT WAS AVAILABLE FINAL LOADS NOT RECEIVED 2 TRANSIT COUNT AND BAGGAGE ID DONE , ( ONLY 09 TRANSIT CUSTOMERS ) 3 ONE WCHC , ALL ASSISTANCE PROVIDED TO ALL CUSTOMERS 4 ALC OHOL AND DUTY FREE BAR s LOCKED AND SEALED ( CONTROL FORM FILLED ) 5",KIS Application
USB CABLE BROKE:   One end of the printer USB cable was broken,Printer
Flight Final The flight final did not match the flight final on PIL,KIS Application
KiS Printer INOP  no Toner       after take off I tried to print the special meal reports with the kid printer   the Printer was refusing to print any documents stating that there is no Toner in the printer,Printer
Pinter was inop,Printer
"NO DEDICATED TABS AVAILABLE FOR GENERAL INFORMATION                                                                        1 07 Min delay ex DUBAI STD : 0945 ATD : 0952 TOTAL DELAY : 07 Min LAST CUSTOER BOARDED : 0935 REASON : engineering ( Engineer left the AC at 0951 DOORS CLOSED : 0951 2 LIGHT LOAD 3 DUTY FREE PA DONE, CABIN MESSAGE ACTIVATED ALL YC CREW WERE REQUESTED TO PROMOTE DUTY FREE, TAKE ORDERS, HELP DUTY FREE OPERATORS, 4 CAMERA USED FOR CHILDREN ( 14 CHILDREN )",KIS Application
Xavier Marin Rodríguez 436212 placed MOD underneath TV in lounge whilst assisting a customer This was just after breakfast service When he turned back to pick item up it was no longer there,KIS Application
No synchronization achieved from all the devices,KIS Application
"Positions could not be assigned due to glitch in the system       After flight was opened positions were already pre assigned as per last flight   when tried to change the positions, the system did not allowed me to do it   All the positions showed in the system were for 777 only and not A380",KIS Application
flight information could not be downloaded                            flight could not be downloaded out of Vienna,KIS Application
NET GEAR Faulty The device showed 1% battery and stopped working JC unable to work with the MOD properly,KIS Application
Printer INOP     Unable to print the special meal stickers,Printer
"VACANT SEATS BLOCKED ON KIS TABLET EVEN AFTER FLIGHT CLOSE     After flight was closed, there were still various seats in J class and Y class that were blocked  Due to them being blocked it does not allow us to perform seat swaps in to those seats despite them being vacant and operational  We checked with ground staff in MAD regarding this issue and they stated that from their system any seats that may have been blocked initially had already been unblocked",KIS Application
flight final did not synchronise prior departure,KIS Application
Flight was closed by me after reaching the hotel Before the return sector home the flight had reopened itself This is not the first time this has happened,KIS Application
tablet was not turning on   flight back was not open Due to the Issue,KIS Application
KIS tablet not fully synchronized and closed out of JED,KIS Application
Flight did not load,KIS Application
Tablet shut down before take off  Blocked for use,KIS Application
Despite of closing the flight as per norms after each sector on all the 4 KIS tablets   No messages were sent or received as emails on all the sectors until landed back in DXB,KIS Application
Printer would not connect with Kis tablet (connected previous sector)  Tried both Pursers and my own  Unable to print stickers  Stickers written by hand,Printer
Printer was found inoperative stating the ink cartridge is not fitted properly  tried to fix the cartridge but still it was not working,Printer
KIS tablet did not synchronize before take off Not all customers names and information were loaded SIM card was showing: NO CONNECTION,KIS Application
PR 2071724047 found on board without the USB cable   Also the charging adaptor is not the correct one for the device   Was unable to print out the SPMLs stickers,Printer
KIS Printer Not connecting     The KIs printer on available on this flight was not connecting to the KIS systems either with the cable or with wireless   The printer was found to be the older one which is the HP Office Jet 100 Mobile Printer   Serial number of the printer   PR3061521703,Printer
Net gear won't synchronize with all KIS tablets  Cabin Supervisor's KIS tablet did not have full customer details  MOD was unable to connect to KIS tablets,KIS Application
not able to open the flight EK384   it department informed me that there is An issue with This particular flight not being able to downloadsync   the MOD for J class was not able to be used as there was no information from the KiS tablet to be synced,KIS Application
KIS DID NOT SYNCHRONISED TO GET FLIGHT CLOSE BEFORE DEPARTING   All the 04 KIS tablets did not get the 'Flight Close' before the doors were closed   Used the OnAir WiFi to synchronised the KIS tablet to get the Flight Close' information,KIS Application
"KIS tablet  on top of descent I placed the KIS tablet in the coat closets , while crew member Sandra Vanessa opened the closet door in order to get her jacket , the KIS tablet fell on the aircraft floor",KIS Application
Flight did not close ex STN,KIS Application
FLIGHT WAS CLOSED BUT ONLY HALF OF THE CUSTOMER LOAD REFLECTED IN MY KIS TABLET                                                                                                                       Flight was closed and green   At the end of the flight I realised that the customer load i had in my KIS tablet was only half   Load was full but was showing only about 170,KIS Application
"PRINTER INOP     As per previous Purser, note was left behind that the KIS printer was inop",Printer
Printer Cable inoperative   Printer cable is not working properly and need to be changed,Printer
"Mr Alibhai was the customer sitting at 6J The KIS also showed pax Mrs Ismail at 6J and her husband Mr Maqsood at 6K Even after restarting, refreshing, closing and reopening the KIS application KIS still showed two pax who did not make the flight but also still showed the double booked seat of Ismail and Alibhai",KIS Application
Fight couldn't be download,KIS Application
Printer was inop,Printer
"KIS  SIM card                      SIM card was not working from CDG station  No connection, No SYNC",KIS Application
the flight didn't close after closing the door for departure on all KIS tablets including the Purser's KIS tablet  KIS didn't syncronized with MODs    Menu description didn't download properly on F and B ordering,KIS Application
We had to do a MUC flight instead of DPS flight Our AC broke down,KIS Application
"Glitch observe when upgrading Customer using miles and when writing comments and incidents       After following all procedures when upgrading customer from economy to business, message from KIS was the following: customer was upgraded successfully, however after a while customer disappear from upgraded seat and appear on original seat and original cabin again   Comments and incidents when raised and completely filled showed the following message: staff number missing",KIS Application
Before take off I tried to print the special meals but the printer couldn't work  The outlet for connecting the printer cable to kis tablet is loose,Printer
My Flight Performance   Kis application is not saving the completed My Flight Performances on this sector,KIS Application
my name not showing in the team list  When raising reports my name is not on the drop down chart  When signing out of the COMMENTS page my name appears on the draft,KIS Application
did not synchronise Final,KIS Application
Inoperative Printer on A6 EOM     The printer cartridge inside the printer does not latch in place   Unable to use the printer,Printer
it was not possible to close the flight from Dubai   Many attempts were tried   This effected the MOD,KIS Application
MOD was handed to me at EGHQ for trial of WiFi   I was advised to keep the device opened at All times During the DXBDPSDXB   I could not sign in using my staff number on the return sector (on ground) as it kept stating connect check you connection\,KIS Application
Printer shows  Paper setting incorrect   Couldn't print out stickers,Printer
No connection established in SIN (Mobile 'no service'  displayed on connection menu),KIS Application
"While writing VR's I (Ada Simon) could not select my name, because it was not shown under the Raised By drop down menu   It was not showing even on the Purser's tablet   All VR's written by Ada Simon have a note:    VR written by Ada Simon 420499",KIS Application
kis applications could not be opened in order to close the flight or write RVs  switch off button or restart button could not be accessed as would not display  kis application for final flight shows 78 pax booked in JC and 78 checked in however only 76,KIS Application
"Unable to close flight final , prior to closing the last door",KIS Application
Customer list showed 2 different customers for the same seat 43B   Customer list showed 2 different customers for the same seat 43C   Purser tablet showed the same 4 names,KIS Application
"SPML stickers did not include one of the codes associated to this customer's profile   In this case a customer has two SPML codes assigned, one for the infant (BBML) and one for herself (HNML), seems like the Software only recognises the first code (BB",KIS Application
"the Printer to print the SPML stickers inside the CWS is INOP, thus unable to print SPML stickers   the cartridge stowages inside the Printer is defective",Printer
On arrival in CPT from outbound sector EK77215JUL KIS tablet showed connection to VODACOM network as flight was closed whilst in transport from airport to hotel   Flight showed as closed   When opening KIS application for return sector the outbound sec,KIS Application
No flight final      There was no flight final received,KIS Application
No connectionsync in STN,KIS Application
"defective KIS printer,  The KIS printer cartridge is broken and was unable to print",Printer
SPML stickers handwritten \ KiS unable to connect  Unable to print SPML stickers   Unable to connect to WiFi service using Netgear,Printer
"WAITLISTED SPML PRINTED AS NORMAL SPML   It was observed on both sectors that the SPML that appear WAITLISTED on the PIL were printed as loaded SPML (not as WAITLISTED), which lead to several confusions among crew and to wrong delivery of SPML",Printer
KIS not synced     Unable to connect and sync in BOM,KIS Application
"All info deleted After synchronizing the return sector and once in flight, all information from this sector disappeared Passengers info is not available All kis reports deleted and MFP show pending as in not assigned although some completed on the first sector",KIS Application
"All info deleted Shortly after take off on EK 100, 17062018 all information from this sector disappeared None of the kis reports were visible MFP were pending although some were complete",KIS Application
"Deleting draft MFP Once completed, although pressed on submit, the MFP draft got deleted and showed as pending again",KIS Application
"Subject: Elite pad no power  Continuation from previous report  There may be some My Flight Performance I was not able to complete due to no power on elite pad, despite on full battery charge",KIS Application
"Subject: Elite pad no power  Upon returning to Dxb, my elite pad could not be switched on  There was no power even though the battery was on full charge",KIS Application
Mobile connectivity not detected Flight download was initiated using hotel Wi Fi However unable to achieve flight final when at the ac,KIS Application
Incorrect flight final  The final cabin load displayed on the KIS was different from the PIL,KIS Application
Please note that all Kis tablet did not get the flight final,KIS Application
"Printer inoperative, would switch on but not print",Printer
list of HVC disappeared Once When the flight got closed   This glitch affected All KiS devices,KIS Application
printed would not print SPLM stickers,Printer
KIS tablet failed to connect mobile data      KIS tablet was unable to connect to mobile data   Tried several times but failed,KIS Application
KIS did not synchronise in IST station to open return sector,KIS Application
Loss of DATA for Flight review    I conducted a flight review for one cabin crew member during the previous sector and selected to have it into draft to add a couple of things before the end of the flight  When the above was done I omitted to select from draft to submit' and closed my flight on arrival in HAM  All the written part I did on the flight review disappeared No message came on the screen to warn me that the review was still into draft mode,KIS Application
MSG with  printer needs ink  appeared when trying to print the SPML stickers,Printer
flight did not closed                  flight did not close on pursers KiS tablet even after take off  therefore All flights remained open on All other KiS tablets  final customer Load did not finalized and no sync  some customers name did not reflect the Seat they were occupying,KIS Application
Flight DID NOT CLOSE Final informationload were not captured     Flight opened with the hotel's internet HOWEVER did not close at the airport using Airport Wifi & Roaming   Tried to SYNCH and close after take off however was unsuccessful,KIS Application
"NETGEAR HOTSPOT INOPERATIVE      After closing the flight whilst on ground, Netgear Hotspot was switched on   Cabin Supervisors and I tried to connect to k1S wifi however was not successful   Elite pads and MODs were not synchronized",KIS Application
MFP    This is to highlight that every MFP on every flight allow to record the data written only once   Once in draft any extra data recorded will not get saved if the MFP is put again into draft but will record extra data added only when the entire MFP is saved,KIS Application
"Closing Flight    On the previous sector the flight was closed therefore showing green   On switching kis on today in order to open the above sector, the previous sector was showing yellow as not closed",KIS Application
printer PR1051723928 INOP   WiFi connection defective   No USB cable available,Printer
"MOD damaged  Meal ordering device of Crew Dina Velickovic (s427502) got damaged when a bottle of wine fell on it during light turbulence, while it was on the galley top  Screen and home button got broken",KIS Application
"Flight could not download outstation KHI  No mobile connection  Ground staff offered mobile hotspot, unsuccessful",KIS Application
No connection synchronisation on the KIS tablet,KIS Application
No connection to mobile data to close inbound sector EK815DXBRUH26MAY or to open this current sector,KIS Application
no final received,KIS Application
Final flight figures were not received out of ISB,KIS Application
"All flight information (except My Team, Nationalities, Languages) disappeared, once the return sector was opened   Crew positions had to be re entered and MFP's re assigned   Comments & Incidents disappeared too, yet were received on Outlook",KIS Application
unable to close the flight on arrival into DMM   unable to open new flight   no WIFI or mobile CONNECTION,KIS Application
There was technical problem with KIS tablet After the first sector I was not able to open that's ector in the hotel and complete the reports,KIS Application
KIS failed to reach the flight final,KIS Application
The Sim card didn't work and the FF was not downloaded,KIS Application
"Tried to open the flight by connecting to mobile data, however failed   Connection on KIS shows Mobile No Service on ground in BOM   Connected using hotspot from ground staff to openclose the flight",KIS Application
"Flight closed  flight closed out of kul , but with incorrect passenger numbers  load was higher in actual but kis tablet displayed less amount checked in , with flight closed status",KIS Application
"NOT ABLE TO CLOSE THE FLIGHT   Upon arrival to RYADH couldn't close the flight    Mobile connection showed Zain Network KSA, with the triangle warning sign, displayed message  Can't connect to this network Enter an APN and try again",KIS Application
"If a customer with a baby on her profile has a special meal, KIS application when printing stickers just prints out BBML  Customer at 67E has her infant on her profile as well she has a AVML ordered  When we printed out special meal stickers from KIS application only BBML shows up without her AVML sticker",KIS Application
Unable to open the flight,KIS Application
"New SIM card INOP   Starting from Dubai, on the ground the SIM card was displaying No service   In ATH was displaying the same PS In Dubai the SIM card was working perfectly and the problem started around 09:00 DXB time",KIS Application
NO CONNECTION ON CMB      There was no mobile connection in CMB,KIS Application
We found note from previous Purser that Printer is inoperative      Printer inoperative,Printer
"No printer loaded, unable to print stickers  Written by hand",Printer
Final Information Not Attained  New sim card already installed  No options shown for mobile in order for sim card to operate  Ground staff did not have hot spot,KIS Application
"Upon arrival, tried to close the flight, however, no connection found   KIS shows Mobile   No Service   Flight did not close",KIS Application
"Flight Closes Information   Flight was closed as soon as it landed in DFW   The box confirming that all the information has been sent popped up   When switching the device on on the day of the return sector, box that confirms that flight had been closed (green) was yellow again   Flight had to be closed again by opening the new sector",KIS Application
"Special category customers are not fully reflected in the KIS application   There is a few customers with WCHR and WCHS category assistance in the PIL ( Passenger Information List), however in the KIS application, there is only one customer brief with assistance described as WCHR",KIS Application
"No Mobile connectivity at this station   While trying to zinc in order to get the flight open for this sector, the tablet displayed at all times No Connectivity",KIS Application
"Connection ON I managed to connect to the airport Wi Fi , however the flight did not even open Ground staff assisted with password, but still unsuccessful I could open any other site, but the flight did not load",KIS Application
SIm card not helping in opening or closing of the flight,KIS Application
KiS Printer not loaded   informed catering supervisor upon boarding the aircraft   unable to bring KiS Printer prior to door closure,Printer
Printer INOP    Printer was not working  troubleshoot was done,Printer
Unable to connect to the mobile network,KIS Application
no CONNECTION in KHI   unable to close flight and open new flight in KHI,KIS Application
"KiS does not sync at out station         on the application Once the AMM square was selected to upload the information for sector AMM DXB, the KiS tablet shows that it does connect to mobile   the application also shows that it is connected to mobile   the number Messages to send changes   however, the application does not sync and the flight information does not upload over mobile data   the SIM Card has been changed, however there has been no change to the problem of KiS application syncing over out station mobile data",KIS Application
mobile CONNECTION via SIM cart was not working on This station and never worked since the SIM cart was changed   the MSG received is insert SIM cart,KIS Application
Printer was not loaded therefore SPML stickers was not printed   note that the Printer bag was there,Printer
could not be connected   no sync and connection   there was no mobile connection,KIS Application
"No mobile service  Since new SIM card installed on this tablet, NO Mobile service on all stations, eg LHR,MNL,MEL,WAW,ISB,KWI,CPT etc",KIS Application
Flight did not achieve final,KIS Application
KiS tablet failed to download the full and final information,KIS Application
could not down Load final fligh details   could not establish CONNECTION from the AP   no CONNECTION via mobile data,KIS Application
KIS printer for the flight was 'INOP',Printer
"Could not synchronise KIS to close initial sector DXB  DMM Sector showed as closed from previous sector when attempting to open return sector DMM   DXB Could not synchronise to open return sector via data conenction No airport wifi or other connection available Ground staff informed that KIS synchronisation is often a problem at this station Tried resetting KIS and connection After arriving in DXB attempted to close sector with information including no pax specific VRs and crew positions etc however KIS would not close the sector via Ahlan, data or home wifi connection Tried opening the sector before closing it, and several restarts however nothing worked",KIS Application
PREVIOUSLY HIGHLIGHTED   On flights with transit passengers on board during initial flight opening at transit station it is observed of transit customer load being displayed on KIS application   Once flight final received prior to departure instead of displaying the total customer load including transit customers KIS application only displays joining customer load   Joining customer load was also not complete such as 37H   Gold member was not on KIS application   This issue has been highlighted on KIS VR's on previous flights,KIS Application
Seat swap was not synchronised,KIS Application
The flight opened however did not closed in LHR,KIS Application
KIS tablet load error                          Actual load and configuration for this aircraft 777 300 is 0842304 seats however KIS application was reflection 0117305 as checked in  (1 in YC )  Captain and EK ground staff in ADD were informed,KIS Application
Every time I write an MFP or save a comment on that and I go back and to continue writing I don't find anything I wrote earlier,KIS Application
Unable to close app after arrival used hotel Wi Fi,KIS Application
Tablet did not sync and close in London Turned off WiFi no signal or connection was made with the sim card,KIS Application
No Signal KIS tablet There was no signal on my KIS tablet when roaming was switched on There might be an issue with the roaming services in LIS station LIS Airport WIFI was used to sync the flight details,KIS Application
NETGEAR DOES NOT GET CONNECTED   Netgear does not want to get connected to any MOD and cannot also get detected,KIS Application
No connection thru SiIM card,KIS Application
"Tablet does not have a mobile roaming service in JFK airport  The Flight opened before we left the hotel, it only loaded half the load of the flight or not the complete customer details  My flight did not close before we take off",KIS Application
No AHLAN coverage on stand   The AHLAN WiFi was not available on AC parking stand B23   The KIS SIM card was not working,KIS Application
No flight final at RUH,KIS Application
SIM CARD INOPERATIVE   The mobile SIM was not operational,KIS Application
Both Cabin Supervisors unable to connect KIS tablets to Netgear and close flight (for flight final)  Used On air to close flight which worked successfully  No further issues,KIS Application
PUR SIM CARD   FAILED IN MAA PUR was unable to gain a successful connection in MAA   with doors open MAA station advised that this is often the case in MAA Although some PUR are able to connect via SIM It became evident that the SIM was unable to connect   although PUR blackberry SIM (DXB) was OK with multiple networks showing andor connecting,KIS Application
"KIS application did not close Flight remained OPEN Final customer information could not be retrieved, However most of the customer information was downloaded",KIS Application
FLIGHT NOT DOWNLOADED     Tried several times to connect to internet on ground but it did not connect with any network   Asked ground staff and even after connecting to their mobile hotspot the flight details failed to download,KIS Application
KiS not synchronising using the SIM card   KiS only works with WiFi   SIM Card showing no service   SIM Card only connected in DXB   same problem received A week ago,KIS Application
I was not able to connect the tablet through Roaming,KIS Application
Flight closing  Flight did not close upon arrival in DXB,KIS Application
KIS on all 4 senior's tablets gave flight finals even though all the customers' details were not yet displayed on the KIS tablets,KIS Application
KIS did not synchronised out of MAD,KIS Application
"Printer not found in A111 stowage, aft galley",Printer
Both CSV KIS tablets did not load the return sector flight information even after connecting with net gear,KIS Application
Flight was not opened on all MOD's   Connection was not established between KIS tablet and the net gear,KIS Application
"C&I Reports Closed to PUR Tablet   Auto Sent  Not Editable   Upon closing the flight to the PUR tablet, the C&I reports from the CSV tablet synced with the PUR tablet and each reports status automatically changed to Sent As a result of this, when an edit was required on a C&I report, it had become disabled from editing from both the pursers KIS and the CSV's KIS (Did not sync as draft as it had in the past) This is not practical nor realistic as reports may need to be changed last minute, after the top of decent period",KIS Application
DOCUMENTING HERE AS NO APPROPRIATE CATEGORY      Customers can be book marked however no option to see all bookmarked customers in 1 go,KIS Application
No data uplifted,KIS Application
"SIM card didn't work in MAD Only Wi Fi had to be used in the hotel and airport, to get connection",KIS Application
KiS did not connect at all in CPT,KIS Application
Kis could not close the flight in BOM nor open the new sector     Syncronised tablet to close the flight but it did not work   There was no network picked up by the SIM card,KIS Application
no CONNECTION out of CMB station,KIS Application
Printer n PR2031723796 displays paper error   Printer inop,Printer
Printer INOP Due to broken cover,Printer
"Flight Final Not Received  The synchronization was switched on (on all leaders' KIS tablets) on ground in PEK, however the flight final was not received",KIS Application
KIS PRINTER BAG  The laptop bag holding the KIS printer is damaged and needs to be replaced,Printer
The flight did not close in DXB,KIS Application
"Since changing my SIM card I noticed the following  The flight does not open most of times without hotel WiFi  The flight does not close after landing as the KIS does not connect till we arrive to hotel and use the hotel WiFi,  after closing my flight on arrival the flight goes back to non close status where other attempts need to be done to close it  after those trails to close the KIS close the sector however the colour appears as Orange not Green   final closing for my flight to collect the whole sector DATA (out station) before closing the plane door is difficult as no connection is happening and I use my own data to connect  Some of those destinations are Prague Singapore Colombo",KIS Application
None of the 3 KIS tablets synchronised out of LED,KIS Application
MOD forgotten     Crew member Ciemuna Jones 427744 stated that her MOD device was forgotten in hotel room,KIS Application
MODs did not connect to F&B application      2 MODs did not connect to the F&B application;   Both Adriana's and Hamdi's MOD did not connect;,KIS Application
KIS application failure      All flight information were deleted from my KIS application for the sector DXB FCO;  None of the reports submitted through the KIS application for the sector FCO DXB were sent to my email;,KIS Application
"KIS TABLET DIDN'T CONNECT IN HAM STATION    due to not being able to connect with KIS tablet to HAM station, we couldn't downloadopen the flight   flight and customer information unavailable",KIS Application
Flight didn't sync out of IKA,KIS Application
there was no CONNECTION at All in HRE  the only CONNECTION was from WIFI at the hotel,KIS Application
there was no CONNECTION at All in LUN,KIS Application
"Attention needed for the on board printer   As soon as we switched on, the following message error appears and we can't do anything from there   ERROR CODE: 0X011A17FF DOT11PRIVATE   PRINTER SERIAL NUMBER: PR1051723924",Printer
All 3 KIS tablets didn't sync before or after take off,KIS Application
KIS tablet was showing 'No mobile connection' in MLE,KIS Application
no GSM CONNECTION out of SKT,KIS Application
The cartridge of the printer is broken,Printer
"A Mobile Connection was not established ex LHR   The system indicated as No Service the entire time   The flight synchronised through WiFi   However, the flight did not finalise   Complete flightcustomer information was not available inflight",KIS Application
no CONNECTION established at PEW station   flight information received by connecting tablet to personal wifii,KIS Application
the Printer for This sector was inoperative  One of the cartridge ink was missing,Printer
Printer INOP         Printer on flight INOP   previously logged into blue log book part,Printer
Printer didn't work Error message was displayed,Printer
PRINTER INOP,Printer
MOD damage after falling on the floor    glass cover of MOD cracked but still working after it fell on the floor after an unexpected contact with a passenger,KIS Application
"KIS would not sync in CMB SIN KIS would not close SIN KIS (sector SIN CMB) closed in CMB during transit but then would not open last sector to DXB ( CMB DXB), so no flight details at all fotr last sector In CMB transit At outstations network still shows NO SERVICE under MOBILE, at all stations When it did finally connect under MOBILE, KIS app would not show that wifi was connected, even though tablet was saying it was",KIS Application
Could not open the flight   KIS cannot connect to the mobile connection   Mobile connection showing no service   None of the KIS tablet got any information for the flight,KIS Application
Router Does Not Synchronize With KIS     No synchronization between KIS and router,KIS Application
"Unable to open the flight  Out of Dubai it was fine  Outstation, couldn't open the flight on ground, tried after take off still didn't work",KIS Application
meal orders were taken manually Due to flight was unable to download completely,KIS Application
Flight could not be open at RUH station     Ground staff advised us that there is no connection at this station so the flight cannot be opened if the SIM card on the Purser's KIS tablet does not work   Flight could not open   Orders needed to be taken on ground on this short flight   Full cabin load,KIS Application
NO POSITION AVAILABLE   On the sector SYD   DXB there was no ML4 position to assign Karin Barraj,KIS Application
new SIM does not connect,KIS Application
"WiFi pass not working    The WiFi device was not working  Only the Purser's KIS would connect to it, none of the MOD's could connect to the WiFi device  There was no UAECREW network  ORD DXB flight would not open on MODs even if my KIS tablet and Purser's tablet had flight closed",KIS Application
KIS   No connection   No connection was available at KWI to close  open the flight,KIS Application
Unable to open the flight from DAC     All KiS tablets including Pursers did not sync while in DAC,KIS Application
My KIS tablet ( HP Elite pad ) was stolen during the SFO DXB sector on aircraft under the registration  A6EEL) on the 22May2018  The IT advised me that the devise serial number is 5CG6388ZG7 and the asset number is TB3121618189  The tablet was taken by crew member (Bruna Faria Noce s 441783) to double check on a special meal request  The cabin crew member (Bruna Faria Noce s441783) could not reach me to return the tablet due the service carts in the cabin  The cabin crew member (Bruna Faria Noce s441783) gave it to the other cabin supervisor (Anita Vadivello s 400745) to keep it in her galley and she continued her duties  The cabin supervisor (Anita Vadivello s 400745) placed it on the top of her galley surface  Later on when I followed up to get my tablet back Anita stated that she does not know where it is  All of our trials to find it failed,KIS Application
"CSV Ahmad 404004, claimed of having given his KIS tablet to CCM Bruna 441783 during the meal service to double check on the SPML’s in the mid galley   Having done the needful Bruna left the KIS tablet with CSV Anita 400745, who was in charge of the Y",KIS Application
Flight not closed   Could not get the flight final   KIS tablet synchronized through cellular data connection   No connection to Ahlan network on board,KIS Application
no CONNECTION into MED station  return sector not downloaded,KIS Application
"After checking in the hotel, I closed flight on KIS It appeared it was closed (green colour appeared), however it soon changed back to yellow when I closed KIS",KIS Application
The new sim card doesnt connect at out stations   it says ''no mobile'' and will not open or close the flight,KIS Application
No flight information despite connection   Despite connecting to a network using the mobile service (sim card) the flight could not be opened and therefore no details were retrieved,KIS Application
"Damaged KIs tablet   Customer at 7K filled up his information for Skywards enrolment   While handing the tablet back to me, tablet fell over, and I noticed a dent on the side, by the USB port",KIS Application
The actual load and the final load on the KIS application did not match after flight close,KIS Application
KIS tablet connected synchronized out of DXB and flight information has been received However The tablet only used for the half of the flight as the main page froze and could not go to flight details I have used CSV's KIS tablet for further customer details,KIS Application
SIM Card did not work out of CMB   no mobile CONNECTION was available at the airport,KIS Application
Printer missing   Only printer bag was available at the stowage at L5 with no printer inside,Printer
Unable to close flight on aircraft or in hotel yesterday,KIS Application
