description,subcategory
"RE: Dates for pre departure service  We had 06 customers in FC  Out of 15 dates loaded, only 07 were taken by customers  08 date wasted",Food
Mrs Sharon would like to order Gluten free meal for her future flights,Food
customer would like to order An AVML as soon as is possible for onward flight,Food
"FC food wastage  Out of all the dessert, cheese and fruit, only 01 dessert (Coconut Burfi) was requested by customer",Food
"quality of the bread   the passenger reported to me that he didn't like the quality of bread, as he stated it was not cooked enough and it supposed to be more crunchy",Food
"choice unavailable   during dessert service the passenger asked for a cheese board, however the choice was unavailable",Food
Customer would like to cancel the GFML for all future flights,Food
"customer commented on red wine, saint Emilion that it taste Bad and stale  When offered to give him from another bottle, He politely declined",Food
meal dissatisfaction    during the lunch service the passenger reported to me that she didn't like the smell and taste of the main course (Duck),Food
NOT ENOUGH IFTAR BOXES   31 IFTAR BOXES LOADED   39 CUSTOMERS WERE EATING BOTH IFTAR BOXES AND TRAYS   WAS NOTICES A FEW CUSTOMERS THAT HAD TRAYS DURING THE SERVICE APPROACHED THE GALLEY ASKING FOR BOXES,Food
"Out of 42 customers, none of them asked for newspapers  Crew did inform the customers that we have newspapers to offer",Loading
EK 0923 DXBCAI WE RAN OUT OF IFTAR BOXES 2 IN JC AND 7 IN EY,Food
"Customer complain  Passengers who were fasting asked for iftar boxes after the light bites service  They got really upset when I explained that it was not loaded on this sector   They said for the amount they pay, and since they did not eat at all on board, emirates could have provided a few boxes for those fasting?",Food
anniversary cake was received and served to Mrs Russell During the flight  customer was very happy,Food
CHML cancel      Customer did not want the child meal,Food
"Please provide a LSML for Mr Alkhaaldi's return sector If possible, without sodium and potassium, as he is a heart patient",Food
Customer requests AVML Asian vegetarian meal,Food
IFTAR BOX     Mr Ragab mentioned that he found the contents of the iftar box were too small,Food
Customer request to cancel VGML Strict Vegetarian Meal,Food
JC Menus for first sector were not loaded,Loading
"Meal trays and hot meal shortage       For the sector DXB x KRT only 40% of the catering provided was for lunch service ( non fasting customers) and 70 % were Iftar boxes   We were short of 45 lunch trays and hot meals, as most of the customers were not fasting",Food
Requesting CHML  Ms Erickson(39D) wants to have a Child Meal for her next flight,Food
VGML request for all future flights,Food
Customer main meal choice was unavailable    Customer requested the North Atlantic COD  Choice was not available,Food
Mrs Prior Commented that the Quality of the Food was Not Good,Food
"SHORTAGE OF BEEF OPTION   During the main service, there was a high demand of the beef option Due to this, we had to decline two customers their initial choice of main meal",Food
Requesting CHML  Mr Fjermeros(32E) wants to have Child meal for his next flight,Food
Cancelling BLML and Requesting GFML  Ms Haaskjold(30F) stated she ordered BLML by mistake  She wants to make an order of Gluten free meal for her next flights,Food
Customer would like VGML for further flights,Food
Run out of the Atlantic COD main course meal,Food
shortage of tea and coffee pots  There were only 6 tea and coffee pots on Aft YC galley  There were only 8 tea and coffee pots on Mid YC galley,Loading
Requesting VGML  Mr Banavaraanantharamaiah(48F) want to have a vegetarian meal without pre ordering,Food
Customer would like VGML for further flights,Food
"Insect in salad    During the meal service customer seated on 46E called one of the crew and informed that , her salad had insect on it",Food
MrShah request from the crew member to have JNML,Food
MrBagaria request AVML for his future flights,Food
MrsBagaria Request to have AVML for her future flights,Food
customer would like her AVML removed from her profile,Food
Vegetarian meal (VGML) request:  Please add VGML meal to customer profile for all future flights,Food
Customer stated her butter chicken had bone in them and she claimed that it got stuck in her throat and managed to remove it,Food
Customer requested AVML for his onward journey,Food
Spoon from customers cutlery pack was Darth and was observed to be stained with dessert from previous flights,Food
The soup listed in the menu for JC was Lentil soup   The soup catered was mushroom soup,Loading
Light Bites 'Key West Barbecue Prawns' There was two small prawns on a skewer with a tiny container of orange and pepper chutney Customers commented on the very small portion size,Food
Customers wanted light beer eg Amstel light,Food
"TOYS (Shortage)  Due to shortage of toys, approximately less than ten kids did not get toys",Loading
Customer claims to be allergic to Moet Chandon Only likes to have Verve Cliquot,Food
SPML request   Dr Rosemary Laird would like to request for western VGML for next flight    The next flight doesn't show on the system here but she confirmed that next flight is EK380 DXB   HKG on the 13th Jun18,Food
JAIN MEAL  Mr Mangalchand stated that he could not eat the bread that was on his breakfast tray and his family seated at 29HJ as it contained two percent of sugar as it was written in the nutrition facts at the back of the bread plastic  The bread was returned sealed and not ingested,Food
"Customer was unhappy with vegetarian meal Mr Duncan stated that the VGML is always filled with heavy spices Additionally, he does not like lentils because they are gassy and it is the worst thing to eat on a flight",Food
SPML request   Ms Anne Laird would like to request for western VGML for next flight    The next flight doesn't show on the system here but she confirmed that next flight is EK380 DXB   HKG on the 13th Jun18,Food
NLML request     Mr Wilson requested for a NLML for the next flights,Food
VG to GF     Customer requested to change her VGML to GFML,Food
Shortage of Braised Beef Short Ribs 6 customers where declined the beef option,Food
Please provide Miss Overton VGML special meal for her continuing flights as she forgot to order when booking her ticket and didn't realise a vegetarian option was not available on the menu,Food
"the customer claimed she ordered VGML, but not reflected in PIL  Kindly provide her with VGML on her next sectors",Food
Miss Violets's parent ordered vegetarian CHML for her Kindly provide vegetarian CHML on her next sectors,Food
Shortage of lemon slices and lime wedges About 2 hours into the flight the lemon slices and the lime wedges were finished,Loading
Feedback   lemon slices ran out after the first bar service  Bread rolls were not on all meal trays,Food
Container not loaded   Container with the linen and melamine was not loaded in the mid galley,Loading
"Following shortfalls were observed in FC catering:  There was no sour cream loaded for caviar   Hot dessert Chocolate fondant was suppose to be with marshmallow, it was missing   The description for hot meal Poached salmon was supposed to be with ginger and lemongrass broth, there was no broth, and the meal was dry",Food
Beef sent back by customer   Beef was sent back by the customer as it was very hard and could not be cut  Foreign object serial number 125585,Food
meal trays did not have bread side plates,Loading
Beef choice more popular   Beef choice was more popular however we were catered more chicken,Food
List of crew meal orders has both options BEEF and JACKET POTATOES on number 9 Since few crew meant either or the options the beef was not loaded,Food
11 15 MEAL TRAYS AND MEALS SHORTAGE   we were catered with 30 Iftar boxes and only 80% of normal trays and meals on a full load flight  During the service we were short of almost 11 15 meals and trays shortage as we had only 08customers fasting in whole cabin and everyone else eating   There was hardly any salad or desert given in the crew cart which made it difficult to prepare extra trays and even crew meals were 80% Beef choice which can't be even offered to pax's on Indian flights  There must be always more vegetarian option in percentage when loaded rather than non veg choice,Food
"Kosher meal was not provided  While I was doing the catering checks, the catering supervisor informed me that they do not have any Kosher meal in the stock in Casablanca,therefore Mr Perez will not be getting his Kosher meal",Food
Customer would like to cancel the Strict Vegetarian Meal requested for her  After take off Ms Kim claimed that she never ordered any special meal and she would like to remove it from her profile  She claimed that the travel agency ordered without referring to her,Food
"Kosher meal was not provided  While I was doing the catering checks, the catering supervisor informed me that they do not have any Kosher meal in the stock, therefore Mrs Knafo will not be getting her Kosher meal",Food
Hot meal of DBML was found but no tray was loaded Kindly ensure to have the meal available on next sector,Food
AVML for future travels pls,Food
"We were catered 16 beef hot meals but it was not enough as 24 customers requested to have beef   We only got 16 small slices of garlic bread, which is only enough for 8 customers as you serve two pieces per customer   We ran out of garlic bread in the",Food
mushroom soup was not loaded as per menu,Food
AVML request   Customer claimed the she ordered AVML but nothing was showing the PIL or kis Tablet,Food
AVML request   Customer claimed the he ordered AVML but nothing was showing the PIL or kis Tablet,Food
The beef fillet (14 beefs were available in J class) was highly on demanded on this sector during lunch service   A few customers could not get their preferred meal option,Food
The chicken empanadas (total 8 loaded in J class) was highly on demanded on this sector during light bite service      A few customers could not get their preferred meal options,Food
Special meal not ordered   Customer claimed that he ordered an AVMl for her and her husband 27F    No special meal was ordered,Food
"feedback on the dessert   When conducted the clearance and asked the customer About the feedback, Mr Patel mentioned that the dessert, coconut pudding, was too sweet",Food
"Economy class was catered 85% of trays for a full cabin ,and the rest 15% were Iftar boxes   Only 8 customers were fasting and the rest of customers wanted to have their lunch tray with a hot meal Which was not available   There was a shortage of 16 t",Food
During dinner service Mrs Philips claimed to team ahmed 434617 that the pepper inside the pepper holder has mould on it  I see customer unplugged the pepper holder and It is wet and all pepper stick together with mould colour on it,Food
meal choice mentioned Cod Fish with steamed vegetables on the menu however actual meal choice had Salmon with steamed vegetables,Food
Mrs Jena claimed she requested for AVML  no evidence on her profile or PIL,Food
Mr Mogaji commented that selection of foo available for fasting customers on this flight was not good  Mr Mogaji didn't inform crew that he was fasting  He took menu from the crew during predeparture service  During the flight Mr Mogaji approached one,Food
Mr Akib didn't like any of the hot meals available on this flight,Food
we run out of chicken During meals service  Ms Edit declined to take beef for her Lunch,Food
we run out of chicken During meals service  Mr Ewuzie declined to have beef for Lunch,Food
"HNML LIGHT BITE FEEDBACK 1HNML light bite was 'okra and rice' 2Customer did not complain, however did not seem excited about the choice either",Food
Can you please provide AVML for the on going sectors,Food
Please canx special meal Asap,Food
Decreased linen    Linen given to FC was all decreased,Loading
Only 5 hot meals for the crew was loaded in Y class crew cart  The cooked vegetables with the salad were spoiled,Food
"Y class meals did not look appetizing    Both chicken and beef served today did not look appetizing  The chicken was very saucy and on some of the casseroles, it mixed with the mashed potato and it looked as if it was swimming in the sauce (Few of the casseroles, the mashed potato remained in shape)  The beef was full of gravy and sauce as well that it looked like a stew all together",Food
4 tea and coffee pots missing in the holloware container in the mid galley,Loading
"EXPRESS SERVICE      The sandwiches destined for the express snack's service were not enough for all customers   Including the Special meal sandwiches, we had a shortage   15 people had to be given different sandwiches from business class and economy class crew cart   There was no consistency on the service offered due to this shortfall All these last 15 customers got different sandwich types",Food
"Shortage Iftar box   catered 5 Iftar box for DXB IST   catered 35 Iftar box for IST DXB   used 20 Iftar box on DXB IST sector, as we had many customers fasting   used 14 Iftar box in Y class and needed another 5 Iftar box in J class on IST DXB sector",Food
"4 Scramble egg loaded in lunch over insert   during the meal distribution , passengers and crew noticed 4 scramble egg with lamb kofta in the over insert and after offering customers   it had a red cover ,same as the beef which was on the menu",Food
"To give way to a HVC sat in 6AB about the shortage of Salmon Carpaccio appetizer, Mr Friedmann was offered another appetizer",Food
Mr Whiting mentioned that our catering for each type of dish should be more so customers can have all the choices available for them He and his wife wanted to have Salmon Carpaccio and Leek soup for their lunch Customer also said to CSV and crew that his frustration is nothing personal and that he is only dissatisfied with the load amount in our catering which they have experienced before,Food
Please provide HNML,Food
Please provide HNML,Food
customer would like to have An AVML for future travel,Food
Mr Christopoulous requested to remove the HNML on his profile,Food
"Side salad  missing       During lunch service, crew Ana (s415473) informed CSV Melissa that 02 meal trays were missing side salad   Catering was 42 and final load was 40",Food
the Ramadan stickers and DND stickers used for the customers get stuck completely on the console and damage and spoil the appearance of the business class seats  A different type (easy peel) sticker would be effective,Food
mango juice not enough for both sectors of This trip,Loading
"the AVML loading Percentage was not enough for This sector, having Many complaints",Food
"Iftar boxes   A total of 15 Iftar boxes were loaded for this flight   During this sector, no customers at all were fasting and needed the Iftar box   Suggestion to reduce amount of boxes",Food
Not enough blankets for this sector       More than 40 pcs of blankets for the return sector were missing,Loading
Light bites sandwich is different from the menu   Sandwiches served during light bites service is different from what is written in the menu   Menu states Chicken Focacia with coleslaw while actual sandwiches are beef pastrami with tomato   Approximately three drawers of sandwich were left as most customers preferred non beef sandwich,Food
Service feedback regarding percentage of meals   This flight is catered with Ayam masak Nerah (40%) and Daging Masak Kicap (60)   Most customer preferred chicken casseroles on this sector   Around 30 casseroles were left in the over untouched   Suggestion: Please change the percentage of these two meal options 60 percent for the chicken and 40% for the beef,Food
"QUALITY AND VARIETY OF BREAD  most customers complained about the quality of the bread  they also did not like that we did not have brown or multigrain bread options  both bread loaded were white , one was a mini baguette and the other was a round white bread",Food
"SANDWICH CHOICE  Beef sandwich loaded for y class light bites service, over 85% of the customers were Chinese Buddhist and therefore majority did not have the sandwich",Food
"Express snack feedback   The sandwiches was full of fat trimming and the butter is not evenly spread   It is poorly prepared and looks terrible   Most customers are getting upset as the sandwiches uneatable   And due to religious practise, most customer can't consume beef ( Malaysia have high population of Chinese and Indian race, therefore most of them do not consume beef as they're Buddhist or Hindus believers)",Food
CUSTOMERS NOT HAPPY WITH THE QUALITY OF THE BEEF SANDWICH FOR LIGHT BITES SERVICE   CUSTOMER THREW THE SANDWICH ON THE GALLEY TOP SAYING IT WAS HORRIBLE AND JUST FAT,Food
"Express snack feedback   The sandwiches was full of fat trimming and the butter is not evenly spread   It is poorly prepared and looks terrible   Most customers are getting upset as the sandwiches uneatable   And due to religious practise, most customer can't consume beef ( Malaysia have high population of Chinese and Indian race, therefore most of them do not consume beef as they're Buddhist or Hindus believers)",Food
"Express snack feedback   The sandwiches was full of fat trimming and the butter is not evenly spread   It is poorly prepared and looks terrible   Most customers are getting upset as the sandwiches uneatable   And due to religious practise, most customer can't consume beef ( Malaysia have high population of Chinese and Indian race, therefore most of them do not consume beef as they're Buddhist or Hindus believers)",Food
Customer was upset as he did not received AVML   He stated that he ordered AVML 30hours prior the flight and his travel agent had double checked for him   AVML was waitlisted in his profile,Food
During lunch  first service customer had opened his KSML When presented to him   He was not happy with the quality of the chicken When it was served   customer stated that the chicken was Grey and did not looked edible at All   He requested for Cod Fish with creamy dill sauce from the menu   customer was happy with the light bites and breakfast KSML   customer will write feedback to KSML supplier,Food
Two containers loaded for tea and coffee pots  Only contained 3 Tea pots in one container and 3 Coffee pots in the other,Loading
kindly cancel LFML for all future bookings,Food
GFML special meal cancellation    Mr Vanhee requested to cancel the GFML for his future flights as he would like to have the menu options instead,Food
Re: slices of lemon and orange was not loaded for return sector,Loading
SHORTAGE OF SNACKS   During the duration of the flight it was observed that the snack boxes finished around 2 hrs before the last meal service   Bananas were exhausted after the LUNCHDinner meal service,Food
Mr Melaka would like to request low fat meal LFML for his future flights with Emirates   his special meal was not loaded on This flight   his meal was not mention in passenger list   Mr Melaka did not seem to be upset,Food
One Arabic coffee cups was broken inside of A plastic bag All small broken pieces scattered inside A plastic bag not able to use whole stack of Arabic coffee cups  bottom of Arabic coffee pot handle was broken,Loading
FEEDBACK   Paper offered during express breakfast service can be used for Lite   Bites to expedite the service,Loading
"Mr Ghaly would like to request low fat meal LFML for his future flights with Emirates   his special meal was not loaded on This flight   his meal was not mention in passenger list, only in the KiS tablet   the customer did not seem upset",Food
RE: Catering Loading And Handover Information   The catering ground staff was not fully knowledgeable on the location of certain items when asked by the crew   The Fc sour dough bread was loaded with Jc bread hence it was heated and initially offered in the wrong cabin   10 chocolate boxes were randomly loaded in the bulk cart and were not enough for the customer load   There was no fresh milk provided,Food
One of the M&M's packets had moisture inside with some fungus looking white powder seen  No impact on customers as the crew have noticed that before displaying it on the social area,Food
SEVERAL HEADREST COVERS HAD BIRD POO ON THEM      Shortly after crew boarded the aircraft it was noted that there were 5 headrest covers that had bird poo on them in the first cabin of YC,Loading
iftar Boxes    20 iftar boxes were catered for all the cabins  2 were given to Jc and 18 were available for YC  there was 37 customers fasting so there was a shortage of 21 iftar boxes  Due to the shortage 21 customers did not get an iftar box,Food
"About 30 customers out of 352 did not get their preferred meal choice, which was Fish   No complains received from customers",Food
headset blue bag missing,Loading
We had 5 fasting customers on this flight (all YC)  Iftar boxes were meant to be loaded (in JC) but no Iftar boxes were found on board (all areas were checked),Food
SPML quality     Ms Golani was very disappointed with the quality of her AVML   she Refused to have it and she choose to have CHX meal,Food
SPML request     Ms Mittal will require An VGML for her next flights,Food
This customer Requires for A vegetarian meal (VGML)  she had not realised that she has to request for A vegetarian meal prior to the flight,Food
This customer requested for A vegetarian meal (VGML) on This flight  He was unaware that He had to request for A vegetarian meal prior to the flight,Food
SPML cancel    The customer claimed that she doesn't order VGML  Kindly remove VGML form the customer's profile,Food
MrBin Sulayem request to cancel GFML from his profile and update his profile to VGML,Food
Only one towel tong was loaded,Loading
Special meal request  Customer would like to request the VGML for the rest of his journey with Emirates,Food
Customer was asking if any of the AVML appetizer contains eggs,Food
Tea and coffee pot loaded in the coffee brewer were dirty,Loading
GFML request    The customer would like to order a GFML  kindly load for the next sector,Food
To increase the chicken option   A lot of customers did not have their option chicken (Ayam masak merah) as there was only 40% of that option   They reluctantly took the beef option (Daging masak kicap),Food
VGML not provided      Kindly follow up as customer has VGML request on her profile   Customer has upcoming flight,Food
"AVML Request       Family of Kennan, three members traveling together on seats, 50A &50C requesting for AVML added to their profile   Customer wasn't aware they could request for dietary meals  Customer stated on their previous flight they had vegetarian option on their menu",Food
Wrong catering given for light bites service   Catering gave turkey pastrami bun and banana muffin instead of what was written on the menu (Chicken Focaccia and blueberry muffin),Food
"AVML Request       Family of Kennan, three members traveling together on seats, 50B &50C requesting for AVML added to their profile   Customer wasn't aware they could request for dietary meals  Customer stated on their previous flight they had vegetarian option on their menu",Food
"Lunch   Hot Meal Content       Grilled chicken with mash potatoes, sundries tomatoes and seasonal vegetables   60% and Fried cod with steamed jasmine rice   40%   Mandarin crew speakers brought to my attention that many of the customers complained for the menu choices and the content of the hot meal casserole   They mentioned that chicken breast and the mash potatoes are not popular choices in China   They do not like to consume a big piece of meat as it is served for lunch on our flight   Most customers asked for rice   They also requested beef instead of chicken",Food
One bar Extension out of Four was not loaded for the flight   two bar Extension only was needed for the service,Loading
few customers were complaining About the scrambled eggs choice saying that it is very dry,Food
"Found the 'pan fried chicken' is very pink, looks uncooked",Food
Shortage of the following:  mint leaves  tea spoons  sparkling water  ice  lemon slices  napkins and coasters  food in the lounge area  There were only sandwiches left in the lounge by the end of the flight,Food
order AVML please,Food
Hollowware not loaded   The standard uplift was not available   Only one container was loaded with three coffee flasks and three tea flasks respectively,Loading
MAGAZINES WERE NOT ENOUGH IN J CLASS There were no magazines that were catered enough for the flight in J class It was a  class flight operating 2 class and there were not enough magazines to put in the rack There was no catering in F class,Loading
"AVML spml stickers on trays   while doing the catering check in DXB I noticed many of the trays had AVML stickers on them   AVML meals are part of the meal choice on the menu   two different desserts were on the trays as well, the AVML meals having a different dessert than the menu   there were 139 AVML spmls, and as per the service these could not be done by hand",Food
Choice unavailable   The catered percentage was 60% and 40% noodle with prawns   The popular choice on today's flight was the noodles and 21 customers did not get their preferred meal choice,Food
Many customer ordered mogito however there were not enough lime and mint leaves in JC,Food
Ms Targett has requested to cancel her NLML SPML   she wants to have VGML for her SPML for All the future flight with Emirates,Food
VGML REQUEST      Kindly provide VGML on all Miss Weber's future connections 1) DXB BUD 0111 11Jun (less than 48hrs) 2) BUD DXB 0112 20Jun 3) DXB JNB 0761 21Jun Contact Details: 270830281020380 Webertara@gmailcom,Food
Please proved VGML for Mr Garrington on future sectors,Food
GFML REQUEST     Please provide a GFML on following sectors with Emirates; DXB ATH 0103 16JUN BEY DXB 0954 03JUL DXB JNB 0761 04JUL,Food
Knife with Ethihad logo and sign was loaded in equipment cart,Loading
Lite Bite option Cherry Tomato Pizzette very popular   also popular and wanted among customers who preordered AVML   loaded 14   5 more pizzettes were requested,Food
"Yogurt Granola      Yogurt Granola breakfast choice was popular today   4 customers ordered the Yogurt Granola, but only 2 were loaded",Food
Flight deck crew boxes      Flight deck crew feedback regarding the green sauce which replaced the Humus   They stated that the green sauce is tasteless and they could not eat it   They stated that they used to like the Humus,Food
"Dates      On this flight the Iftar time is announced during the dinner service, so dates must be provided for those customers who are fasting as they break their fast   Iftar boxes are not needed as the customers have a full meal",Food
first class social area equipment cartglasses was not loaded,Loading
Business class 02 pot and 02 large silver tray did not get loaded,Loading
Suggestion to Change the Beef Sandwich to other    During Express Breakfast service many customers requested for other sandwich than Beef,Food
please ensure customer's VJML is provided for future sectors   VJML not available,Food
"Customer did not receive AVML   His skywards profile is showing AVML, but the meal was not provided for the customer",Food
"During Initial introduction while boarding , customer requested to order LFML on his future flings with Emirates   He stated that he already asked for that request a earlier stage but he was not sure if it 's gone through",Food
"there was A Purser note left by the previous CSV stating that, on customers request, He had requested to change the special meal from HNML to AVML",Food
Mrs Dabbegh found a dirty blanket after removing it from the plastic Mrs Dabbegh was not happy while first class crew securing and being asked to put on her shoes,Loading
Passenger would like to change CHML to NLML for all future flights with us,Food
Customer was very disappointed that chocolates were removed from economy lunch and dinner trays,Food
The customer wants to cancel Avml and wants Hnml instead on his future flights,Food
Customer would like to have an AVML on his flight back from VIE on the 18th,Food
CUSTOMER NOT HAPPY WITH THE MEALS   Mr Hattar complained to one of the crew about the quality of the meals during lunch service He stated that all the meals don't look western He said we should have some chicken with mash potatoes and not only Asian food,Food
Lounge Food mainly Fruits on sticks & Cheese curl bread sticks ran out very early in the flight approximately 6 hours after takeoff in the lounge area would recommend extra stocks of both on future flights,Food
Customer requested for his GFML request to be removed from all future flights Previously   However this was not addressed  He would like to be served regular meal choices from the service menu Customer also stated to crew member kasia that the GFML offered on board is of poor quality and tasteless,Food
"NOT ENOUGH JUICES FOR THE LAST PART OF THE FLIGHT   Five hours before TOD, we didn't have enough juices to carry on more We Care Schedule   Some juices were saved for the last service",Loading
on this sector we ran out of chocolate cheesecake as it was the most popular dessert choice,Food
vegetable samosas from the hot snacks selection (your time Anytime Service throughout flight) were consumed very quickly and we could've used atleast 5 to 10 more as many customers were requesting the same,Food
Customer was not happy with his meal and would like to change his selection to NO Beef customer stated that on several of his flights he is being provided with vegetarian HNML and he prefers to consume animal Meat just No Beef,Food
Customer would like to have AVML on his flight back from VIE on the 18th,Food
Small Evian water bottles ran out approximately 75 hours into the flight,Food
Toothpicks used for the lounge were not loaded on the flight today,Loading
Mr Mundra would like to have AVML for his next flight  Please provide his choice of meal for his return sectors,Food
Please provide AVML for next flight,Food
Please provide AVML for the next flight,Food
MrSingh would like to have AVML for his next month,Food
Mr Rajesh would like to have AVML for his next flight  Please make He gets his meal choice for his return flight,Food
Mr Menon requested his special meal AVML to be cancelled on onward flights,Food
MrsMundra would like to have AVML for her next flight,Food
"customer requested to cancel her AVML, as she claims she never requested for it",Food
Please provide AVML for the next flight,Food
THE FLASKS NOT LOADED   Before take off there were no coffee and tea flasks inside the hollowware container   The ground staff couldn't manage to bring them in time,Loading
"AVML no loaded     Passenger stated that he ordered AVML, accepted pizza as alternative   Passenger didn't appear affected   Contact details bharatmetals62@gmailcom   If possible load AVML for customer for return flight",Food
Coffee and tea pots not accordingly loaded into Holloware  Only 3 Tea and 3 Coffee pots loaded in 2 Holloware containers,Loading
"wrong contents on the SPML VGML tray     customer was delivered the SPML as per the sticker, hot meal was loaded accordingly  customer got to our attention that the contents of the tray were the same with the normal tray (non SPML trays)  customer said that the consumed the desert (chocolate mouse) and inquired if containing any milk or eggs, as she was also surprised to have it on the tray, although supposed to be VGML  customer said that she cannot have any milk as she gets allergic to it and might have bad reactions",Food
SMPL REQUEST CUSTOMER WOUOD LIKE TO ADD avml meal to his profile for further flights,Food
MS Kapoor claimed that she requested an AVML through her travel agency upon her booking   The meal was not loaded and was not under her profile,Food
SPML REQUEST MISS AASHNA WOULD LIKE TO ADD TO HER PROFILE AN AVML FOR FURTHER FLIGHTS,Food
SMPL REQUEST CUSTOMER WOUOD LIKE TO ADD avml meal to her profile for further flights,Food
Customer approached crew member and stated that he found 1 hair in he's meal casserole  Customer informed the crew that was serving drinks that there was 1 hair in he's breakfast meal ( omelette ),Food
SPML CHANGE Customer would like to change to AVML meal for further flights,Food
SPML CHANGE CUSTOMER WOUD LIKE TO CHANGE TO avml meal for further flights,Food
SPML REQUEST MR SHAILESH WOULD LIKE TO ADD TO HER PROFILE AN AVML FOR FURTHER FLIGHTS,Food
Subject: Ravioli  Mr Jwalant Rana 1K and Mr Ankit Narendravan 2K ordered AVML  However they both preferred to have Ravioli  There was one Ravioli loaded,Food
HIGH DEMAND OF CROISSANT DURING CONTINENTAL BREAKFAST   Load of passengers was 7676  Load of croissant was 24 in total and is given during bread basket service  Due to high demand half of the cabin did not receive croissant when requested,Food
Mr Arvind would like to cancel his Asian vegetarian meal for his future flights,Food
VGML Request  During the lunch service she WAs only having a salad for her meal She would like to request a VGML meal for her succeeding flights,Food
"Extra ROB wine container required for YC     Currently one ROB container is loaded in FWD galley, which is not sufficient space for all the opened wines from YC cabin",Loading
"Shortage of Martini Glass  During the service some customers requested for a Martini Cocktail, unfortunately we run out of Martini Glasses",Loading
Mr Lydon really enjoyed our food and beverage items   Mr Lydon also stated that He would like to see beluga caviar served in Emirates first class or adequate Iranian substitute in order to enhance his experience   Mr Lydon stated that introduction of beluga caviar will add value to Emirates first class offer,Food
Customer pointed out during the service that there was a small hair on his meal   Customer highlighted he was not upset and was polite during the interaction   Customer meal was replaced immediately although he said he wouldn't mind must removing the,Food
AVML request       Customer s vegeterian,Food
VGML cancelled       Customer is not vegetarian,Food
KINDLY PROVIDE AVML for further sectors,Food
following Items we ran out of through out the flight   Cutlery   Mugs  Medium plates,Loading
Choice of cold plate in FC    Customer wanted to eat the same choice as her husband which was the continental cold plate for her breakfast   Only one service of the above choice was loaded on this flight as standard,Food
JC had only 27 mugs loaded Customer load was 30  two services with 27 mugs is not enough at all and the number must be reviewed fast Catering staff was requested to bring more but it was rejected from the catering office,Loading
FC crew sandwiches were not loaded nothing except one hot meal was loaded for the cabin crew while the cockpit crew had 06 choices from hot meal and sandwiches Could the reason be explained why cabin crew get nothing in every flight and cockpit get 06 hot choices in every flight This issue been raised before however no one ever replied,Food
Customer would like to have AVML for the future travel plans,Food
"UNHAPPY WITH HOT MEALS    According to customer,his SFML was terrible and very dry  He also commented that the beef hot meal wasalright if you're hungry  Furthermore, he stated that the flavour of the beef was salt and that even the potatoes had no flavour  Customer also mentioned that Emirates used to be better",Food
Mr Sathish would like to request for an AVML for his onward travels  Return flight on the 15th of June 2018,Food
SPECIAL MEAL REQUEST    Miss Lillarose forgot to order a child meal Please order a CHML for the onward journey,Food
Breakfast service          Had shortage of 5 western breakfast trays      Lunch service        Had ten lunch western trays shortage,Food
Requesting for DBML   Please load DBML for this customer for his future flight with Emirates,Food
Crew basic food       Basic requirement on every flight especially early morning flight where crew have not eaten   Crew box not loaded   No crew fruit loaded   bananas apples etc   Team of 15 crew   with report time of 0515,Food
SPML CANCELLATION Kindly remove MrBalk's Special Meal request from his profile as customer claims that he has requested to cancel this a long time ago,Food
Expired crew meals   Crew meals choice (Crew BF Omelette) seems expired  Eggs looked green and smelled bad (OldExpired)  Foreign object (Hair) was found In crew meal,Food
Hair found in crew meals   Hair was found in the crew meal (Omelette),Food
Out dated Magazines  Mr Bushnell seated at 19D was presented with his preferred magazine and he declined it stated it was outdated as it was from June 2nd 8th 2018,Loading
Cancellation of HNML  Mr Kotwal seated a 17D would like to cancel the HNML from his profile and stated he would prefer to stick to the menu offered inboard,Food
Please provide AVML for customer's next flights,Food
SPML cancel           Mr Giorgio request to discontinue having his vegetarian meal on his next flight,Food
Master Nanaobengasare seated at 21 A no longer requires the CHML special meal,Food
Customer no longer requires the CHML special meal,Food
Customer would like to cancel his AVML,Food
"During breakfast service, customer requested for A Gluten free meal   customer claimed that she did not receive her Gluten free meal on board her previous flight even though she had ordered it   customer claimed that CSV on that flight put in A request for her SPML",Food
MISMATCH BETWEEN MENU AND FOOD LOADED     One option of lunch service loaded from DXB did not match the menu (Cod was in the menu but salmon was loaded instead,Food
Meals percentage written on the catering manifest did not match with the loaded ones  For both services breakfast and lunch the percentage was wrong  Breakfast was suppose to be 50% each and it was 6040 Lunch was suppose to be 6040 and it was 70% chicken and 30% fish,Food
Chicken curry choice on GIGEZE sector  Please noted that many costumers did not want to take the chicken as a meal choice due to the curry  Argentineans and Brazilians which were 90% of the costumers on this sector are not used to spicy food  Costumers were surprise that this kind of choice was available on this sector  As a result many costumers requested to fish which was not enough,Food
Meal choice shortage   Only 1x omelette was loaded   2 customers wanted the omelette,Food
Menu incorrect   In the menu stated that we have Chocolate & Orange panna cotta with raspberry compote   Catering loaded instead: Sticky Pudding,Food
"During the flight around 80%of customers were asking for the blanket, and it was not enough for every body",Loading
CANCELLATION OF VGML  Kindly cancel VGML and provide AVML instead,Food
"AVML CHML       AVML CHML content was wrong Food prepared was Omelette, baked beans and hash brown",Food
