description,subcategory
"Please see below the PUR notes documented under passenger profile by two different Pursers PUR Note 1:   Mr Mohamed requested his dinner as soon as possible after take off, crew promised dinner 20 minutes after take off and served dinner straight afte",Suspicious Behaviour
"Mr Gutfreund asked crew member Bigad Abdelaziz in the JC lounge area that why he can not smoke on board   Mr Gutfreund later on used one of the JC toilet (3UH) and when he came out he had smell of smoke on him, upon asking him if he had smoked in the",Disruptive/ Alcohol
"Locker Stowage Waybill   Ground staff from CMN handed over a parcel in a blue paperbag with Locker Stowage Waybill Serial No 138957 to the Purser, Catherine Oyales, s355854   It came with the print out of correspondence instructing the Purser to bring it from CMN to DXB and hand it over to Mr Abraham (00971505506688)",Precious Cargo
Engineering advised they found A FAK with A green seal upon landing into Dubai,Security Search
Customer refused to have his seat up for landing when the FG1 tried to secure the cabin and the seat belt sign was on for landing,Disruptive/ Non
LSW serial number: 161784 Item: One mobile samsung note 2 SL NO: LF 487184,Precious Cargo
We had the group security quality assurance team on ground applying the ASSET  All six items hidden by the team were found by the crew members through the security search,General
"Assigning of security search area      Due to VCM, R2A was asked to conduct Aft YC galley check This was done in order to distribute work load equally",Security Search
"During Safety checks, Hanna 436226 left her L2 door and placed the safety strap    She claimed informing her colleagues who were at L2 galley to Keep an eye on the door    As per standard operating procedures, doors must always be attended by a crew m",General
"After second service, in the galley, the passenger complained to Pengcheng 442592 that Pengcheng stopped him to take alcoholic drinks from the bar  He shouted at Pengcheng and grabbed his shoulder when Pengcheng attempted to explain the reason",Disruptive/ Alcohol
customer was offloaded on ground in DXB for medical reasons as per ground medical advise   security search completed for that area,Security Search
"ITEM WITH WEAPON APPEARANCE  During taxiing and while securing the cabin for take off, customer had his bag on the floor  When placing the bag in the hatrack it was noticed that there was an item with appearance of a gun in the bag  After inspection, suspicious item seemed like gun made out of plastic  The shape and colour looked like a gun (possibly air shooter or toy gun)  Customer claimed that security did not challenge or inspected the gun and that nobody restricted the carriage of it at Dubai Airport",Suspicious Items
Yi Chun Tsai on the sector DXB  CDG was Operating Duty free at     MR3 Duty free key was given by me to her however in the end of the flight Yi Chun Tsai claimed she had Lost the Duty free key,General
customer MrDodds drank A lot of alcohol on This sector  customer quickly went from the green zone to the yellow zone on the traffic light guide  customer had to be reminded to lower his voice language and comply with instructions multiple times  Cus,General
"customers denied alcohol customers are a party of 4 from the pre departure within 3 hours of flight time customers had 5 bottles of champagne customers left the business class lounge and came back to first class ,the lady went to her suite and the 2 men were asking for gin and tonic at the first class lounge customer wanted to use the shower with his wife",Disruptive/ Alcohol
EX DXBGRU security search completed by specialist team Observed the YC savoury biscuit boxes loaded YC hatracks were not opened Could you clarify if this is part of the pre flight specialist team duties when completing the search or crews? Potential to be overlooked,Security Search
"Bullet found at 3E in FC (Sniper bullet)  During safety and security searches, CCIrina 250423 found a bullet in the seat pocket compartment It was under the headset   Boarding was delayed for 20 minutes to evaluate the bullet  Security cleared the AC for boarding after analysing the bullet and talking to the police",Suspicious Items
"During the flight, flight deck crews got A memo that Inbound CSV Nadia has contacted HKG and advised the ground staff that she left her tablet on board near R2 door storage area and advised to check if it has been found",Security Search
"Security Search Purser Delegation due to Variable Crew Member       Due to the fact that we were operating with 2 less crew members R2A would be in charge of L5A checks, R2A (CSV Lois Ata 409593)   This ensured that no unnecessary delayed was caused to the flight's Estimated Time of Departure",Security Search
VCM1     Security searches of ML2 delegated to MR2,Security Search
INAD STATUS   The customer was refused entry In KSA   Therefore came on board ad an INAD,Airport
"Mr Hsu informed the cabin crew that same customers from the group traveling with him that had order VGML has swapped their seat  When I approached Mr Hsu to get more information he said that it's our duty to find out who and where they are, and handed m",Disruptive/ Non
"When I took over the aircraft from the previous crew the Purser informed me that Mr Broere 3A left his bags on board and disembarked the aircraft  I was told that Mr Broere is a VIP and staff with us traveling for meetings for Emirates with Tim Clark,",Security Search
ex DXB special shipment was delivered by security to be handed over in COK  the Gold bars were delivered to EKGHA in COK and in good condition  air Waybill no 1254333  seal no  44252,Precious Cargo
"Customer was very agitated when we were on ten taxiway waiting on the line for take off She stood up and came to R2 crew who was seated at his jumpsest and started screaming saying she and her family had to eat and she wouldn't seat until we didn't give them food She was refusing to seat asking why we were not going anywhere, what we were waiting for and even after explained, she wouldn't move to her seat",Disruptive/ Non
"CUSTOMER SHOUTING IN THE CABIN DURING BOARDING   During boarding, customer Mr Panzer was attempting to stow his carry on luggage in the hatrack exactly above his seat   Unable to find space in the hatrack above his seat, Crew claimed that customer started getting upset   Crew Kristyna stated that customer started shouting and swearing in german   Crew Kristyna told the customer to calm down and that she will find a space for this luggage close to him   Customer's luggage was stowed in hatrack 16H which is adjacent to customer's seat",Disruptive/ Non
VCM 1      Experience VCM 1   Security searches has been delegated to door operators as there where no 'A' Position except ML3A   Security searches took 25min as a result,Security Search
Precious cargo received       Received from Majid 64277   handed over to Nabil Jamil 599449,Precious Cargo
"The customer was seated next to Mr Subramanian and his wife 28FG and where 28E was a vacant seat  The customer claimed that when Mr Subramanian moved to the seat 28E next to him, he had to ask him to move away as the customer had a bad smell and this wh",General
"Security Search was delegated to another crew member due to : JC CSV (UL1A) Mr Adnan Karachiwalla  377274  His Security Search area for (A380 2 class) starts from 34 to row 39 both sides CSV Adnan did not carry his Security checks claiming that purser was playing the wrong Security video  and he was not sure about his area  However, CSV should have his knowledge Up to date and know exactly his Area of responsibility",Security Search
"Miss Emily Clark was seated with her partner Mr Richard Phillips at 31JK And Mrs Jolly Twahiirwa and Mr Solomon Waako were seated behind them at 32JK Miss Emily Clark after take off, reclined her seat and claimed that Mr Solomon touched her chest ( Breast ) from behind  Miss Emily came to galley and informed crew and myself  Immediately her seat was changed to the another cabin vacant seat with her partner Miss Emily did not confront Mr Solomon at all Purser went to speak with Mr Solomon and found him and his wife sleeping  I waited until he woke up , he was surprised and he claimed that he touched her by mistake , as she reclined her seat and was uncomfortable for him to move , so he was trying to hold the seat back with his hand touched her breast from the ( window side )",Disruptive/ Alcohol
"intoxicated customer: offloaded before boarding  while we were doing the briefing at the boarding gate, mr shane McCarthy, approached the crew multiple times and appeared to be very drunk  he was smelling of alcohol, could not walk straight and had slurry speech  he asked the crew where he was going as he stated that he is not aware of his destination  he was also observed to approach the vending machine at the departure gate and could not put the money in the machine",Disruptive/ Alcohol
Customer 4 D'S applied customer boarded and drank many glasses of champagne during boarding customer was getting loud and engaged in many conversations with crew and customers customer requested for white wine straight after take off crew informed myself customer was drinking very quickly and frequently customer was smiling and very polite to crew and customers  customer moved to 8J to eat his meal and chat to 8J customer was encouraged to eat his meal and was offered snacks and water during flight  customer was talking loud in JC cabin  customer engaged in conversations with crew and fellow customers,Disruptive/ Alcohol
DUTY FREE CART AND CONTAINER CHECKS  Nilofar had DF266 cart and containers  During security search she checked cart DF266 but containers DF265  The other operator in upper deck didn't check her containers so DF266 containers were not pre flight checked,Security Search
"DUTY FREE CHECKS  Nilofar had DF266 cart and container to check before boarding, during security search she checked containers from DF265  Operator from DF265 forgot to open her cart and container and didn't notice that Nilofar had opened her containers",Security Search
Duty Free checks   After take off it was identified by crew member Eduardo Fenner  399724 (UL2) that Duty Free cart 265 belonging to UR1 crew member Ming Jin Jang 454142 hasn't been checked as it still had the green seal on it,Security Search
Security search incomplete  After take off it was noticed by CSV Eduardo Renner (399724) that the green seals of duty free carts were intact  After investigation it was found that the crew didn't do her checks properly  Crew claimed that she forgot,Security Search
"CSV Daniela da Silva, took 20 minutes to complete her safety and security search due to minimum crew (She had to perform the checks for the AFT galley and the area from L5to L4) and the following stowages:  RHS fledge in AFT galley  over 20 loose boxes o",Security Search
One box of Precious cargo ( HUMAN EYES) Air Way Bill  17692843052 Serial  125964,Precious Cargo
"PASSPORT FALLEN INTO AIR VENT   During boarding, the DADO panel at seat 50K was open and Mrs Michella's passport fell into the open panel   Passport could not be retrieved by engineering in AMS",Passports
Customers denied alcohol  Customers had few drinks through the flight and were consuming alcohol very quickly Two hrs towards landing their behaviour fall under 'yellow light' of the traffic light guide,Disruptive/ Alcohol
"CUSTOMER WAS UNCOMFORTABLE WITH ANOTHER CUSTOMER   Mr Stiles claimed that Mr Petrs seated in 69B was making him uncomfortable   He stated that during boarding, he noticed that the customer was already intoxicated, but he did not inform the cabin crew   He also requested to be moved in an aisle seat but there is no aisle seat free The middle seats that are free are already taken by customers who are already sleeping   He stated that we inconvenient his flight as we accepted Mr Petrs to board this flight",Disruptive/ Alcohol
"CUSTOMER WAS TOUCHED BY ANOTHER CUSTOMER   As I came to Mr Petrs, seated in 69B to investigate if he is drinking from his own bottle, I saw that Mr Petrs was leaning towards Ms Amoune   When I talked to Ms Amoune, she was a bit shaken up and stated that she was touched on the shoulders and leaned over by Mr Petrs",Disruptive/ Alcohol
"CUSTOMER WAS DRINKING FROM HIS OWN ALCOHOLIC BOTTLE   During the service, cabin crew Dasa (s441306) informed me that 69B Mr Petrs occurred to be intoxicated as he had slurred speech and droopy eyes   I came and investigated I spoke to him and his speech is indeed slurred, but at this point he only asked for coke to drink   After the service, customer in 69C Mr Stiles informed me that Mr Petrs is making him uncomfortable and he stated that he already appeared drunk when he boarded the aircraft He also informed him that Mr Petrs was opening a bottle of whisky during the service   I came back to Mr Petrs to investigate and when I investigated, I saw Mr Petrs leaning over Mr Amoune who is seated in 69A",Disruptive/ Alcohol
"Eugeny Souslov 414339 CSV informed me about Mr Mehta's behaviour as per previous KIS Report Immediately I went to J class and moved all the deadheading crew to the LHS In his cabin were only deadheading crew, no customers",Disruptive/ Alcohol
Gold member customer Mr Mehta was having alcoholic drinks throughout the flight progressively getting intoxicated   traffic light chart was followed then 4 D's were applied as the customer could no longer handle his drinks Started having slurred speec,Disruptive/ Alcohol
"LOST BAG, DISRUPTIVE PASSENGER    during baggage ID and security search, Crew Emma found a bag that was not claimed by customers within her area  The bag was slowly brought to the front asking customers if they owned the bag  A PA was made 3 times in",Disruptive/ Non
"Abusive language to the crew  MrCyriac was very rude and was shouting in the cabin ,using abusive language while the service was going on Customer was not happy seated at the back and shouted to the crew saying customers seated at the back are getting always left overs Customer did not get his proffered option chicken for the lunch and was unhappy about that",General
"As the arrival music could not have been turned off from the CMT, engineers had to restart CMT   For that reason I was unable to play the Security diagram during the Security search, and did not want to delay the OTP (engineers said they will need 15 m",Security Search
"After the meal service, I have received feedback from YC crew, CSV Milan as well as my own observation about the following:  During the meal service, a number of customers were aggressive  Customers were grabbing the crew by their uniform, or harshly ta",Disruptive/ Non
"Not listening to crew during service   During the service Mr asked crew for 5 bottles of whiskey for himself and began to continuously pressing the calling bell and shouting at crew as they would be going by in the service time, demanding for multiple drinks stating 'ive been waiting for my drinks I want more'",Disruptive/ Alcohol
"Customer refusing to comply with baggage ID procedure during transit    During transit security searches and baggage ID, Mr Ding was refusing to comply with my instruction to identify baggage belonging to him He was shouting at me and was very rude",Security Search
"Customer refusing to comply with baggage ID procedure    Customer refused to comply with baggage ID procedure during transit security searches and baggage ID He was questioning the procedure, stating that crew shall not be asking customers to identify their baggage",Security Search
Details as follow:   Locker Stowage Waybill Serial No 125430   Air Waybill No 176 8992 5791   No of Packages  01   Condition  Good   Remarks  Grey JewelVal,Precious Cargo
Lost and found item loaded as precious cargo   Details as followed :   Locker Stowage Waybill Serial no 161761   Case ID  822913   Air Waybill No EK 462299   No of Packages  01   Condition  Good   Remarks  Black colour HP Laptop,Precious Cargo
"Customer had consumed numerous alcoholic drinks and was clearly intoxicated, shouting loudly and swearing  Customer was observed shouting at 2 woman sat across the aisle to him questioning them why they had 2 seats each  Customer stated to me 'I think",Disruptive/ Alcohol
Security Search VCM   The security doe the aft galley L5A was completed by R2A(404004) due to VCM,Security Search
"Customer was aggressive with her child     I observed customer being very aggressive, shouting, pointing and very impatient and even smacking her 7 year old son after the meal service   Customer was doing the same when she brought both her sons to the lavatory",General
LOCKER STOWAGE WAYBILL ! A box received in CMN to be taken to DXB ! Serial no 138956,Precious Cargo
Passenger service agent boarded looking for Mr Gandhi Mr Gandhi had boarded using his mobile boarding pass They needed him to have his passport physically verified at the gate and wanted to take him off in order to do so,Airport
customer was INAD for This sector   crew were briefed About the customer prior to boarding,General
Security Search Delegated Due to VCM     No UC1 position allocated due to VCM   1 crew short in Y class compliment   Seacurity Search Area of UC1 allocated to UL1,Security Search
After service Mr McDonald came to the galley asking for 2 vodka and 7ups and 4 conac with ginger ale to the customers next to him   Mr McDonald speech was blurred   Customer was informed we are only serving one drinkcustomer at the time and we happy,Disruptive/ Alcohol
"Customer Mr Mohsin Mia Boarded the aircraft with showing Red signs of Alcohol intoxication, customer was immediately informed that he won't be offered any alcohol until after take off Customer could not even fasten his seat help",Disruptive/ Alcohol
During boarding cabin crew observed customer walked awkwardly and dropped his bag on the floor,General
"Causing discomfort to the othersnot comply  Alcohol denied   Boarded drunk     Mr Holroyd and his companion(39C, Mr Chamberlain) were observed intoxicated when he boarded aircraft   After assessing by CSV and Purser, they were happily drunk state and able to have clear conversation   During the cruise, all crew were informed to monitored their alcohol consumption   1h before TOD Crew member Joana(442382) found 3 cans of beers from his seat pocket which were not served by cabin crew",Disruptive/ Alcohol
"Causing discomfort to the othersverbal abuse   Alcohol denied   Boarded drunk     Mr Chamberlain his companion(Mr Holroyd, 40c) were observed intoxicated when he boarded aircraft   After assessing by CSV and Purser, they were happily drunk state and able to have clear conversation   During the cruise, all crew were informed to monitored their alcohol consumption  1h before TOD, Miss Lewis(39B) came to the galley and claimed that she was anxious and stressed by Mr Chamberlain who drink heavily   Mr Wintle(39A) was crying over stating that Mr Chamberlain said very sexual comments when his girl friend left her seat  At this point Crew member Joana(442382) found 3 cans of beers from his seat pocket which crew never served them",Disruptive/ Alcohol
"Missed out security search area   Eustacia 447331 was assigned as L2   She confirmed completion of check while Purser was collecting the check   During cruise, I noticed that Eustacia was not aware that L2 galley security check is her area of responsibility",Security Search
"Customer making video in the cabin      since the boarding Mrs Saliba started making videos on her phone from the business cabin, herself and the surroundings without any consent from the crew or the pax around her  During the flight Mrs Saliba was observed videoing the CC Claudia, Ahmed and Metasebia again while crew were taking her lunch order   cabin crew stated that it made them uncomfortable as they were not sure when or if Mrs Saliba is videoing them  She was informed about the On board procedure and she told the crew she is not filming crew or any other customers  However she was seen filing the crew at different stages of the flight without their consent and the cabin crew were uncomfortable and brought to my attention in order to stop filming",General
Verbal Abuse      Mr Kishore seated next to Mr Butcher informed the crew that He was seen smoking A e cigarette  When crew addressed This pax became very aggressive and Defensive  pax was travelling with A large group of family  just before landing h,Disruptive/ Non
During the flight customer Mr Al Qaydi approached crew member Fethi    s454291  He Then started to build A general conversation with him About the flight He also started chatting with other crew members in economy in A really friendly manner  after some,Confidential Issues
Subject: Two customers boarded the wrong aircraft (Family)  During boarding CSV Amanda Da Silva sn 406885 advised me regarding customers boarding the wrong aircraft  Their names were not matching on the boarding cards with their passports  On the boarding cards the names were Rajani Seelbai Mrs 48B and Rajani Mansha Ms 48C However on their passports the names were Vora Vasant Nanjibhai and Vora Dayaben Vasant,Confidential Issues
After customer disembarkation crew Nisrene s414475 realised that her cabinbag with handbag inside was missing from hatrack,Theft
One white and silver colour Huawei tablet carried on the flight as precious cargo under locker stowage waybill  161737 SL bag no LF457409 seal no EK 962226,Precious Cargo
Customer kept complaining of wanting to be seated alone   Customer complained about her ordeal in Sydney and Dubai   Customer kept asking crew members what they thought of the situatíon   Customer made incoherent comments that was hard to make sense,General
"BACKPACK left on board after customers disembark   customer approached me Once All customers disembarked looking for his backpack  after searching the area, A BACKPACK was found in One of the hat rack  customer identified as not his backpack  custome",Airport
"Deviation    As we were 1 VCM, UC1 was not available",Security Search
KIS tablet had extra customer comparing to PIL     PIL showed 15 and KIS tablet 16 in J class cabin   Mr Nanda was not present in the cabin and his details were not showed on the PIL,Passenger Load Error
Mr Khalid opened lavatory door from out side under the latch cover While crew were inside using   He was firmly informed that it is not allowed   He responded positively and appeared understood,Suspicious Behaviour
"MOD was stolen on board during the service       During the clearance Ting noticed that her MOD was missing   Ting informed me about the matter we double checked all the carts, galley and lavatories we couldn't find anything   Advice Ting to pass t",Theft
offload baggage     MrShahid was asked at the gate to offload his baggage  customer claims no One asked him to remove valuables from his bag or anything else   While boarding He informed me He had his passport in the offloaded baggage and that He cannot pass the emigration in Lahor without passport   ground staff was contacted and explained to customer He will get the bag at the gate   MrShahid was unhappy with ground staff and worried his passport will be lost,Airport
Locker Stowage Waybill     Three boxes were handed over to me by ground staff Mr Thanuka 5P6686  Two boxes under one Locker Stowage Waybill serial No:154156  Air Waybill No: 176 92843030176 92843052 ( containing Human Eyes and both boxes seemed i,General
"During taxi Mrs Ravelo got upset with two customers who were seated in front of her ( 23 HK ) and were talking to each other loudly   Mrs Ravelo shouted at them, asking them to shut up   The two customers did not reply back to her",Disruptive/ Non
Due to VCM  1 on this flight the security search responsibility of UC1 position was assigned to UL1 crew member Vlad   All A positions had large areas to search   (UR1A and ML3A were the only A positions )   UL1 was assigned to do the search as he were,Security Search
Arrived to aircraft and crew were not allowed on board due to cleaning and catering   Purser and flight deck were allowed to board (155am FD and 200am approx Purser on)   Purser observed checks being carried out by security personnel in F class gall,Security Search
Due to shortage of ML2A in a 2 Class A380 config Security searches had taken a longer time ( 5minutes more) auto boarding has to be cancelled   There was no one standing by the opened door to check on any trespasser while the rest of the team are focu,Security Search
"Mr Babu was seen sitting next to the UM's mid flight, this was brought immediately to the attention of the cabin crew by the UM Miss   The UM also claimed that Mr Babu was constantly nudging them to close the window blinds on account of the sun rays",General
Upon arrival into DFW two customers seated in 41D and 28K were called out individually for questioning by the immigration authorities   These names and seat numbers of these two customers were informed to the cockpit crew whilst taxing into DFW   Upon,General
"During boarding pax seated in 54G Mrs Akua Serwah seemed distressed and disorientated She refused to show her passport or boarding pass to crew at ML2, refused to answer questions and was basically incoherent Crew did not allow her access to the aircraft When asked again for a boarding pass or passport she walked away back towards the boarding gate She seemed to indicate in her statements that she did not want to fly She seemed to be displaying symptoms of a psychotic episode or other mental health problems She did not appear to be drunk",Suspicious Behaviour
"Customer attempting to sleep on the floor  During the flight (cruise phase),crew members observed customer trying to use the floor space near MR5 jump seat to fall asleep Fasten seat Belt sign was illuminated at this time as well",Disruptive/ Non
"KIS tablet had different load numbers     Number of the customers was one extra (instead of 386 which is capacity in Y class, it showed 387)",Passenger Load Error
"THEFT   RESOLVED NO ACTION    (PLEASE DISREGARD THE SAME UNFINISHED REPORT UNDER HER PROFILE)   2A was vacant, the space underneath was used to keep a large GUCCI shopping bag for 1A Mr Hesham Alghamdi   Since she had loads of bags underneath her van",Theft
"THEFT   RESOLVED WITH NO ACTION      2A was vacant, the space underneath was used to keep a shopping bag for 1A Mr   During cabin preparation for landing CSV Medy Berkani 422728 observed",Theft
"During cruise I observed Mr Tian open hatrack 28ABC, I was coming from L3 inboard lavatory  As I passed by the hatrack was still open and I noticed two hard case bags and his black bag was not there  I did not observe him take anything",Suspicious Behaviour
DISRUPTIVE PASSENGER:  Ms TURKMEN caused discomfort the crew by being verbally abusive and not compliant with crew instruction while securing the cabin  During boarding MS Turkmen left her bag on the aisle  Cabin crew Kareem informed Ms TURKMEN to put her bag up in the hat rack  Ms TURKMAN told Karim 441522 to put her bag in the hat rack and (this is his job and this is why he is getting paid)  Kareem informed Ms TURKMAN that he is willing to assist her to stow her bags  Ms TURKMAN was verbally abusive and told him (dick head)  Kareem informed the CSV and purser about what happen  CSV went to inform Ms TURKMAN for procedure to stow the bag for take off and do not speak in inappropriate way to the crew  Ms TURKMEN informed the CSV Constantin 421837 that she does not care about procedures and she can say whatever she want and she told him (you are son of a bitch)  Ms Turkmen had smell of alcohol and appeared to be sweating and disoriented,Disruptive/ Alcohol
Mr Swapan seat 7E complained during boarding that he does not like his seat as he wanted more leg room and refused to take his original seat until the JC CSV Aliaa S262861 resolved the issue and managed to swap his seat and his wife to seat 8A & 8E,Disruptive/ Non
LOST PASSPORT     Mr Timoney informed the crew during the flight that he didn't have his passport  He claimed last time he had it was in London airport  He claimed to have checked 3 times his bags but didn't found it,Passports
Customer took drinks from FC to give to his friends in YC  Customer initially requested that his friends be invited from YC to the lounge Customer was offered the upgrade option but declined Customer took his wine glass and went to YC he gave it to his friend and requested crew to bring him one more glass of red wine Customer left his seat to go to yc before seatbelt was off,Disruptive/ Non
"Mr Fernandez was noticed having slurred speech due to alchool consumption   Customer gave his business card to crew member Natheemah 425993 requesting her to go out with him, customer kept insisting even if crew member informed him that she was not int",Disruptive/ Alcohol
"customer was Starting to become intoxicated  spilled his drink over himself, disrupting other customers seated next to him and making INAPPROPRIATE COMMENTS to fellow customer About his AVML meal choices  talking very loudly and commenting loudly About everything in his vicinity",Disruptive/ Alcohol
CUSTOMER SHOUTING AT CREW MEMBER Mrs Maruf was seated in 39D and travelling by herself After take off customer in 38D had reclined his seat As she wanted to eat she asked crew member to ask customer in 38D to put the seatback up so she could enjoy her meal Crew member Mohamed asked customer in 38D politely if he could move his seat slighty upright His reply was She can move her seatback as well or change seat'' Mrs Maruf raised her voice immediately and started shouting ''What is this I want him to move this seatback upright'',Disruptive/ Non
"Customer Observation       Customer requested for drinks immediately after take off, glass of white wine   During the flight, he was observed to requesting for alcoholic drinks   Customer was observed to be speaking loudly, I went to speaking to the customer asking him to speak softly, he asked why he has to speak softly and asked why, and we explained it was for the other customers comfort   I was seated at L4 jumps seat, writing VR then, he stretched his leg brushing against mine, and asked if I had a problem with him, I said no, then he further commented that why I'm not giving him attention stating that I'm a bitch",Disruptive/ Alcohol
TAKING PICTURES IN OTHER CABINS      On ground customer was taking pictures in other cabins including crew and customers   Customer was observed in first class   During flight customer was asking many personal questions to CSV regarding the salary we all earn,General
"Security search procedure,  Due to the new crew complement, we were unable to cover the open door or to mind the open door as there was no cabin crew avails without search area",Security Search
"security search,  Originally the security search and safety checks area for R2 was done by Cabin crew Sara Hassani staff number 456087, and L5a area was done by cabin crew Giannis Teloudis staff number 454246  Shortly after cabin secure for take off Cabin crew Sara was feeling vomiting and had to be stoodwon for the rest of the flight",Security Search
Passenger attempting to hurt herself   Half hour before landing Mrs Monica was found by MR5 door area next to AFT lavatories seated on the floor trying to cut her left arm wrist by a fork which left visible superficial cuts  Upon being observed by crew member Jovan Bochvarovski 451206 who tried to calm her down and managed to take the fork as she was insisting to go to the toilet with it  Crew member Jovan and CSV Raymond assured passenger and waited for her to come out of the toilet and made sure she goes back safely to her seat  Passenger appeared slightly drowsy and a bit aggressive as she might was under influence of a drug,Suspicious Behaviour
Inappropriate action     During the flight Mr Econonou bring his girlfriend seating in 9E and both was sleeping in 9A seat kissing each others  Customer seating in 9B got annoyed with such behaviour,Suspicious Behaviour
"Right from boarding, Mr Abbadi and his child who was seated at 17C were non compliant with the instructions of crew members     (2 of 2)   Mr Abbadi stood up from his seat once again and took his child to L3 lavatory where he managed to sneak in as crew members were securing the last few rows of the cabin   Immediately, crew member instructed that they take their seat as aircraft was about to land   Mr Abbadi stormed back into JC and sat his child down at 17C and was extremely furious   Soon as we landed, with the curtains closed, he took his child from 17C without asking any permission from the crew members",General
"it was brought to my attention When I came back from CRC rest, that customer sexually harassed two male crew member   crew member claimed that He inappropriately touched him",Disruptive/ Alcohol
"Indecent Behaviour of Passenger    After first service, customer came to galley and started conversing with crew in a very friendly manner   After a few moments, he made sexual passes at male crew member Serhey, asking him to go down on him, in the toilet   Crew member politely asked customer to go back to his seat, as he was intoxicated   before going back to his seat, customer touched crew member Serhey between his legs   When Serhey was in the cabin, Mr Vladimir kissed him on his neck from behind by surprise   Mr Vladimir also followed and made sexual comments with another male crew member Gong",Disruptive/ Alcohol
Yc no L5a position  VCM FLIGHT security search reassigned  r2a crew member carried out the search on both sectors,Security Search
due to VCM CSV Paula 395932 did the L5A security searches,Security Search
"PASSENGER TAKING PHOTOS OF CREW PRCEDURES  It has been observed by one of the Economy crew that Mr Rybak was taking photos with his phone of cabin crew procedures onboard and reported it to me  The crew along with ground operations had to block off specific rows of seats in the economy cabin and reseat passengers for safety related procedures pertaining to an inoperative cabin door  Mr Rybak has taken photos of these rows being blocked off with seatbelts in the middle and aft of the cabin according to the captain's and Airbus's procedures  The crew on instructions from seniors have placed RED toy bags and GREEN headseat bags on some of those seats in the middle of the economy cabin, to alert passengers not to try to move there, along side monitoring the cabin throughout and asking any passengers who moved there to return to their allocated seats  The bags were removed in hatracks for landing",Suspicious Behaviour
"Aggressive non compliant customer   During boarding, Mr Esmail demanded that he takes a seat in the blocked area (YC Upper Deck) Customer politely declined staying consistent with other customer demands of the same   Mr Esmail kept demanding that he sits there and aggressively stated that I will sit there whether you like it or notcall the Captain if you want to what is he going to do am Gold Skywards He then pushed his way and sat in the blocked area however, after I called the Captain informing him of the same Mr Esmail returned to the forward cabin and remained there throughout the flight   The customer was observed by the crew going from one seat to another pressing as many angry faces on the ICE as he could   Note customer had 2 previous notes on the same demanding to take crew seats while was declined as well",Disruptive/ Non
Mr Islam seated at 23G approached us at the door towards the end of the boarding process and informed us that his wife had left her handbag on the Emirates baby stroller at the gate  I requested customer to wait at the door so that he can be escorted t,Airport
"CUSTOMER CLAIMS BEING INAPPROPIATELY TOUCHED BY HER NEIGHBOUR      Almost 35 hours into the flight, Mrs Shone called for the crew and stated that she just woke up and found that the customer next to her on 62B had put his hand inside her T shirt and his foot on her foot   Mrs Shone was found trembling with shaking hands and anxious tone of voice and requested the crew to change her seat   Customer was also into a heated argument with her neighbour who stated that nothing of that sort has happened, instead, she was the one who put her foot on his foot",Disruptive/ Non
"Denied alcohol to Mrs Singh 50A         during the first meal service, while I was passing by row 50, Mrs Singh was standing and pushing past customer at 50C to go to the lavatory and she almost fell into myself and then into GR2 Tarek Ahmed 451670",Disruptive/ Alcohol
"LHR Ground staff IDs LHR ground staff do not have any expiry dates on their IDs If crew are following Emirates SOPs, not one staff member on ground at this station would be allowed to access the aircraft",Airport
FC suite vanity kit During the boarding it was observed by FG1 cabin crew that customer Ms Solanki was standing in 1 F suite pretending talking to another customer on LHS Once Ms Solanki left the suite crew noticed that vanity kit was missing from the table at 1 F,Theft
Inad Customer's documents received by the Purser and paperwork signed,General
"USING TOILET DURING TRANSIT SECURITY SEARCH   Mr Russell and his wife entered the toilets 5 minutes before the PA for the security search and baggage ID check was made and the crew was busy checking other seats   Mr Russell claims that the crew said he could use the toilet, however this was said when the cleaning staff were on board and still cleaning not when the security search had started   Mr Russell was upset that we were knocking on the lavatories for them to vacate them to allow the crew to conduct the security search   At the time both Mr Russell and his wife were only changing outfits not using the lavatory itself   Mr Russell and his wife claim that I had an attitude, this was their opinion, because they did not like the fact they had been asked to vacate the toilet   Mr Russell and his wife agreed that the security search was important however because they had asked a crew they waited for the cleaning to finish, which was when the security search was now being started",Disruptive/ Non
"Mrs Parikh   08D   MEDA                                There was 4 bottles of therapeutic O2 loaded ex base, to be used on the return sector for Mrs Parikh, due to medical reasons It was found that, out of the requirement of 4 bottles that was loaded, only 2 were usable and the other 2 bottles ware empty Customer and her husband   Mr Parikh   08B, boarded the air craft",Security Search
"Customer was escorted by ground agent until aircraft door (INAD)  After boarding, customer changed his seat to 49K",General
We had only 10 GR2s on todays flight (01 VCM)  Its 2 class configuration A380,Security Search
Outstation Security Screening   Cabin crew member Nader had 2 bags of liquids on him and did not wish to leave them the extra items behind   Security personnel asked him to fit what he could into one bag   As he was reluctant to leave items behind and they did not fit into one closed bag this delayed the security screening significantly,Airport
Asset was conducted on the flight I was informed upon boarding the AC There were total of 6 items hidden,Security Search
RE: Lost and found item  locker waybill cargo   One US passport and company approval documents in large brown envelope was received from the ground staff for DXB EK lost and found service,Precious Cargo
"147 vacant seats in economy class on today's flight   Total of three attempts for customer to move to any other seats   4hrs before landing CSV Jean called me that MrLacombe was asked by CC Esther to get up from sleeping at 87H,J,K She explained to",Disruptive/ Non
