description,subcategory
"Lavatories 3UH and 3UE were closed for half of the flight 3UE's locking lever was inoperable and 3UH was out of water 3 hours after take off, it was the same defect that was logged in the previous sector",Lavatory
"A number of seat recline is inoperative  Please note there are around 60 seats unoccupied, therefore the seat operation needs attention in the whole of YC aircraft",Systems (non
"A number of seat recline is inoperative  Please note there are around 60 seats unoccupied, therefore the seat operation needs attention in the whole of YC aircraft",Systems (non
Lav N call bell inoperative from previous sector,Lavatory
Seat power problems   During the flight all power was lost at 6 DG (Seat control and IFE)   Seats was reset without any effect,Systems (non
Seat power problems   During the flight all power was lost at 6 DG (Seat control and IFE)   Seats was reset without any effect,Systems (non
"Water Leak in the YC AFT Galley    During Cruise, Before the Second service, there was water leakage coming out underneath the Ice drawer  The source was unknown",Galley
"JC SEAT COVERS MISSING   We had a stained seat in JC (10f) and changing was required, however engineers told us that extra seat covers are not loaded for JC  10F seat was empty at the beginning, however as that was the only empty seat available and we had to move customer from YC, we had to use it",Galley
Cabin engineer called from cockpit at STD  55 to check several JC seat reclines Engineer came on board at STD  15 Engineer checked the seats and said that there is no time to fix them without delaying flight,Systems (non
Water was leaking out from behind the forward galley It was alot some needed to mop it up with linen Water also came on the floor at row 54 centre seats and customers complained as their feet became wet,Galley
Water was leaking out from behind the forward galley It was alot some needed to mop it up with linen Water also came on the floor at row 54 centre seats and customers complained as their feet became wet,Galley
A cockroach came out from the top of the galley During cruise  crew managed to kill the cockroach after spraying  customer did not observe the situation and no complain from the customer for the Issue,Galley
Shower Spa defect  Both shower spa were inoperative on this flight despite three resets from the flight deck  Nil complaint received,Shower Spa
"Feedback on A380   Mr Almatrooshi gave me his feedback on A380 aircraft that he flies often  He informed me that the row 26 by the lounge is very badly designed as it is impossible to rest while people are constantly having drinks and laughter in the lounge  Also the global changes encourage people to become more sportive, therefore, Emirates should think of bringing treadmills on the aircraft",Lounge
the rope to Block the aft staircase is faulty   the magnet is not allowing the rope to separate from its housing,Galley
the rope to Block the aft staircase is faulty   the magnet is not allowing the rope to separate from its housing,Galley
"GALLEY WATER LEAKAGE:   Please note that at top of descent, Ms Almheiri complained to the crew that the carpet where she was sat was wet & so were her socks   Upon landing, she asked ML2 crew member the exact reason why the carpet was wet   Ms Almheiri claimed that it was a safety issue & owing to the fact that she worked with the GCAA, she would be filing a complaint to document the same as it shouldn't happen",Galley
Cockroach found in FCL Galley Upon removing the meal cart from the forward chiller compartment and removing the salad pack from the cart onto the galley top we spotted a life cockroach on the galley counter Customers did not see or feel the event,Galley
Flight had a major software glitch   Not able to open new flight on CMT   Internet did not work   Security diagram video did not play   Safety video did not play   Dubai arrivals video did not play   seat call bells did not work   Not able to access connectivity page on either FAP's,Systems (non
Flight had a major software glitch   Not able to open new flight on CMT   Internet did not work   Security diagram video did not play   Safety video did not play   Dubai arrivals video did not play   seat call bells did not work   Not able to access connectivity page on either FAP's,Systems (non
"ACARS Messages can be send via the CMT in the cabin   however Messages are not received on the CMT that was send from ground   DXB ground Engineering informed the Captain inflight that they are sending me replies, however I did not get the Messages on the CMT in the cabin inflight",Systems (non
WIFI and LIVE TV INOP         Both the WIFI and LIVE TV was INOP since departure from DXB,Systems (non
Wifi not Available:   Mr Baldacci 16A complaining that wifi is not working and he needs to send an urgent msg   Mr Baldacci stated that this inconvenient was not mentioned when he issued the ticket and that he is choosing EK because he needs to work while travelling,Systems (non
Both hairdryers inop and deferred Please be advised that as per blue pages of cabin log book both hairdryers have two different issues and were listed as inop One hairdryer inop and no part available for replacement since 12052018 Second hairdryer was reported with burning smell since 01052018 Please be advised that over ten pages with deferred defects where as minimum 12 14 defects affecting customers comfort,Shower Spa
There were several IFE's that were not working   47DE IFE kept on switching off during flight and needs to be reset three times during the flight   Seat 50G does not stay on upright position   27G IFE shows static whenever seat in front is being mov,Systems (non
By the end of the flight Mr Caleb said the seat in his suite was not working well and he could not recline the seat for full reclining m Mr Caleb did not complaint to me or any of the FC crew because he know to whom he should complaint as he said,Systems (non
By the end of the flight Mr Gregory inform me that the WIFI signal was so week on this flight and he could not get his emails or send any m,Systems (non
LIVE TV AND ON AIR WIFI UNAVAILABLE ENTIRE FLIGHT   Customers complained that Live TV and On Air WIFI were unavailable whole flight,Systems (non
LIVE TV AND ON AIR WIFI UNAVAILABLE ENTIRE FLIGHT   Customers complained that Live TV and On Air WIFI were unavailable whole flight,Systems (non
"FOUR OVENS NOT WORKING      The following ovens were already logged in the Cabin Defect Log Book: A114, A115 and 210, but during the service, oven  A316 also stopped working   The special meals were loaded in the oven A316",Galley
Cabin lighting Cabin lighting could not be controlled from the CMS The lighting mode selected does not match with the scene that appeared in the cabin The cabin was always too dim,Systems (non
Cabin lighting Cabin lighting could not be controlled from the CMS The lighting mode selected does not match with the scene that appeared in the cabin The cabin was always too dim,Systems (non
WIFI INOP,Systems (non
WIFI INOP,Systems (non
Shower spa A was inoperative for shower function as per defect log (DXB AMS)   Shower spa A can only be used for lavatory function   3 total shower reservations were taken throughout the flight,Shower Spa
Shower spa A was inoperative for shower function as per defect log (DXB AMS)   Shower spa A can only be used for lavatory function   3 total shower reservations were taken throughout the flight,Shower Spa
Cockroach in the cabin    Customer brought to crew notice about presence of cockroach in her seat pocket,Galley
The light in the Business class galley is very low,Galley
IFE went inop YC UD and YC MD aft section,Systems (non
there is amazing feedback from crew and customers About the interior of the aircraft  I would like to recommend to find A way of putting extra stowage areas in first class cabin for first class crew cabin bags and catering bags because its quite A challenge getting space for them When FC and JC cabins are full,Galley
Internet and Life on TV was not working in the mid of the flight,Systems (non
Internet and Life on TV was not working in the mid of the flight,Systems (non
Customers were absolutely delighted with the live TV enabling them to watch the World Cup More than 50% of customers were watching the games They gave feedback that the quality was very good and they were really impressed with the ability to watch whilst in the air,Systems (non
"Seat Indicator Signs Above Hatracks Misplaced Customers complained that they could not find their seats, after helping them I realised that the white rowseat indicator sign inside the plastic rails on top of the hatracks were not at the right place and caused confusion This problem has happened on every flight on the A380 two class, this issue need to be fixed Maybe if the little panels were glued, this would not happen",Systems (non
"Shower spa ,, A used as lavatory only as water could not be heated, even after several resets",Shower Spa
"Shower spa ,, A used as lavatory only as water could not be heated, even after several resets",Shower Spa
right hand side upper deck toilets stopped flushing   All the right hand side upper deck toilets including shower spa B stopped flushing During the flight   reason was unknown,Lavatory
"Power shut off for rows 45 (D,E,F,G) and 46 (D,E,F,G)",Systems (non
"Power shut off for rows 45 (D,E,F,G) and 46 (D,E,F,G)",Systems (non
"THREE INOPERATIVE OVENS IN YC AFT GALLEY  Aircraft left DXB with two inoperative ovens in YC aft galley One inop was logged in Technical defect log book, another inop oven was looged as deferred defect in cabin defect log book Full load flights in all three cabins with two inoperative ovens made it challenging in heating up meals and conducting meal service in YC  During return sector, another oven become inoperative and a full load flight had to be managed with three inoperative ovens  As three ovens are inoperative in one galley (YC aft galley), an investigation is suggested to find any underlying source of the defect  Also repairingreplacing defective ovens is suggested prior to sending the aircraft for a full load flight",Galley
"Duty free carts have been placed in economy class, in the corner stowage of the aft galley even though there was plenty of space in business class (example: stowage R202, behind R2 jumps seat)",Galley
"Duty free carts have been placed in economy class, in the corner stowage of the aft galley even though there was plenty of space in business class (example: stowage R202, behind R2 jumps seat)",Galley
"Customers in 52, 53, 54 ABC were complaining of the wet floors   FWD LHS Economy galley leaking behind the carts",Galley
Economy aft galley Oven number 1 inoperative Economy aft galley oven number 2 doesn't have enough power,Galley
Economy aft galley Oven number 1 inoperative Economy aft galley oven number 2 doesn't have enough power,Galley
AIR VENTS for 87ABC DEFECTIVE       No air comes through from the vents,Systems (non
customer was very upset about the toilet 3MGnear them smelling and blocked with a leakage to the carpet  Customer was drivelling with wife and a baby and was upset about the bad hygiene caused and smell that spread  customer took photos and claimed th,Lavatory
customer was very upset about the lavatory 3MG next to his seat which smelled and water leakage on the carpet  customer complained and took photos of the carpet volunteering to write to the company about his bad experience with the smell and blockage,Lavatory
Sinks in aft lavatory toilets became blocked shortly after dinner service and could not be fixed,Lavatory
"Cockroaches found in business class galley   Catering staff in Stockholm, nformed me that they found cockroaches on the galley bulkhead of R1 door   catering staff suggested pest control on the whole aircraft",Galley
"Cockroaches found in business class galley   Catering staff in Stockholm, nformed me that they found cockroaches on the galley bulkhead of R1 door   catering staff suggested pest control on the whole aircraft",Galley
several customers commented that WIFI was not working well,Systems (non
Non touch screen  Many customers were disappointed with out dated IFE system  It is not touch screen and remote controller is not responding efficiently around the screen  Customer were confused with system and required assistance,Systems (non
"Upon boarding it was noticed by myself that water was trickling from the 2 layers of the J class galley top down the chiller doors I got engineers to look at it,",Galley
Aircraft riddled with defects  We had approximately 45 mode controllers inoperative in both premium cabins  WIFI connection was very slow in loading data  Oven in all cabin work intermittently Either they don't switch on or display critical errors su,Systems (non
No Live TV and very slow internet connection   Few customers were expecting to have the Live TV on this flight and were slightly disappointed  Internet connection was loosing signal aswell  A380 aircraft A6 AOZ with no placard of LiveTv in CWS so Live Tv was not promoted by crew but customers kept asking,Systems (non
"Mr Ocbamicael was showered by water coming from the galley top during landing into San Francisco     He was extremely upset by this  Cabin crew Teri Louise 435719, seating at ML4A at the time, heard them scream during landing and checked on the passengers seating at 78DEFG   We gave them towels and blankets to dry themselves No electronics were affected by it   I would like to point out that when I boarded the airplane in Dubai, an engineer came on board into the galley and asked ME where was the galley leak I told him I had just arrived in the airplane , he should have that information on the Red book He then had a quick look around and said it should be ok He never came back   I now believe that the leak he was referring to was this Customer before leaving informed the purser, that his mobile got wet, but it was fine since it was splash proof He also mentioned, that his t shirt was wet and he will have to buy a new one, so he expects some kind of re imbursement from EK",Galley
"Mr Ocbamicael was showered by water coming from the galley top during landing into San Francisco     He was extremely upset by this  Cabin crew Teri Louise 435719, seating at ML4A at the time, heard them scream during landing and checked on the passengers seating at 78DEFG   We gave them towels and blankets to dry themselves No electronics were affected by it   I would like to point out that when I boarded the airplane in Dubai, an engineer came on board into the galley and asked ME where was the galley leak I told him I had just arrived in the airplane , he should have that information on the Red book He then had a quick look around and said it should be ok He never came back   I now believe that the leak he was referring to was this Customer before leaving informed the purser, that his mobile got wet, but it was fine since it was splash proof He also mentioned, that his t shirt was wet and he will have to buy a new one, so he expects some kind of re imbursement from EK",Galley
"Mr Ocbamicael was showered by water coming from the galley top during landing into San Francisco     He was extremely upset by this  Cabin crew Teri Louise 435719, seating at ML4A at the time, heard them scream during landing and checked on the passengers seating at 78DEFG   We gave them towels and blankets to dry themselves No electronics were affected by it   I would like to point out that when I boarded the airplane in Dubai, an engineer came on board into the galley and asked ME where was the galley leak I told him I had just arrived in the airplane , he should have that information on the Red book He then had a quick look around and said it should be ok He never came back   I now believe that the leak he was referring to was this Customer before leaving informed the purser, that his mobile got wet, but it was fine since it was splash proof He also mentioned, that his t shirt was wet and he will have to buy a new one, so he expects some kind of re imbursement from EK",Galley
No Audio signs when calling in the aft JC galley    No audio signs heard in the aft part of the JC galley whenever a call was made  Only Visual signs were been seen on the MCL and AIPs in the galley,Systems (non
"A number of tables in the cabin are difficult to take out and requires a lot of force, crew always requiring assistance",Systems (non
"Twenty min into take off LAVATORIES 1MB,1ME & 3MH got inoperative  Flush function was not working No suction  Same problem happened on this same aircraft A6 EEV , Two days back while operating EK 448 18 june 2018",Lavatory
"Twenty min into take off LAVATORIES 1MB,1ME & 3MH got inoperative  Flush function was not working No suction  Same problem happened on this same aircraft A6 EEV , Two days back while operating EK 448 18 june 2018",Lavatory
LIVE TV WAS NOT AVAILABLE       A few customers were not happy that this aircraft was not equipped with Live TV as they wanted to watch the World Cup games,Systems (non
Printer cable broken,Systems (non
Printer cable broken,Systems (non
"On Air Wi Fi Power to antenna was cycled before departure according to engineering advice When choosing 20 MB free,  No access to the internet message displayed Only payable choices were operative",Systems (non
"Inoperative Internet, Live TV and Mobile Services  The internet, live TV and mobile services were inoperative for the whole flight  None of the customers complained",Systems (non
"Inoperative Internet, Live TV and Mobile Services  The internet, live TV and mobile services were inoperative for the whole flight  None of the customers complained",Systems (non
"Dissatisfied customer with our business class seats   Mr Ambreesh complained about the fact that our JC seats are not lie flat He stated that he switched to Emirates because he was promises complete life flat beds , as per our advertising  He added that the seats we have are not comfortable at all and very narrow compared to Air france , and British airways",Systems (non
"IFE and call bell not working     customer was complaining that his IFE, call was not working and that the aircraft is to old",Systems (non
"IFE and call bell not working     customer was complaining that his IFE, call was not working and that the aircraft is to old",Systems (non
Front barrier A380 two class       The team feedback about the A380 forward barrier and safety net is that from time to time cabin crew needs to move around using the forward stairs and unfortunately it becomes impossible with the A380 forward stairs barrier and safety net   Feedback also indicates that crew take a very long time to adjust the net after take off and to remove with seat belt sign on during descent,Shower Spa
"ORIGINAL SEAT WAS 7D HEAD REST BROKEN         Customer head rest at his original seat 7D was broken during boarding and came off from its panel   Offered extra pillow to the customer but he insisted on having another seat which was not broken   I tried fixing the seat but it had a broken screw and was not fixable, as it was too late to call the engineer I had to ask a staff travelling in J class to move to 7D",Systems (non
"ORIGINAL SEAT WAS 7D HEAD REST BROKEN         Customer head rest at his original seat 7D was broken during boarding and came off from its panel   Offered extra pillow to the customer but he insisted on having another seat which was not broken   I tried fixing the seat but it had a broken screw and was not fixable, as it was too late to call the engineer I had to ask a staff travelling in J class to move to 7D",Systems (non
B777 300 ER A6 EPJ CDD 224 dated 30052018   InternetLive TVAeromobile inop No inoperative on the CMT TVInternetMobile switch For your attention,Systems (non
Suggestion: Install Signage About Minimizing Noise   Benefit: Minimize disturbance for customers seated at last rows of JC,Lounge
"Upon boarding the aircraft, it was realized that there was a defect in the deferred section of the log book which read FWD YC galley RHS ice drawer drainage found blocked On the inbound sector, Purser had noted an unidentified water leak from the sam",Galley
Unidentified Leakage      Due to unidentified leakage from the galley some of the trays (approximately 5 7 trays) inside the cart were wet and had a wet cutlery set,Galley
Internet not available due to defect since the 15 june Several customer complaint about not having the service,Systems (non
"WI FI WAS NOT WORKING ON THIS SECTOR  Wi Fi was not available throughout the flight  SATCOM unit was down, CMT message indicated that SATCOM unit was down and would require maintenance",Systems (non
"Unable to play any video and manual safety demonstration  The system worked fine when testing safety and security search video prior to boarding  When safety video was being played prior to take off, it did not respond  None of the other videos could be played throughout the flight  No passenger comment",Systems (non
GALLEY CHILLERS INOP A6  EUC     All chillers in the galleys were inoperative   Please follow up,Galley
GALLEY CHILLERS INOP A6  EUC     All chillers in the galleys were inoperative   Please follow up,Galley
Defective Toilets in YC                           The Engineers were working on 04 YC defective toilets when the crew boarded the AC The toilet bowls were blocked and did not flush properly ( Was reported from the previous flight ) The Engineers couldn't fix the problem On ground and DXB Operations gave the clearance to the captain to block all 04 Toilets and to operate the flight with just 04 serviceable Toilets in YC to AKL The YC passenger load was : 212 The Departure delayed for 01 hour and 08 minutes due to this ( Late boarding clearance ),Lavatory
"Trash compactor wasn't clean at all, it was mouldy from inside and had bad odour   crew could smell something rotten the moment they came to JC   the trash compactor was not fully retracted and had old rotten food on top of the compacting lever   the old food had mould already",Galley
"Trash compactor wasn't clean at all, it was mouldy from inside and had bad odour   crew could smell something rotten the moment they came to JC   the trash compactor was not fully retracted and had old rotten food on top of the compacting lever   the old food had mould already",Galley
"Trash compactor wasn't clean at all, it was mouldy from inside and had bad odour   crew could smell something rotten the moment they came to JC   the trash compactor was not fully retracted and had old rotten food on top of the compacting lever   the old food had mould already",Galley
"Several power sockets were inop across the aircraft, including 32A, B and C",Systems (non
"11k Seat inoperative  Seat was stuck in the semi upright position,",Systems (non
"11k Seat inoperative  Seat was stuck in the semi upright position,",Systems (non
Suggestion for tray tables  As we are experiencing numerous accidents in economy with passengers dropping their drinks on them in result of the tray tables leaning towards them I would suggest a simple and cheap solution   Most probably there is existing in other airlines too  If we would just add a thin line of a non slippery sticker that would be able to stop the drinks from falling that would save us from so many unhappy customers  As an economy class crew I experience that in each flight and most of the times costumers end up even accusing the company because of the aircraft configuration Thank you and hope this helps,Systems (non
Suggestion for tray tables  As we are experiencing numerous accidents in economy with passengers dropping their drinks on them in result of the tray tables leaning towards them I would suggest a simple and cheap solution   Most probably there is existing in other airlines too  If we would just add a thin line of a non slippery sticker that would be able to stop the drinks from falling that would save us from so many unhappy customers  As an economy class crew I experience that in each flight and most of the times costumers end up even accusing the company because of the aircraft configuration Thank you and hope this helps,Systems (non
WI FI was working ON and OFF the entire flight,Systems (non
cockroaches in the aft YC galley  Crews saw there was a cockroach in the aft YC galley floor during take off,Galley
cockroaches in the aft YC galley  Crews saw there was a cockroach in the aft YC galley floor during take off,Galley
"CABIN APPEARANCE   Exit sign and MCL next to R2 toilet in JC, is attached to its mounting with white tape   It is noticeable at plain sight that the EXIT sign is adhere to its mounting with tape, wish additionally has a poor appearance and impact negatively the JC cabin general ambiance",Lavatory
"CABIN APPEARANCE   Exit sign and MCL next to R2 toilet in JC, is attached to its mounting with white tape   It is noticeable at plain sight that the EXIT sign is adhere to its mounting with tape, wish additionally has a poor appearance and impact negatively the JC cabin general ambiance",Lavatory
"During the flight, Mr Bhatia claimed that his remote controller had few functions which were not working properly, such as privacy doors and call bell button;   Please make sure all of the seat functions are working properly on his future flights",Systems (non
"During the flight, Mr Bhatia claimed that his remote controller had few functions which were not working properly, such as privacy doors and call bell button;   Please make sure all of the seat functions are working properly on his future flights",Systems (non
Oven number 5 in back galley is not operational,Galley
Customer commented as to why only one toilet on 777 has the tissue box holder  He noted that the fwd toilet has exactly the same configuration but without tissue box holder,Lavatory
IFE ISSUE   PLEASE BE ADVISED THAT MOVIES COULD NOT BE PLAYED IN ALL CABINS AFTER THE RESET WHICH WAS DONE BY THE ENGINEERING IN DMM ENGINEER STATED IT MIGHT TAKE SOME TIME BUT IT WILL WORK PREVIOUS SECTOR SAME ISSUE HAPPENED IN ECONOMY CLASS ONLY,Systems (non
"NOT CORRECT INDICATOR: CLOSETS Ms Alfalasi wanted to hang her dress in the closet, but after being shown the height of the closets, she decided not to, as the cupboards are very low",Lounge
Ovens not heating properly     The ovens (all) in the aft galley were not heating properly  The meals were heated for 25 mins as per procedure and were still cold  I had to leave the ovens on for another 10 minutes in order to heat the meals properly,Galley
Headset socket at 48D is not working,Systems (non
Live Tv and the aero mobile system didn't work on that flight The Internet On Air was working,Systems (non
Live TV Interruptions  The live TV was freezing approx every 20 min during the flight,Systems (non
"WiFi service interrupted Customers asked if Wi Fi was available but understood the interruption and did not complain in general Only customer Mr Sekhal, Seat number 18 D complained about the interruption",Systems (non
"Water Leak    on ground in DXB, crew stated that there was a water leak in the JC galley on the left hand side  engineers were called and they stated that the water could be due to condensation or a water leak  decision was made by them to close the water shut off valve in that area and monitor the area for awhile crew were told to open the valve if water did not leak again  After take off no further leak was noted so the valve was opened for the rest of the flight  prior to landing crew reported water leaking near the MR5 area from the ceiling panels and dripping on to the floor  this time decision was taken to close the water shut of valve on the LHS of the JC galley as water was dripping down the aft stairs and staining the carpet  water was mopped up and area padded with blankets",Galley
JC Mode controllers locked All JC mode controllers cannot be unlocked from the docking station,Systems (non
Two hours into the Flight All Right Hand side Lavatories on Main Deck got inoperative None of them Flush No suction None of the Toilets were flushing continuously Water standing in the toilet Bowl no suction,Lavatory
Two hours into the Flight All Right Hand side Lavatories on Main Deck got inoperative None of them Flush No suction None of the Toilets were flushing continuously Water standing in the toilet Bowl no suction,Lavatory
Internet not available due to defect since the 15 june Several customer complaint about not having the service,Systems (non
"Wifi inoperative for the duration of the flight  After take off, it was noticed that wifi was inoperative, with the message of satellite problem  Resets were conducted from FAP and from flight deck but nothing worked  Ground engineer gave alternative of Pax Sys reset, which will switch off all systems for at least 20 minutes  After consulting with captain, decision was made not to do Pax sys reset as majority of customers do not use wifi, but watching IFE, watching live TV or used mobile",Systems (non
WIFI was very slow Some customers complained,Systems (non
Movies unavailable on ICE from row 52 to 65     Approximately 01 hour and 30 minutes before landing customers were unable to play any movies on the ICE system between rows 52 to 65 (from M2 to M3 doors)   Any movie selected on the ICE system would play just a blank screen,Systems (non
Carpet behind L3 inboard toilet (rows 23 to 27) was soaking when we boarded aircraft  Cleaning advised they had try to dry put carpet as much as possible during cleaning  Apologised to customers sat in seats 23DEFG as these were the worst affected,Lavatory
Carpet behind L3 inboard toilet (rows 23 to 27) was soaking when we boarded aircraft  Cleaning advised they had try to dry put carpet as much as possible during cleaning  Apologised to customers sat in seats 23DEFG as these were the worst affected,Lavatory
"Sickness bag is not accessible easily    Customers are having difficulties to find the sickness bag due its location Sickness bag is located inside of the plastic envelop in the seat pocket During the medical incident, customer have no time to reach the sickness bag and they are having an obstacle to open it as the bag is sealed",Lavatory
"LEAKAGE FROM THE GALLEY AREA     We faced leakage on the floor, from the unknown source, next to the galley area on ML2 door   The carpet on 52 ABC was soaking wet   It causes discomfort to out customers   Please follow up on this",Galley
"LEAKAGE FROM THE GALLEY AREA     We faced leakage on the floor, from the unknown source, next to the galley area on ML2 door   The carpet on 52 ABC was soaking wet   It causes discomfort to out customers   Please follow up on this",Galley
"Bulkhead seats' screen are stiff to release   6AB and 8JK seats were occupied, the screen were stuck in the cradle neither responded when the corresponding button was pressed",Systems (non
"Bulkhead seats' screen are stiff to release   6AB and 8JK seats were occupied, the screen were stuck in the cradle neither responded when the corresponding button was pressed",Systems (non
Water leaking from the top panels above rows 63 to 65 right hand side (HJK),Systems (non
Water leaking from the top panels above rows 63 to 65 right hand side (HJK),Systems (non
"The water coming from coffee maker 3, M222 came out very frothy   The froth was cappuchino like and did not settle completely even after a few minutes   The water definitely contained something that created thick froth",Galley
Seat 8A tray table was broken before customer boarded Engineer was called but couldn't fix it 9A handset was broken by customer Could not call engineer as it happened just before closing the door,Systems (non
IFE NOT WORKING   Customer was complaining that the IFE was not working at his seat during boarding,Systems (non
IFE NOT WORKING   Customer was complaining that the IFE was not working at his seat during boarding,Systems (non
HEADSET PLUG INS WERE BROKEN    Headset plug in was broken in the seat and customer was complaining as he could not inset a new headset,Systems (non
Internet and Live TV didn't work throughout the flight,Systems (non
Live TV inoperative       Live TV was unavailable  Sent msg to ground through CMT for seeking solution,Systems (non
IDBN message received on CMT (MAS System)   Unsure if more than 2 bags delayed as screen is not scrollable and no printer installed,Systems (non
"Defect in suite mode controller controlling seat zones       When zone eg back rest selected to be adjusted, if arrow is not being pressed anymore, seat does not stop adjusting   When Aircraft symbol is pressed for TTL on 1A, seat backrest continue",Systems (non
"Defect in suite mode controller controlling seat zones       When zone eg back rest selected to be adjusted, if arrow is not being pressed anymore, seat does not stop adjusting   When Aircraft symbol is pressed for TTL on 1A, seat backrest continue",Systems (non
the floor in J class galley colour looks dirty and old because of the texture of the material used  especially During the service you can see everything that has fallen on the floor  also the lights on the ceiling remained on in VARIOUS places even All,Galley
"INOP equipment  Oven 1 and 2 in the back galley, were not displaying anything on ground, then they were flashing faulty",Galley
"Seats not reclining   During boarding customers sitting in 53H,54H, 55G and 63K said their seats are not reclining    This VR was raised by Ada Simon 420499",Systems (non
the smell that comes from the aft galley in Y class is horrible and not hygienic,Galley
Left hand side shelf hinge came off,Lounge
The Aeromobile & WiFi did not work on today flight Apologized to customers,Systems (non
RE  Live TV   Some customer seated in different cabin had asked about the LIVE TV channel which was not available on this sector DXB  ATH,Systems (non
Seat not reclining properly     Mr and Mrs Simpson informed us their seats were bouncing back and no reclining properly,Systems (non
IFE INOPERABLE  WIFI was unavailable during the flight,Systems (non
SUB   PIXELATED IMAGES  Feedback from the customer and crew stated that at times the TV picture of the Lounge was pixelated   This was especially evident while customers were watching the Football matches,Lounge
SUB   PIXELATED IMAGES  Feedback from the customer and crew stated that at times the TV picture of the Lounge was pixelated   This was especially evident while customers were watching the Football matches,Lounge
fwd economy galley LHS hot water fountain only supplies hot water for short time and turned cold While the green ready button is still on,Galley
fwd economy trash compactor was Inoperable before boarding and Engineer was not able to fix   Engineer stated that it should be replaced but not enough time Due to quick aircraft preparation,Galley
lavatory G and h by R3 door were inoperative from Dubai as mentioned in the log book,Lavatory
MODE CONTROLLERSEAT CONTROLS INOP  Customer's seat recline was inoperable from the Mode Controller and also from the armrest seat controls  Multiple resets did not resolve the issue,Systems (non
MODE CONTROLLERSEAT CONTROLS INOP  Customer's seat recline was inoperable from the Mode Controller and also from the armrest seat controls  Multiple resets did not resolve the issue,Systems (non
"Oven nr 2 was defective  Engineering had deferred it in the blue pages, but did not mention it was not working Please ensure clear communication so crew can take action IN addition, this is unacceptable to have 1 of the 2 ovens not working on a full flight of 1 hr 40 minutes It adds additional stress on the galley operator, who has to swap contents Time pressure and lack of space are the main concerns Please ensure all the ovens are working on these short flights",Galley
IFE system didn't work properly   After take off customer complained that her IFE doesn't work properly,Systems (non
IFE system didn't work properly   After take off customer complained that her IFE doesn't work properly,Systems (non
IFE INOP  After take off customer informed us the IFE on his seat was not working It was working fine on ground though A seat reset was done The IFE still failed to work Seatbox reset was done IT yet failed to work,Systems (non
IFE INOP  After take off customer informed us the IFE on his seat was not working It was working fine on ground though A seat reset was done The IFE still failed to work Seatbox reset was done IT yet failed to work,Systems (non
No wifi available throughout the flight     No wifi services or aero mobile available throughout the whole flight,Systems (non
"Defective Shower Spa   One of the shower spa was defective, the hose inside was bent, no water coming out  Issue was noted on the logbook, however it did not indicate that it was not usable  The other shower spa was working, however the shower button was hard to push  No complaints received  All spa reservation were accommodated",Shower Spa
It was observed that at top of descent water leaked from both portions of AFT YC galley It leaked from the meal carts chilling compartments onto the galley floor and the carpet around it,Galley
Cockroaches were seen in galley by economy crew members   Cockroaches were seen near stowage A122,Galley
Cockroaches were seen in galley by economy crew members   Cockroaches were seen near stowage A122,Galley
Cockroaches were seen in galley by economy crew members   Cockroaches were seen near stowage A122,Galley
"Dirty cart stowages   During aft galley security search, it was observed that the cart stowages were not clean The floor was covered with rubbish, cutleries, and food",Galley
"Feedback on Internet connection     During the lunch service, Mr Clewer informed me that the internet service is not working well, keeps interrupting   Mr Clewer informed me that he could connect after take off, however it got disconnected after half an hour   I requested for feedback from a few other customers that were using their devices and they informed me of the same, that the internet service is slow",Systems (non
"Feedback on Internet connection     During the lunch service, Mr Clewer informed me that the internet service is not working well, keeps interrupting   Mr Clewer informed me that he could connect after take off, however it got disconnected after half an hour   I requested for feedback from a few other customers that were using their devices and they informed me of the same, that the internet service is slow",Systems (non
Plug not working,Systems (non
Plug not working,Systems (non
SUGGESTION   I think it's great if there's a system to control all cabin passenger seats to upright position for take off and landing   It will reduce the time to secure the cabin,Systems (non
CABIN CURTAINS ON EQ  The cabin curtains at row 6 between J and F drape over the screens at 6BDFJ   could consideration be given to being able to secure them behind the edge of the TV screens,Galley
"Wi Fi 20MB for free was not available     Several customers brought to my attention that the option for 20MB of free internet data was not available, only the paid options were available",Systems (non
Before customers boarded IFE screens became black after testing safety video and playing the security video,Systems (non
L2 door had the needle of the EPAS pressure gauge on the border of the green almost on the red mark The first10 minutes of the boarding was done only from L1 door,Systems (non
Cockroaches found in the galley   During the flight almost 5 6 cockroaches were spotted crawling out of ML2 door area and then a few more were spotted below the oven no1 (2M312)  Customer seated on 51D noticed the cockroaches inflight however didn't react,Galley
Cockroaches found in the galley   During the flight almost 5 6 cockroaches were spotted crawling out of ML2 door area and then a few more were spotted below the oven no1 (2M312)  Customer seated on 51D noticed the cockroaches inflight however didn't react,Galley
"WIFIAEROMOBILE INOP    Same case on yesterday's aircraft A6  EUX The same message observed in the FAP screen and CMT screen   Message: This aircraft wifi is fitted thru KU Satellite On CMT, Connectivity illuminated red and reads KU Satellite is disconnected",Systems (non
On Air WIFI INOP for entire flight Several passengers displeased,Systems (non
"Wifi inop    There were no WiFi network suggestions, therefore the WiFi could not be used   MOD's were not synchronizing due to lack of WiFi",Systems (non
"Mr Capper's divider was not working  Mrs Girle was travelling with Mr Capper and were seated 9K,J  Their divider was not working",Systems (non
