description,subcategory
Internet not working  Customer stated he purchased the highest package of data for his laptop  Customer was using the free Wi Fi for his phone but needed extra data for his work on his laptop  Customer stated he made the purchase around four hours into the flight  After the purchase he could not connect and he could not make it work  Customer asked for a refund and was directed to make a claim online,Business Class
Internet not working  Customer stated he purchased the highest package of data for his laptop  Customer was using the free Wi Fi for his phone but needed extra data for his work on his laptop  Customer stated he made the purchase around four hours into the flight  After the purchase he could not connect and he could not make it work  Customer asked for a refund and was directed to make a claim online,Business Class
wifi went inop for approximately 2hrs during the flight,First Class
Airshow   The flight details for this sector were correctly entered  4 hours before landing the airshow started to display 'We'll shortly be arriving in Dubai at gate A5' and the flight connections summary,Economy Class
During disembarkation customer complained about on board internet       During disembarkation customer stated he bought the on board internet thinking that it would last for both sector,Economy Class
Mr Muhumed purchased 500MB however after a few minutes he lost connection All other customers were able to coonect and use the WiFi  Customers contact details:  Ph no  4407588249612 Email address: raef8m@hotmailcom raefalfarra@hotmailcom,Economy Class
"Mr Patel mentioned every times he flies with Emirates, when he used on board WIFI or FC lounge WIFI he is not able to connect to his worked email even though he was able to do this in the past Mr Patel also confirm that he don't face this problem on any other public WIFI This issue is a serious point of concern to Mr Patel as he need to follow with his work E Mail during long flights Contact information; Manish Patel Managing Director PO Box 5192,Technopark, Jebel Ali,Dubai, UAE Tel (9714) 886 7997 Email : manish@geapgroupcom",First Class
Customer was unable to connect to the on board WiFi She paid 1000 for 150mb and requested a refund Contact: aneeqaahmed95@hotmailcouk 44 075 284 913 24,Economy Class
WI FI connection  Wi fi didn't work even after passing the restricted air space  Few customers complaint in JC,Business Class
On Air Issue   Mr Abdullah had purchased internet for 699 usd 150mb and claimed that it stopped working at less than an hour,Economy Class
Passenger informed crew that WiFi is not working  Customer appears to be once the Wi Fi worked passenger appeared to be ok when disembarked,Business Class
"Connected but wouldn't work     Miss Kordahi seated at 59H had paid for onair WiFi 150mb charged her 18dhs, but wouldn't connect  The browser kept giving a blank screen and saying please connect every time  Would like a refund or explanation why it wouldn't work  Email   patriciakordahi@yahoocom",Economy Class
"NOT CONNECTED AT ALL  SKYWARDS AND PAYMENT    After take off, Mr Bahn could not connect using his Skywards details  A message displayed saying your skywards details are not attached to this flight",First Class
"WIFI not connecting  During cruise customer claimed that she could not access the WIFI   On explaining to her how to use it, customer claimed that she was Gold skywards and that she knows that she is entitled for free WIFI  Customer was then informed to include her skywards number or email number while logging in on the skywards page  Customer then claimed that the page displayed that she was not a skywards number and that her number was incorrect  Customer then claimed that she would use the paid WiFi but would like emirates to refund her Stating Its not my fault that they did not include my skywards number when I booked the ticket   On sealing to customer later,Customer then claimed that she did not use the paid WIFI as she was watching IFE all through FYI :On customers profile on the kiss tablet it states that customer is not a skywards member Email: hajramohajir@hnhscientificcom Tel:19054653472",Business Class
"Customer purchased the 9 plan however, the wifi connection went off soon after and customer did not get the connection back even after the wifi came back on",Economy Class
On Air Wifi  On Air was not available during the flight  CIDS FAP page states external application is currently not available,First Class
Customer claimed that he paid for the on air internet and it was not working during the flight  customer asked for a refund  The Email that the customer used for internet login is (cyclefitde@gmailcom)  Customer claimed the amount he paid for the inte,Business Class
customers complained about the old aircraft and IFE system since its not touch screen and we had to reset the system few times as it wasn't working,Business Class
Please be advised that the WIFI and Aeromobile were not consistent on This flight and was continuously going in and out,Business Class
"CUSTOMERS UNHAPPY AS WIFI IS VERY SLOW   During the flight, a 3 customers complained stating that the Wi Fi was very slow",Business Class
Customer had paid 15 dollars for internet but it was not functioning at all Katiesclassy@aolcom 971556025395,Business Class
Mr Aliahmad complained because the internet speed was too low and eventually stopped working,Economy Class
Live TV did not work properly   Lots of customers were looking forward to watch the world cup match on board   Live TV was not working most of the flight   Customers complained about the Live TV   Customers were happy they could see the end results and last few minutes of the game,Business Class
Passenger was not happy since he could not connect to the entitled free WIFI  He managed to use the 20 free mbs only,First Class
Wifi connectivity   A few customers complained since the Wifi was not working (Live Tv was working fine),Economy Class
Customer would like refund for his WiFi payment        The customer paid for the US 1500 WiFi package however the WiFi stopped working  The WiFi was reset however it kept going on and off and the customer got upset and asked for a refund,Economy Class
WiFi not working   Mr Narikiyo stated that he paid for 500MB internet and it wasn't working on his device (iPhone)   Mr Narikiya seemed quite upset due to this   Contact details as follows masahironarikiyo@sumitomocorpcom 971564161254,Business Class
During cruise the customer approached Purser Jung Eon and complained that his WIFI was not working and could not connect to the internet Politely explained to the customer that the internet currently does not have any network connection from the service provider but it should connect after few hours The customer said that he wants to use the WIFI now and that he couldn't wait after few hours because he was going to sleep The customer requested for a refund of 1599USD for his WIFI fvazille@gmailcom 61411705039,Business Class
customer was disappointed Due to the WIFI was slow not opening browser or not retrieving his personal emails on his phone and tablet  This was brought to my attention 1:45 minutes before landing  customer had the same issue on Melbourne flight to Dubai  customer claimed that hi purchased the highest plan,Business Class
Wifi and Live Tv channels were in op on this flight for most of the flight Initially it was working but then it stopped Customers enquired about the wifi usage and football results,Business Class
"500MB PURCHASED   Customer claimed that he and his sister (travelling together) both paid for WIFI His worked for one minute and then stopped working, stating his sisters continued to work fine   Customer had a Samsung phone WIFI was turned on (on phone settings) below WIFI ON it stated 'Internet may not be available'",Business Class
During the flight various customers were not happy that the internet was not working properly,Business Class
Wifi refund      Mrs Devey apporached in the galley saying she paid 15 for the wifi but it did not connect Customer contact details: Samantha 777@livecouk 447915661978,Economy Class
Customer complained theta the WiFi was very erratic thought the flight,Business Class
"SUB   NO INTERNET, LIVE TV,DATA AND VOICE There was no TVInternetMobile or Live TV available on this aircraft for this sector",First Class
"During the flight, Ms Zahra mentioned that she had purchased a 15 wifi but it was not working most of the time   She said she was disappointed as she had paid the 15 for the duration of the flight",Business Class
"CUSTOMER ASKED FOR A REFUND OF WIFI   During the bar service, Mr Polosantias informed me that he had purchased the on board wifi, but that it would not work and i it would, it would go extremely slow   The customer requested for a refund of the fare paid",Economy Class
"Customer used the free 20MB and purchased 150MBfor 999USD using a VISA card from MANDIRI BANK with name as DANIEL S PURBA After using 677MB, it stopped working",Economy Class
Inoperative WIFE and Aero mobile   The WIFE and Aero mobile was inoperative,First Class
WIFI INOP Wifi was inop on the AC sectors operated ek 478 dated 30may2018 and ek 478 dated 31may 2018,Economy Class
customer claimed that he paid 15 for WiFi but he was not connected   customer said he used the free WiFi first and then paid with his card    customer was asking for his refund Contact : Shahbazalimirza@osncom 0556245220,Economy Class
During descent Mr Nowak asked the crew if the wi Fi was working  He used the free wi Fi and after He finished the free wi Fi He tried to purchase using credit card  He said after paying the wi Fi stopped working,Economy Class
customer could not connect with his skywards email and password and bought the Paid WiFi  customer would like to have A refund,Business Class
Mr Sahid Yusuf complained regarding Paid WIFI service,Economy Class
OnAir WiFi inoperative       Customers complained that they could not connect to the internet   Customers enquired about complimentary WiFi   Nil refunds given,Economy Class
"Login issues            Mr Villar used his 2 hours free trial He stated that he used it for 10 minutes only and the line got disconnected   Over the atlantic, no WIFI was available When it became available, he was using his skywards details for",Business Class
On air WiFi didn't work    :  Mr Frank claimed that the on air WiFi didn't work for him :  Mr Frank also claimed that he had already paid for it :  Customer didn't want to give his details,Business Class
"Mr Wagner was disappointed to find that as a Platinum customer he cannot use the Wifi for free when crediting miles to his Alaskan account (he appeared as OAL on the KIS, but PLAT on the PIL)",First Class
On Air Login Issue   Mr Hollister had used up the free internet data on board and claimed that he purchased a new package (150mb) but it stopped working after 5 mins Contact Details: Declined,Economy Class
"customer complained that his wi Fi did not work on This flight, using his skywards details that He always use",First Class
"WIFI refund    During the flight customer informed us that he bought the wifi plan for 9,95 It worked only for a while and then when trying to connect was asking to pay again   Customer was using his laptop and claimed that he did not consume all 150MB   Contact details: publisher@kirikoscom",Business Class
Customer claimed that he had purchased the 10 internet but never worked His contact details are the following MZEW@HOTMAILCOM 717 415 8654,Economy Class
On air WiFi refund       WiFi did not work since he paid,Business Class
customer paid for ONAIR WiFi  Customer unable to access ONAIR WIFI network using his SKYWARDS details,Business Class
Mr Jagtiani asked me to help him to connect to WIFI after couple of hours of flight as he was trying unsuccessfully  Customer claimed that the password is right even that On Air was constantly showing the message is wrong  Customer claimed that he di,Business Class
WiFi issues  Customer had informed he purchased WiFi but it didn't work  Customer would like a re fund (FYI: Wi Fi did appear to be working during this flight & No other customer complaints received about Wi Fi),Economy Class
"In flight the customer purchased 150MB of data and used it to send messages via what's app After 30 minutes the data was depleted to the customers surprise Upon sharing this feedback with me, the customer also mentioned that the free data was consumed within a few seconds",Business Class
Internet wifi not working on the way back,First Class
Aeromobile on board but not working,First Class
WIFI UNAVAILBLE  Many customers encountered difficulty in logging into on air network  customers were unable to log into the main page  it appeared to be frozen,Business Class
"WIFI and Aero mobile not working  After 4 to 5 hours into the flight the NO MOBILE signal illuminated for the entire flight till we landed  Lots of customers complained to the crew that they do not get any connection  All the customers complained about the WIFI, as it was very slow in the beginning and then stopped working the entire flight  Some customers already paid for the connection and were unhappy and upset regarding the disconnection",First Class
Internet Live TV and Aeromobile inoperative:   All services were inoperative,First Class
"WiFi not working   Mrs Eshun claimed that shortly after paying for WiFi it stopped working on her phone   She claims that she forgot her Skyward password, therefor she used other login process   Non of the web pages was opening in the browser to initiate reconnection, as WiFi got disconnected at one point   godwilford@yahoocouk",Business Class
Mr Yau stated he applied skywards membership online Skywards no575502701  On Kis tablet it showed Mr Yau is not a skywards member  Mr Yao was very upset and complained that he couldn't use unlimited WiFi throughout the flight due to this mistake,Business Class
"Lenka left the duty free pouch in cart nr 474Closing seals 7500782464, 65, 66CONTAINS:EURO 100AED 440",Economy Class
LB FEEDBACK  Few customers complained the Cheese sandwich offered as Light Bite is not what they expected from Emirates  They highlighted the cheese is too hard and dry with the bread,Economy Class
Insufficient amount of Baby meals  Today we had a total of 14 infants in the aircraft  In our dry stores we had 10 baby meal jars,First Class
INAD CUSTOMER was handed above pax as in ad and documents given to me  captain informed docs copy given,First Class
"IFE NOT WORKINGCustomers IFE was inop for the entire flightEngineer was informed on ground in DXB and did a reset of the system however it still did not workOffered to change customers seat with a staff passenger however he said he was travelling with his friends(27D,F)After take off checked on customer again and he was sleeping, his friend at 27D said not to worry and thanked me for my concern",First Class
"I found white seals unsealed in one of the economy class bar cart It is not the first time I found white seals on board, sometimes just on the galley top or on the floor Since we are instructed to not break white seals out of Dubai, I think there is a security issue because anyone can put anything inside a container and close it back with a white seal and cabin crew won't even open it during security search out of DubaiWe should either be instructed to break all seals out of Dubai, or those white seals shouldn't be left behind for anyone to find and use",Business Class
Flight DelayFlight was delayed by 33 minutes due to offloading a disruptive customerSTD 2235 hours local timeATD 2308 hours local time,Economy Class
"First class experience Customers were all assisted to their seats Welcomed all customers during boarding After take off was a relatively busy flight, all customers had their full lunch service, up until 5 hours into the flights all customers were awake enjoying their meals, drinks and snacks After 5 hours customers wind down and they all were assisted with their suites, all 8 customers rested until top of descent with their suites closed During farewell spoke with all customers before landing, they all had positive feedback and mentioned they enjoy the flight but not specific feedbacks provided",Business Class
Feed back on F class service                              All the customers were welcome and escorted to their seats Purser did introduction with all the customers Purser offered menus and took shower SPA booking VIP customer Mr Almaktoom and all the high valued customers were also greeted and all the customers were happy with the on board service,Business Class
Expiring miles communicatedHe wasn't awareHe asked what he cold do with them as he had so manyThanked me for the birthday wishes and information as he didn't realise they were expiring,Economy Class
"ESPRESSO SPOON NOT LOADED Espresso spoon not loaded, customers been given tea spoon instead",Economy Class
"DUVET:   During cabin check, crew noticed only one duvet available",Economy Class
"DUTY FREE Mr Bhat asked for duty free at TOD,Duty free were already sealed Customer complained that crew did not pass through the cabin with duty free cart Customer wanted a ultra facila cream from kiehl's on page 37 MrBhat said its only available on board,he was disappointed",Business Class
Dear team please make sure CHML is provided for this customer TY,First Class
CUSTOMERS WERE WORRIED REGARDING FLIGHT DELAY AND CONNECTION FROM DUBAI,Economy Class
"Customer unhappy about soup temperature During lunch service, Mr Docherty told the crew that the soup was cold Crew apologized, immediately retrieved the soup and came back with another one for Mr Docherty that they checked was very hot Mr Docherty declined by gesturing 'No' to the crew Mr Docherty received his main meal preferred option",Economy Class
"CUSTOMER SUFFERED FROM MINOR BURN INJURY (SUPERFICIAL)  During cruising, and due to sudden clear air, Mr Nagar's tea spilt over his upper inner thigh area on both legs, causing the area to become red and with pain according to customer, but without any blisters or inflammation present",First Class
Customer Satisfaction  All customers welcomed on board and introduced to dine on demand  All customers received their shower spa timing and meal choices,First Class
"CUSTOMER NOT RECEIVING HIS PERFERRED MEAL CHOICE During lunch service, customer did not get his preferred meal choice (beef) due to the shortage of beef  Customer also stated that he had not gotten his preferred meal choice on his previous flight",First Class
Customer is extremely rude and abrupt with any crew member and PurserImpatient for her tray to be cleared Demands crew to do it nowRefused a mattress then complained wanted it now,Economy Class
"Customer feedback about the mealCustomer said that the brioche is not fresh and is hardCustomer said that he does not like the main course, scrambled eggs, as it does not look appealingCustomr did not have any other comments",Business Class
Customer feedback   Customer was not pleased with the fact that the aircraft on this flight was not a more recent version   Customer requested Dark Rum with Ice   Customers wife went to lay down on the same seat as her husband   Customer chose to share all the meal options with his wife,Business Class
"CUSTOMER EXPERIENCE We had 3 customers in F class, all customers were briefed about F class products and services",Business Class
"Customer complain her tray table is broken  While delivering meals for first service Mrs Mukherjee was complaining her tray table is broken, to Satomi crew and Satomi informed Mrs Mukherjee please find any seat, the flight is not full  Contact details:  Not provided",First Class
Customer came to galley and complained that she was hit by his elbow on her lips who was sitting on 34CCustomer was very upset when she told us this,Business Class
"Customer asked why we were serving Breakfast, and not Lunch Since we were delayed by 3:30 minutes",Economy Class
"CIP CUSTOMER                 Mr Kirton was introduced to all JC crew , All facilities were offered, including Duty FreeFriendly and pleasant customer had a good word for all the crewSpoken to by ME, CSV Anne and the rest of the crew",Economy Class
"CHML REQUEST BY MISS QUAIDER  During this flight, Miss Quaider, requested for CHML  Confirmation was taken from her mother who was flying on board",Business Class
Chauffeur drive request                            Customer MsSandra Masur complained 2hrs before landing stating the chauffer drive did not arrive to pick them up I Washington  Customer was unable to confirm weather it was booked and stated the travel arrangements were made by her travel agency,Business Class
CANCELLATION OF SPML  Mrs Maywish (8D) mother of Mstr Kazi would like to request to have the pre ordered CHML cancelled on his profile as he prefers to have a normal meal on board   Customer has no current flight bookings with EK,First Class
"Breakfast  Before take off Mr Mehta gave to the crew breakfast order  Customer called crew and ask where is my breakfast? go back and read the paper   During the breakfast Mr Mehta called me and with angry, rude and disrespectful tone started shouting that he ordered specific breakfast and he was dumped the tray which he doesn't accept it  Mr Mehta ordered: Tea in cup, almond croissant,  AVML, muesli with cold milk, fruit  Mr Mehta was upset about special bread as he didn't ordered and crew automatically put on the tray  Mr Mehta said: I ordered tea in cup not mug, can they read? Do they have brain or they all stupid? Or maybe ignoring what I ordered  I wrote almond croissant they offered plain, I do this sector very often and I know more than all of you  I will write to Emirates as you ignored all my requests, I fly Emirates for 20 years",Business Class
"BOARDING PASS OUT OF IKA please note when the customer boarded she had hand written bearding pass which stated only the name and seat number and destination (no flight number, no date) the ground staff stated that he was unable to print a boarding pass and that I should accept the passenger",Business Class
Before landing Cabin Crew Spasimira Trichkova 427621 assigned UL2 shared with me that she felt very very tired,First Class
"B777 3 class JC linen placement in hat rack changePlease change the position of keeping the linens in the B777 3 class JC!!! Instead of using the hat rack above seats 7J7K, use the one before, which has no number The reason is that a lot of items fall on customers and makes them upset",First Class
AVML   During light bites only fruits was available for customer that ordered an AVML  Customer complained as he wanted to have a vegetarian sandwich instead,First Class
AVML   customer requested,First Class
Aircraft configuration Customer was upset because the toilets were at the back of business class cabin She was also not happy about the upper deck economy cabin being in front of business class cabin and that the aft upper economy has to disembark before business class customers She also asked many times how many kinds of red wine we had during the wine basket Also asked us if there was chauffer drive service in Kuala Lumpur airport She also claimed that she misplaced her phone in the lounge or the aircraft,Business Class
After arming the L5 door a crew member was informed me that he could see the safety strap on the door sill that it wasn't completely retracted,Business Class
"After all customers disembarked the aircraft, Mr Ashraf claimed the customers behind him pushed his seat and they were very loud",Business Class
ADD AS WCHS: Mr Ali is a medical customer who has medical tubes on him and his family claims that he is going to see a Doctor in Prague He cannot walk long distances and this was not mentioned on his profile Customer requests for oxygen in flight to help him breath better,Economy Class
"Accident :Left hand had a cut from the fork                                                During the first service ,the fork fell down on Mrs verdon s left  hand while unfolding the napkin of cutlery ,her hand was injured and had a cut",First Class
Shortage of towels in J class   Only 10 individual packs of towels were available on board,Business Class
Shortage of Tonic waters  There were no Tonic waters in route specific container,Business Class
Received a message from ground during cruise that customer is celebrating birthday today Organised a cake from deserts from flight deck tray and surprised the lady Customers were so happy and husband of the lady thanked me for the surprise,First Class
JCLASS  CATERING  LOADNG  MENU   It was observed that the JC menu cards include condiments (dahi and cucumber raita)  Catering supervisor claimed that that these items were no longer loaded  Mango pickle on a jar is available on the trays,Economy Class
"Family Sav was seated apart as per their boarding passes, due to late check in   they have been allocated seats 40G, 40H, 18H, 38E;",Economy Class
Drawer 03 one item2053 was missing,Economy Class
"Dr Hosseini was welcomed back on ground and introduced to the crew member  During the meal service, on clearance stage, Mr Hosseini was asked if he would like me to clear his cheese plate which was almost empty  Dr Hosseini was wearing his headphones a",Economy Class
"Customer Feeling Unwelcomed  While cabin crew, Kriti, was taking drink and meal orders, she tried communicating with Mrs Prevoste, but Mrs Prevoste did not speak a word of English and only spoke French  Mrs Prevoste explained to Kossi that she before take off, the customer at 9D (Who was travelling with her infant at 9B) had asked Mrs Prevoste if she could swap seats to sit next to her infant Mrs Prevoste claimed that she did not change seats because the customer at 9D was being rude  Mrs Prevoste then claimed that she felt unwelcomed from cabin crew who walked by because she thought that when she didn't change her seat, the cabin crew did not like her  During the flight, the infant at 9B was playing with his handset and pressed the call bell, his mother then immediately switched it off and apologized While I was there seeing if everything was ok, Mrs Prevoste was looking at me and pointing to the child Mrs Prevoste was not saying anything, just pointing",Business Class
"Customer Complaint  Mr Stuart was not happy that he could not get his preferred meal which was the beef He claimed that he had been inconvenienced as his original flight had been cancelled and that of his companion seated at 47K After the service Mr Stuart came to the galley and ordered 2 baileys from then claimed that cabin crew member Alexandra 446048 had been rude to him According to Mr Stuart he had asked for 2 baileys with ice from Alexandra who had poured 2 bottles  of baileys with ice in 1 glass, but as she handed him the glass, he stated to her that he wanted 2 glasses instead of 1 as he was ordering for 2 people Mr Stuart claimed that Alexandra took an empty glass then poured half the baileys she had poured in the glass and handed it to him, but when he tried to understand why she did that he claims she became rude and told him that, he had asked for 2 and that was the 2 glasses of baileys he asked for",First Class
"Customer  was upset during the service and wanted a complaint form He informed me that he is extremely hungry and his food is nit served yet after 25min we took of ,was upset about the delay as well",Business Class
"CREW MEAL SHORTAGE  insufficient amount of crew meals loaded (4 hot dishes, 8 sandwiches, fruit and yogurt for 8 crew members on a 10h 35min duty) all crew required two hot meals while on this duty sandwiches and fruit are not suitable to substitute lunch andor dinner, especially on two very busy, full load sectors",Economy Class
APPRECIATION FOR HER KINDNESS FOR SEAT SWAPPING  MS Garg ( 67 E ) had  monitor broken unable to be stay up to watch She offered to swap the seat ( 67F) since she wan going to watch movie and just wished to sleep  Acknowledged her kindness and consider,Economy Class
APPRECIATION  Georgiana had a positive approach and highly  professional attitude for the entire trip She at every stage managed to impress me with her skills and knowledge towards productsafetysecurityservice Always acted as a Team player and Team leader by acting as a role model and motivating her team on a very long flight She ensured customer comfort and satisfaction at all times She kept me informed of all possible situations that happened or could happen and seeked my guidance and also gave inputs from her experience She posses excellent leadership skills and used them as her area of strength for a successful trip,Economy Class
All customers were welcomed onboard,Business Class
"UNWELL UM    Ms Song had a cake, sandwich and a glass of water during the light bite service  She had three Episodes of vomiting two hours before landing ,she felt nausea and weak Soon after administered the stugeron she vomited Her body Temperature was 35°c",Economy Class
Unable to finish tea and coffee service    Tea and coffee by hand service was conducted and almost 60% of customers were served  We were informed that it was only 10 minutes for top of descent,Economy Class
"two locks were broken by engineer   while we were doing the security searches, two locks of the bars couldn't be open by the keys, so we had to call the engineer to open it",Business Class
"Try table was dirty   After boarding customer claimed that the tray table was dirty , customer stated ' every ism I do this sector from Milan , the tray table is dirty '",First Class
SYMPTOMS OF INDIGESTION  Mrs GROGAN informed the cabin crew that she was feeling symptoms of indigestion since before the flight and had diarrhoea during the flight She informed us that she ate a banana but still did not feel any better and requested,First Class
"SPML REQUEST   During SPML delivery, Mrs Kundel seated at 52C complained that she only got 1 CHML and she got 2 kids As per Mrs Kundel she wasn't aware that an infant is not entitled for a CHML As per Mrs Kundel her daughter eats proper food already and will not take baby food",Business Class
Service delayed due to turbulence    During Lunch service crew were advised by the Captain Jasim s202381 to take seats on various occasions due to turbulence  Service was stopped couple of times on Captains request,Economy Class
"Seat change    During boarding Mr Khanna informed the crew that he had checked in on line before the flight and had chosen seat 29 A  Upon arriving to the check in counter, his seat was changed to 50 B  Mr Khanna was very upset and requested for his seat to be changed back to 29 A  Seat 29 A was taken by another customer  Mr Khanna remained in seat 50 B for the rest of the flight  Mr Khanna request me to report back to the company and inform about the situation",First Class
"Pax did not order VGML pre flight   After boarded pax stated that her friend booked ticket for her and did not order vegetarian meal for her She would like vegetarian meal if there is any It is pax last sector, therefore no further SPML request for lax",Business Class
"Passenger responded agressively at the crew when asked to fasten the seatbelt on his child  Passenger is travelling with 2 children, a 3 year old and an infant  Passenger shouted at crew Kateryna 'You do it yourself' when she asked him to have his child seatbeltFastened before landing into VIE  Crew Kateryna fastened his child seatbelt",First Class
"On Ground, Mr Reenivasan informed that his IFE screen was inoperative  All ICE and seatbox resets did not work and CSV Joseph (380008) went to Mr Sreenivasan and performed the toggle switch reset which was successful This reset was done after take of",Business Class
Ms Renhed was seated at 48A which she complained that it smelled of vomit,Economy Class
"Mr Carson said that the Fruit Platter presentation was really nice however the Melon was too big and it was difficult to eat it  Mr Carson accepted the apology, he declined the fruit selection and he said that he's already full",Economy Class
"Mr Alfaresi suite1F mentioned he does not like the Scramble eggs, it was tasteless",Business Class
Mr Alberto informed the crew that his frequent flyer number for Korean airlines was quoted on his profile instead of his Emirates Skywards number This is the frequent flyer number on his profile for this flight: Korean Airline KE 115818514488,First Class
Light bites option missing ingredient  Mr Collings requested to have the Gorgonzola gnocchi for light bites  When he received the meal he claimed that it was missing the tomato sugo as it was mentioning on the menu,Business Class
Laura did not have the winter coat for the trip  Laura stated that she had been to the Uniform store to collect the winter coat but they were not available   Please note that the purser's email highlighted that winter coat was necessary,Business Class
KISS flight final cloud not be achieved    Cloud not archive the flight final for the AKL DXB sector  in order to down load customer service alerts,Economy Class
"IFE SYSTEM    IFE system was reseted a couple of times, system worked perfectly after",Business Class
"During farewell, after the breakfast service customer Mr Ruparelia brought to my attention that his movie paused every one second After all reset screen was still pausing for one second and customer preferred to sleep for the remaining 30mins",Economy Class
"During Express Service Mr Vogt asked for Mango Juice  Since Mango juice was not available on the cart, cabin crew Aleksandro Krivokuca (454624) said he would get back to him but he forgot to right after the service  During the first we care service,",Business Class
During cabin secure for landing this child's mother wouldn't put her in her own seat for landing,Economy Class
"Customers boarded the aircraft and were escorted to their suites by FG1's Linda, Ryhan and Mirela  Majority of the customers requested for pre dep drinks  Customers boarded the aircraft using the ML1 door only as the aircraft was parked on bay B27  C",Economy Class
CUSTOMER REQUESTED FOR YOGHURT WITH HER PRAWN BIRYANI,Economy Class
"Customer did not understand instruction , hence offloaded   CSV Walid Najem staff number 376783 called me during boarding claiming that the customer was seated at 50J (original seat 17c) and did not respond at all  CSV claimed he was intoxicated  When I went to check he could not respond to me and kept staring at me , and then slept off",Business Class
Customer complained nobody offered a drink    During Lunch service Mr Cabus complained to crew member Aziz s432291 that he was not offered a drink during meal delivery  After resolving the issue Mr Cabus stated he is fine  No further complains from the customer  Mr Cabus provided his email address Philippecabus@gmailcom,Business Class
Champagne sales money was not collected from customer    Above criteria does not apply   Crew member Rodrigo Villegas staff number 451735 delegated crew member Ibrahim to deliver champagne in Y class Crew member Ibrahim delivered Champagne to customer but did not double check whether payment was made,First Class
After take off Ms Wagnerprigge's IFE was frozen;,Economy Class
34 minutes delay   20 minutes due to loading of cargo 14 minutes due to awaiting ATC clearance Crew boarded 08:30 Aircraft parked at c28 Last customer boarded at 09:25 Last door closed at 09:45 after clearance given from dispatcher,Business Class
"IFE Problem     During boarding, the customer MR Mathur claimed that the IFE at his seat, 24H was not working",Economy Class
Customer was unable to offer meals choice customer requested    Customer ask for chicken hot meal which crew didn't had in the cart,First Class
Customer drank from own alcohol bottle     Mr Pauwels and the few people he was traveling with were observed drinking from their own bottle after take off,Economy Class
Customer complaints due to the fast track card     Fast track card in to LHR was not offered to HVC in economy according to the procedure  However some HVC requested for the Fast track card and complained they had been offered on their previous flights to LHR so far,Economy Class
Customer complained of Diarrhoea    Mr Prin informed us that he was having diarrhoea at top of decent  He said he had pain in his stomach and was feeling cold  MIRF number 363543,Business Class
"Customer and her husband came to business lounge without crews knowledge  During the flight the customer and her husband used the forward stairs and approached the business lounge This was done without the crews knowledge or permission  Mrs Shalev took the one empty seat at 26g and lied down , while her husband was in the lounge talking to the crew",First Class
"Crew operated a higher grade, as CSV    Liliana was pulled out of home standby 2100h  She was allocated R2A position, CSV in J class, which she operated as the entire flight  Kindly adjust her flying pay accordingly",Economy Class
TURBULENCE      Due to moderate turbulence (at 2215 GMT) all crew were asked to take their seats for approximately 15 mins,Business Class
"Landing cards were not available for all the customers grovelling in Y class       After take off, lots of customers came to the Galley and asked if we have any available landing cards because they did not receive at all",Business Class
Customer felt uncomfortable with the customer seat at the row behind     Mr Cheung original seat was at 17G  Mr Cheung asked the crew to tell the other customer who sat behind him to wear the face mask  He did mention that the customer behind kept sneezing and blew the nose  He asked to the crew to offer the face mask because he did not want to get infected,Business Class
"Customer dissatisfaction due to IFE in op      After the dinner service, Ms Joko approached me and said that her IFE stopped working about 15min after take off   Ms Joko said she asked few crews to reset the system but none came to check on her afterwards   Ms Joko was very angry and upset",Business Class
Customer asked for socks (21H),Economy Class
MODE CONTROLLER NOT WORKING       Just after take off Ms Atallah brought to crew attention that her mode controller was not working,Economy Class
"Customers not aware about transit          During boarding, we find a lot of customers were not aware that is a transit flight The customers stated that they did the booking through Emirates website & it was not mention stop over or transit",Economy Class
"Inappropriate comments         After been offered for another hot beverage after his dessert, Mr Ramdjee stated to crew member (Adriana Lourenco Da Silva Morais Sequeira Staff ID 427267) I would like to ask you something else; but I don't know i",Business Class
